4500002.0	0.0
4500003.0	0.14354105602684367
4500005.0	0.0
4500006.0	1.034907246094723E-41
4500007.0	0.0
4500008.0	0.8916953544752285
4500010.0	0.0
4500013.0	0.0
4500016.0	2.4266181775240754E-25
4500019.0	0.0
4500022.0	0.0
4500023.0	0.0
4500024.0	0.0
4500026.0	0.42256057756500076
4500028.0	0.0
4500033.0	0.0
4500035.0	0.0
4500039.0	0.0
4500042.0	0.7257378992866178
4500045.0	4.674407891825133E-5
4500049.0	0.0
5000003.0	8.323439003743095E-281
5000006.0	0.006196531004578582
5000011.0	0.7733952975607211
5000013.0	1.071679413778011E-36
5000016.0	0.0
5000017.0	6.293736584276186E-16
5000020.0	1.8159477104406872E-17
5000023.0	0.0
5000025.0	0.0
5000027.0	0.71492780386388
5000031.0	0.0
5000035.0	0.0
5000038.0	0.0
5000039.0	0.18868130443331194
5000042.0	0.0
5000046.0	0.0
5000049.0	8.765804686218337E-186
5000050.0	0.0
4000001.0	0.0
4000002.0	0.0
4000003.0	0.0
4000020.0	0.0
4000023.0	7.76887297437E-313
4000028.0	0.42846036225633505
4000031.0	0.0
4000034.0	4.912543305206826E-110
4000039.0	1.3317961688863722E-88
4000041.0	3.4933711129786803E-156
4000042.0	0.39386732132039054
4000045.0	0.6995474542485308
4000046.0	0.0
