DAG
attr0 has 1 parent(s): {output}
attr1 has 1 parent(s): {output}
attr2 has 1 parent(s): {output}
attr3 has 1 parent(s): {output}
attr4 has 1 parent(s): {output}
attr5 has 1 parent(s): {output}
attr6 has 1 parent(s): {output}
attr7 has 1 parent(s): {output}
attr8 has 1 parent(s): {output}
attr9 has 1 parent(s): {output}
output has 0 parent(s): {}
GlobalHidden_0 has 0 parent(s): {}

Sample	GlobalHidden_0	 Accuracy
100	2.4659131695413303	0.55	0.4205181071343594	0.10265457510117813	0.5484186661438747	0.14416544951242216	0.42059451084698624	0.11170593577441003	0.5563248471239812	0.12748465179561383	0.46306993791814993	0.10196389494429074	0.565992194285774	0.11003200709993255	0.49041466208236095	0.10803018255038958	0.5304106162709318	0.12417411301291906	0.43833513315279315	0.11233340171079176	0.5285592622096648	0.13461158596981543	0.4488365660080246	0.13274067683155594	0.6385119976233978	0.1189642594498567	0.3473521555429817	0.10243335061612464	0.5541311474451406	0.11644060303442873	0.41081919236542863	0.11487394157445312	0.4990257293305578	0.12289582785072158	0.5008389028734692	0.11241407493738337	0.5547268280590475	0.11433868732250604	0.42869195445662583	0.10213745424989995	0.5300824167028816	0.10749696004777919	0.5480769230769231	0.4519230769230769	2.4659131695413303	3.0938859608204337
200	2.4659131695413303	0.78	0.45196878576308885	0.09384255323808752	0.5295028596315289	0.10522069496421414	0.4115166093045218	0.09798001425794968	0.5494124493555074	0.11143622421706474	0.43804667871234054	0.08675768543875134	0.5895782211150817	0.08924264113216637	0.48361554186007777	0.09897923535504896	0.5518774267358326	0.1056912352189694	0.4272900499624354	0.09791745662911838	0.5410127679235273	0.11447893097735834	0.4408193082246123	0.10742727410379954	0.6067951089771024	0.08671048306353005	0.379611183198823	0.09075900318279854	0.5670772942356931	0.0935483989344444	0.40663663186734533	0.10357292258891172	0.5077122669119579	0.10260100391282559	0.4981604018296143	0.09873770703842434	0.5284523238236463	0.09851999743191596	0.4444538456486999	0.09757206447852793	0.5330885147222312	0.09378617624968373	0.49019607843137253	0.5098039215686274	2.4659131695413303	3.0938859608204337
300	2.4659131695413303	0.88	0.4441552125574507	0.08637614650181694	0.5331423694595671	0.09500901407793379	0.42798794683535807	0.08890635555982261	0.5497859899091284	0.09815980599260656	0.4036143622989858	0.0812122800505279	0.5866706009368973	0.08375420718219886	0.47378282581648484	0.09514465391529568	0.5418473238970605	0.09384277013888521	0.40184931166014265	0.08922436015667866	0.5437265483328165	0.09795562079019383	0.43147027272117583	0.1031005207426925	0.5982706274834254	0.08835895564106122	0.4015075909434785	0.08268694216404779	0.5765970983211763	0.08933734564515071	0.4520720907047892	0.10081956529808667	0.5331367912330742	0.09210371762498921	0.5011535815562019	0.09604597406705873	0.5340618092619959	0.0921952761346578	0.4181217711181611	0.08810429084235995	0.5135694000158775	0.08811973900602563	0.4868421052631579	0.5131578947368421	2.4659131695413303	3.0938859608204337
400	2.4659131695413303	0.86	0.4529723429038526	0.09114301920934274	0.5381653621902183	0.09173613992391104	0.4243555115860372	0.08529317877387879	0.560642189807349	0.09088288674043986	0.38826199107961024	0.07646112337344961	0.5841982931468437	0.08469599859261473	0.4660186754063356	0.08677452211736042	0.5508916620794567	0.09412605518193908	0.4093311967906063	0.08710414914729996	0.5565817395691491	0.0881716054279989	0.42916235432066563	0.09546183938103532	0.6054980708520951	0.08421797630923343	0.41410362477610935	0.0789671538722775	0.5699364491264692	0.08231926335456541	0.4554928199301377	0.09728790960334935	0.5415499560324518	0.09274671668996452	0.47946564317008494	0.0946260315534447	0.5322855227095035	0.09400814499162795	0.4457413735281565	0.0912564611191576	0.5097534958249993	0.08952968117193032	0.48267326732673266	0.5173267326732673	2.4659131695413303	3.0938859608204337
500	2.4659131695413303	0.93	0.4520986842421268	0.08851117026873685	0.539333182962603	0.0842247666047885	0.41742058907291085	0.08483998515778736	0.5764618808637391	0.08484471852763067	0.38679709302073695	0.07049044131184588	0.6032068177057024	0.08054626519872456	0.4670462255633427	0.08435502524416817	0.5613165969105013	0.09045460358442627	0.41302677398798954	0.08659048666222545	0.5507591153877345	0.08645387356770119	0.42203522749721883	0.09081020818989194	0.5884272408095446	0.0862091991605265	0.4179080666374625	0.07936737617311364	0.5814405581604946	0.077418777071709	0.44566683985030375	0.09610350818697828	0.5373410592684071	0.09032949444588957	0.4780406112461217	0.09138344550718797	0.5221179356638427	0.09107304492567979	0.441942372842761	0.08929026158754101	0.5077441716258354	0.0888628622648062	0.4642857142857143	0.5357142857142857	2.4659131695413303	3.0938859608204337
600	2.4659131695413303	0.86	0.44846235979214777	0.08662423372182479	0.5545630777053097	0.08406323887636347	0.41344118282052256	0.0813547654654234	0.5740557866059831	0.08463858636979008	0.3930919201407121	0.07094511306122203	0.594275821520791	0.08290795872972272	0.45696940876946857	0.08346883465471679	0.5613426749621108	0.08701676251537704	0.42003202527496997	0.0885077807703276	0.5583937317096225	0.08646928282342188	0.42463742100140967	0.08767900968245357	0.5826504137399058	0.08405483698725742	0.42123450637747945	0.07745592367810555	0.5930169488048662	0.07772630521191837	0.4394187013113	0.09114606374381899	0.5290245824249251	0.08648914039714839	0.48793510210736935	0.08907441387923926	0.5263069296333154	0.08996930113159171	0.46787525479424424	0.0898796548250145	0.5020305367876663	0.09053386550311474	0.46688741721854304	0.5331125827814569	2.4659131695413303	3.0938859608204337
700	2.4659131695413303	0.9	0.44991955002241635	0.08441611228335043	0.5606891476287797	0.08382630480599704	0.42112601319983284	0.08026746876231748	0.5718272499961101	0.08485751872011615	0.39337447167869877	0.07147468055350002	0.5855569357807006	0.08342280942769938	0.4499615902395899	0.08143298943977131	0.5616611848229242	0.08741583950516194	0.41732665940677366	0.08625360851873114	0.558186602200242	0.08514992461587043	0.4232717820158027	0.08897496894609637	0.5815978985402293	0.08300641264325037	0.4190293957259714	0.07671508087940553	0.5993305939884679	0.07471666108856459	0.444860721230646	0.09186310012873317	0.5364602019779179	0.08470983321293814	0.4848880237135509	0.08713549112690913	0.5225138871097392	0.08968643147402876	0.4683664918979886	0.08831134928708406	0.4985633289754292	0.09056306357123318	0.46875	0.53125	2.4659131695413303	3.0938859608204337
800	2.4659131695413303	0.9	0.4368186727693977	0.0831233294216224	0.5566060410387886	0.08481595566969898	0.4271915448632465	0.08239969677961867	0.5698468247295844	0.08434441936386514	0.3970915057510623	0.07193238216319017	0.5878485473986758	0.08154759159232255	0.44869307775615747	0.07969547599351569	0.5600064266372815	0.08697555896967485	0.41302602089846224	0.0845980094424252	0.5569622836573811	0.08276789114175967	0.4252413341210197	0.08892406233757988	0.5763583680929266	0.08521103555611845	0.41483897955556387	0.07663501868604497	0.6003632589295816	0.07485347301387278	0.44579102625656647	0.0899127556607331	0.5372414583966935	0.0835990786502451	0.4878536641534298	0.08882914234971617	0.5185845501777199	0.08804858857026589	0.47177798470015003	0.08524398813934973	0.503104842124594	0.08890588938484952	0.47388059701492535	0.5261194029850746	2.4659131695413303	3.0938859608204337
900	2.4659131695413303	0.89	0.43657076161488495	0.08316999189516532	0.5529586134786937	0.0881247742559944	0.4259522135405639	0.08343545820823431	0.5692451492365939	0.08331111689170517	0.4030786124342513	0.07186742442330636	0.5875927358462238	0.07984754715955585	0.44411284684562513	0.07932492805725301	0.5707974027882194	0.08438944113686772	0.40817357073592186	0.08244174019587025	0.5579426049732554	0.08261520546279322	0.42170260645052293	0.08736113162324474	0.5749845235046538	0.08374441814793934	0.415184328059491	0.07635072866057391	0.5986621488433782	0.0767272503752416	0.46137917489924024	0.08840416220809832	0.5353053519527224	0.08486022384753532	0.48896289520507796	0.09023241078439308	0.5122527297592623	0.08690780341475116	0.4700947859177289	0.08547952251167412	0.4993332406323139	0.08939472962791939	0.4723451327433628	0.5276548672566371	2.4659131695413303	3.0938859608204337
1000	2.4659131695413303	0.87	0.4377915520716703	0.08317208930766194	0.5525176106671943	0.08682517829893135	0.4236083091716388	0.08284823094591215	0.5714676108466249	0.08191144328466493	0.4050094152635707	0.07275989851414134	0.582159147621729	0.07900470830004963	0.4512751653185638	0.0804242657203535	0.5642819788033628	0.08573878929177399	0.4090895457969953	0.081376395845272	0.5529676008057334	0.08371655289600632	0.41711672213506173	0.08528460656138896	0.5745966570870363	0.08211574835861772	0.4148951772091363	0.07652421300261637	0.6036834496985882	0.07517690641036386	0.45846257997035816	0.08773245175339907	0.5347465913590598	0.08395506869675545	0.48628660332889645	0.0886979185414099	0.511858805227304	0.08569080533778053	0.473345582889414	0.08537349937868413	0.4971035572288058	0.08810397600329317	0.4770916334661355	0.5229083665338645	2.4659131695413303	3.0938859608204337
