DAG
attr0 has 1 parent(s): {output}
attr1 has 1 parent(s): {output}
attr2 has 1 parent(s): {output}
attr3 has 1 parent(s): {output}
attr4 has 1 parent(s): {output}
attr5 has 1 parent(s): {output}
attr6 has 1 parent(s): {output}
attr7 has 1 parent(s): {output}
attr8 has 1 parent(s): {output}
attr9 has 1 parent(s): {output}
output has 0 parent(s): {}
GlobalHidden_0 has 0 parent(s): {}

Sample	GlobalHidden_0	 Accuracy
100	2.4659131695413303	0.48
200	2.4659131695413303	0.77
300	2.4659131695413303	0.93
400	2.4659131695413303	0.93
500	2.4659131695413303	0.85
600	2.4659131695413303	0.83
700	2.4659131695413303	0.95
800	2.4659131695413303	0.85
900	2.4659131695413303	0.92
1000	2.4659131695413303	0.84
1100	2.4659131695413303	0.9
1200	2.4659131695413303	0.79
1300	2.4659131695413303	0.88
1400	2.4659131695413303	0.9
1500	2.4659131695413303	0.85
1600	2.4659131695413303	0.89
1700	2.4659131695413303	0.85
1800	2.4659131695413303	0.83
1900	2.4659131695413303	0.86
2000	2.4659131695413303	0.9
2100	2.4659131695413303	0.85
2200	2.4659131695413303	0.82
2300	2.4659131695413303	0.88
2400	2.4659131695413303	0.88
2500	2.4659131695413303	0.85
2600	2.4659131695413303	0.9
2700	2.4659131695413303	0.87
2800	2.4659131695413303	0.86
2900	2.4659131695413303	0.87
3000	2.4659131695413303	0.85
3100	2.4659131695413303	0.9
3200	2.4659131695413303	0.92
3300	2.4659131695413303	0.96
3400	2.4659131695413303	0.87
3500	2.4659131695413303	0.9
3600	2.4659131695413303	0.9
3700	2.4659131695413303	0.93
3800	2.4659131695413303	0.89
3900	2.4659131695413303	0.97
4000	2.4659131695413303	0.97
4100	2.4659131695413303	0.95
4200	2.4659131695413303	0.92
4300	2.4659131695413303	0.93
4400	2.4659131695413303	0.98
4500	2.4659131695413303	0.92
4600	2.4659131695413303	0.93
4700	2.4659131695413303	0.96
4800	2.4659131695413303	0.94
4900	2.4659131695413303	0.91
5000	2.4659131695413303	0.95
5100	2.4659131695413303	0.94
5200	2.4659131695413303	0.85
5300	2.4659131695413303	0.9
5400	2.4659131695413303	0.95
5500	2.4659131695413303	0.93
5600	2.4659131695413303	0.92
5700	2.4659131695413303	0.9
5800	2.4659131695413303	0.92
5900	2.4659131695413303	0.99
6000	2.4659131695413303	0.9
6100	2.4659131695413303	0.93
6200	2.4659131695413303	0.93
6300	2.4659131695413303	0.9
6400	2.4659131695413303	0.88
6500	2.4659131695413303	0.84
6600	2.4659131695413303	0.94
6700	2.4659131695413303	0.86
6800	2.4659131695413303	0.88
6900	2.4659131695413303	0.88
7000	2.4659131695413303	0.88
7100	2.4659131695413303	0.91
7200	2.4659131695413303	0.92
7300	2.4659131695413303	0.89
7400	2.4659131695413303	0.89
7500	2.4659131695413303	0.87
7600	2.4659131695413303	0.81
7700	2.4659131695413303	0.86
7800	2.4659131695413303	0.81
7900	2.4659131695413303	0.87
8000	2.4659131695413303	0.85
8100	2.4659131695413303	0.89
8200	2.4659131695413303	0.87
8300	2.4659131695413303	0.86
8400	2.4659131695413303	0.9
8500	2.4659131695413303	0.85
8600	2.4659131695413303	0.84
8700	2.4659131695413303	0.93
8800	2.4659131695413303	0.87
8900	2.4659131695413303	0.85
9000	2.4659131695413303	0.89
9100	2.4659131695413303	0.86
9200	2.4659131695413303	0.77
9300	2.4659131695413303	0.77
9400	2.4659131695413303	0.84
9500	2.4659131695413303	0.85
9600	2.4659131695413303	0.89
9700	2.4659131695413303	0.88
9800	2.4659131695413303	0.8
9900	2.4659131695413303	0.83
10000	2.4659131695413303	0.87
0.8726732673267328
