DAG
attr0 has 1 parent(s): {output}
attr1 has 1 parent(s): {output}
attr2 has 1 parent(s): {output}
attr3 has 1 parent(s): {output}
attr4 has 1 parent(s): {output}
attr5 has 1 parent(s): {output}
attr6 has 1 parent(s): {output}
attr7 has 1 parent(s): {output}
attr8 has 1 parent(s): {output}
attr9 has 1 parent(s): {output}
output has 0 parent(s): {}
GlobalHidden_0 has 0 parent(s): {}

Sample	GlobalHidden_0	 Accuracy
100	2.4659131695413303	0.53	0.462984462244308	0.10145157101810738	0.5416501945899855	0.10866395850784127	0.4734488638104808	0.11665508625374381	0.5939104149587247	0.11839748077968619	0.3545545456956221	0.10752387353323704	0.506474877281777	0.10341631955680383	0.39064800911182324	0.11741136778776523	0.5452850647227651	0.11239984733709615	0.38387315099486424	0.10393797317891193	0.585115293503475	0.12495350258050683	0.48344506677134425	0.10571720476966742	0.549913235744813	0.09965921245662672	0.43405750803763704	0.09805399795440645	0.5179402397797829	0.12589431239773954	0.46564010727057564	0.1160795941232291	0.6044007031202749	0.12130189949907799	0.4324079600546729	0.10508621787770811	0.6160012351540761	0.12688440103353124	0.41145123193500965	0.09652105611083314	0.5262402792096168	0.11668600746464261	0.5288461538461539	0.47115384615384615	2.4659131695413303	3.0938859608204337
200	2.4659131695413303	0.85	0.42399528137212955	0.08645028834384264	0.6046984596271947	0.09202541331819444	0.47431340830062224	0.09928924985445213	0.5549616227986415	0.09384977328203827	0.3942156379804079	0.10120919225719376	0.5814200280353796	0.08539601249100347	0.41916476466350994	0.08917312738845612	0.5614433096131408	0.08914124993074711	0.3623838364801209	0.08485786690054235	0.5831480392560933	0.10100137814301076	0.47048157504626303	0.09355025335068233	0.5485749113046859	0.09516426858145396	0.4729660882482616	0.07922919249620813	0.5126690705490663	0.10404194353086306	0.44444999283490205	0.0954573604042815	0.5169157516461278	0.10074606464279112	0.40025321620170845	0.09363764399589969	0.5887962689351681	0.10105634994048397	0.42973153389263513	0.08284290707154757	0.518565969809122	0.09351276213988914	0.5147058823529411	0.4852941176470588	2.4659131695413303	3.0938859608204337
300	2.4659131695413303	0.82	0.44464409324525717	0.0832979938788115	0.6089654017125236	0.08538648925582676	0.44535389587424085	0.08529257105420592	0.5472780978003614	0.08344540682017555	0.3986577988166343	0.09333097555351169	0.5655578123153515	0.08707306780791062	0.4124926879677892	0.08669371499404008	0.5567535850594374	0.08652227020459971	0.3803984832412183	0.07901918456902303	0.585805928454286	0.10101244608110083	0.4847742878228716	0.0952389692500129	0.5149307049870977	0.08986065442330746	0.4505801534717369	0.07852873928949283	0.501832246786253	0.09845616578877994	0.4468767098714992	0.0911469693517121	0.5405063349701483	0.09685590370590626	0.41326532367120433	0.0856598851047747	0.5626013593997152	0.09092900653624647	0.45733516421702025	0.08590343990231931	0.5372503638163748	0.08471418568548351	0.5131578947368421	0.4868421052631579	2.4659131695413303	3.0938859608204337
400	2.4659131695413303	0.9	0.4308515746836248	0.08355224888202908	0.6017318042471889	0.08606476808426365	0.4502096016218477	0.08536889141044127	0.5579942412167487	0.08047877811083033	0.423555492689594	0.09361443572535956	0.5924715245562654	0.0846785375556757	0.4098297988843482	0.0818526217345411	0.589049344598561	0.08151647901012336	0.3900413260393862	0.0799483890038321	0.5827950893271371	0.09860220663601557	0.48893767658927806	0.08941335577626823	0.49636467332184925	0.08517755012895473	0.4648127035519005	0.07888994129630396	0.5134396557821025	0.09306881950637216	0.44497456082266623	0.08740087550408195	0.5378871256512097	0.09054883011334663	0.4267224107217518	0.08186253626091079	0.5641017144483271	0.09233752616700018	0.4376509253937337	0.08588530830465985	0.5486236183370857	0.0842730655523512	0.5099009900990099	0.4900990099009901	2.4659131695413303	3.0938859608204337
500	2.4659131695413303	0.91	0.4323848016319036	0.08078155694566222	0.5981893298660091	0.08177427833069571	0.43755013045424723	0.08330613801466147	0.5632375734155799	0.07813128615357151	0.4106496944791379	0.08933367903373221	0.5883215234736449	0.08118441571779114	0.41984147416209955	0.07991824746856396	0.5934370326328847	0.07829127402031784	0.39766795686381623	0.0802749258407067	0.5826488265250497	0.09208004471854606	0.4892824284304133	0.0858001797088973	0.4928419230108504	0.0847095815991181	0.45652651655927534	0.07861784146625056	0.5069692740657915	0.09326789148137986	0.4407990280021585	0.0836252036035761	0.5512104643337015	0.08660455292356481	0.42944132538141383	0.08018216013503104	0.554551203498568	0.08714788123230297	0.4446427684775903	0.09046911944284435	0.5474149452017074	0.08149286869399182	0.503968253968254	0.49603174603174605	2.4659131695413303	3.0938859608204337
600	2.4659131695413303	0.91	0.43281808838549723	0.08436711818727237	0.5874361660747531	0.07755637771759702	0.43416955815966285	0.08388877427934989	0.56054490341346	0.07703890135896911	0.4142336082724413	0.08615957602729966	0.594324629056923	0.07899964042010596	0.4262159021773598	0.0788934033163191	0.5809765398247433	0.08067394701772637	0.41140859419467196	0.08281842379733273	0.5820408368017266	0.08740433579892222	0.48423863602512934	0.08566479997211511	0.49159773247726624	0.08640468184387735	0.4433595554601675	0.07890837678746733	0.5276518687109808	0.09129233484799648	0.446447108379184	0.08332557093122504	0.5315161016688928	0.08691861121098053	0.4248220341449674	0.08096464797202191	0.5565025071321036	0.08396488346594037	0.43914828401079314	0.08818976932432401	0.5388740185643794	0.0805533067838805	0.48344370860927155	0.5165562913907285	2.4659131695413303	3.0938859608204337
700	2.4659131695413303	0.91	0.4329111382305547	0.08313327359023541	0.5816324905371091	0.07804691720869378	0.4430593735802741	0.08417575297413664	0.5561285734414658	0.07782576785657469	0.39827052957315967	0.08182677544092345	0.5904054510088822	0.07786503357650931	0.4226163987535243	0.07981220076685139	0.5794301598813323	0.08033007890075661	0.40704980067023655	0.0808259888331019	0.5932456092239174	0.08634660499730429	0.4822380197263928	0.08629772404346243	0.4854126004564293	0.08191979486990884	0.43759238693022695	0.07976262708350851	0.5260088377267839	0.09089871026676366	0.4529673562615308	0.08350997346741905	0.5228374790784756	0.08706843532309662	0.43148883244930414	0.08062779272687176	0.557713622963172	0.08572431248478551	0.43571583640226386	0.08789901519603233	0.542128695965245	0.080312471097795	0.48863636363636365	0.5113636363636364	2.4659131695413303	3.0938859608204337
800	2.4659131695413303	0.95	0.43621636782884654	0.08473864206361671	0.5839914334862761	0.07873251726138956	0.43784051435768323	0.08419307076883303	0.5603400612879469	0.07814433614126642	0.3892796970171042	0.08138584342291776	0.585275560982371	0.07570902030659313	0.42577708255809926	0.0784051980214477	0.5787277462321448	0.07914968839929695	0.4041023719355902	0.07774891056847473	0.5845550343043562	0.08299480188196999	0.4810932000039242	0.08649519124557405	0.48214225698482466	0.0823665368283042	0.4428346546520064	0.08044478854577655	0.5277541694233551	0.09083758063353913	0.45083137495678904	0.08377224721317789	0.5215377812592309	0.08694885759388722	0.4269174930517729	0.08191814715994288	0.5589942507231253	0.08829295453408693	0.43486578128275155	0.08663530108597295	0.5562672572038744	0.08043884903027518	0.48258706467661694	0.5174129353233831	2.4659131695413303	3.0938859608204337
900	2.4659131695413303	0.95	0.4363831445244652	0.0826517999020806	0.5793609747175459	0.079222575915964	0.4457889508886452	0.0826318410316555	0.5720094596946439	0.0784305830461566	0.3837151347303526	0.07947889143161647	0.58542899139732	0.07544041417264476	0.4284689977785149	0.07807718128132582	0.5772771110641706	0.07857722265862442	0.40596302573037063	0.0781222362529788	0.5872405666029683	0.08250000341036537	0.47850383693010196	0.08318103309467088	0.49241653199917557	0.08247750777582263	0.4453903900113382	0.07944793108590167	0.5251861591944947	0.08859859335716391	0.4494934701287067	0.08183299031084432	0.526225981779112	0.08749504941490104	0.42591236978413727	0.08244264910213477	0.5640871155595598	0.08841427098918224	0.42906780141258494	0.08480693957910605	0.5504126389722499	0.07996149300932436	0.4834070796460177	0.5165929203539823	2.4659131695413303	3.0938859608204337
1000	2.4659131695413303	0.9	0.4367692663444436	0.08289052458227841	0.5752319313634351	0.08106124237500101	0.44528630082259013	0.0827935393012876	0.5733215974376137	0.07934029341653226	0.38868216413900264	0.07990420499906219	0.5865682758501328	0.07507626756771572	0.4302460060602065	0.07819578730668511	0.5755429544586335	0.07921173408128794	0.4047437820797169	0.07745264207493076	0.591035012680959	0.0812756301553065	0.47506576996557365	0.08243277261599512	0.49450178172615766	0.08144789079060737	0.44149864365772207	0.07960882550002765	0.5247748103761642	0.08858797321368116	0.45213478661319184	0.08181578159302133	0.52460094270145	0.08676485594791869	0.4228040966581185	0.08116182536447228	0.5607742154715742	0.08661447667446592	0.4264154816210947	0.08367157419636531	0.5501543228343645	0.08093626270880583	0.47908366533864544	0.5209163346613546	2.4659131695413303	3.0938859608204337
