@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute GaussianVar0 real
@attribute GaussianVar1 real
@attribute GaussianVar2 real
@attribute GaussianVar3 real
@attribute GaussianVar4 real


@data

0,0,-0.6038002699813925,-0.8683549290483166,-0.39611352631506147,0.8832403583402733,-2.0484122394908946
0,1,2.9951942769066005,-0.47364026754894323,-6.094530953664916,-3.483750286270017,-0.7972461941494565
0,2,-0.1819105671587073,-1.0243566401993833,1.1717895395113127,5.537075240843471,6.562413249830415
0,3,2.2574428084086504,-0.2923303954751517,-5.181828808011773,-8.023233784257451,-7.44874884177973
0,4,-1.8491109678329527,-1.3164236519164891,2.7656518213992913,11.429173862227447,11.964140330506916
0,5,3.827532276355978,-0.45157585255941507,-7.494515530946271,-16.71578474141471,-16.64111893900227
0,6,-0.8861049603934376,-2.2106126393510497,-0.31263597953329314,18.36796099418496,19.802872591740904
0,7,2.660592509474517,0.06817243180936172,-4.516537221624327,-22.233200624930646,-24.024904986560315
0,8,1.2093511690424388,0.010414596718189978,-2.8020726083778076,22.579217825430458,28.292579631703973
0,9,3.0392458646619103,1.009409018570581,-6.351197963457281,-26.157204564372787,-31.18228660609769
0,10,-2.296335398106116,0.7763305434820117,3.8533928605361836,33.00216600526794,35.14024297348228
0,11,4.249190341303581,0.5938248613084918,-8.61744492629157,-39.5610708873333,-45.23973370257207
0,12,-1.1196449953376366,3.4147216498096156,2.5167425070596456,45.42322617187314,49.08485545461271
0,13,2.8903640548542366,2.7584126214061806,-5.7686723941658276,-51.68492007587181,-54.43433556540424
0,14,-0.1946563494432416,-0.04669331097648022,-0.1781716499555909,56.46077419444526,62.67049023498025
0,15,-0.2717267802220982,1.0848121634152157,0.5842743056066266,-57.22804581534744,-67.16003895035313
0,16,0.6514262072097203,0.3899076836854895,-2.072457621073643,61.20606572214358,69.55525312879803
0,17,3.2110477299231563,-1.0525119320801113,-6.427403583434848,-68.63343819637815,-76.82291700708753
0,18,-1.4983143811415025,-1.2635650468857176,1.441573963642195,75.36410356000798,86.78812114152163
0,19,2.21912731005711,-0.23271703026118273,-3.6489693595658794,-80.44528721849865,-92.44306174315953
0,20,1.4741303125069374,0.9822221494742048,-3.267030913182772,84.16161683414147,98.95953769492026
0,21,-0.5757849377944949,-0.46481341203637483,-0.13004435302090245,-87.55298453497947,-104.32191252970112
0,22,2.59313230667882,1.0583942294323743,-5.2756706194678795,91.48469371899424,107.89800496666304
0,23,-0.29820123401937443,1.4131758363505558,-1.0877205792154963,-97.61282761608,-115.52803059346904
0,24,0.6979600447072511,0.3402946642452389,-0.9569517821961734,104.42086327831423,122.2138142026787
0,25,0.6313100914041926,-1.5283510755832739,-1.3870920106670668,-110.74374980806103,-128.1128671389345
0,26,1.5762306257624688,0.7831915713331501,-3.128734189787827,116.74494466361612,135.68800255956918
0,27,-0.4476337551724946,-0.21720259142198695,0.5359937084168221,-122.0391636456662,-143.68975548056648
0,28,3.131115789600464,-1.5870345124401748,-5.598679987887338,126.4746536586693,148.36764874432654
0,29,-0.004470002075235846,-0.9538840390019874,-0.10293873842834511,-131.2209209315964,-153.30265120959407
0,30,0.6592727653039904,-1.0244684124642793,-1.0583564941152512,140.45427551380573,165.91153288070768
0,31,1.2042725627028839,-1.9066464410677928,-1.9604018592630958,-149.8611645622301,-173.90481705144722
0,32,-0.454898117609032,-2.4493242044052517,-0.46280313236373505,159.4121034189479,184.48883049556773
0,33,1.4325802649729376,0.09447454681187817,-2.9993501575325774,-169.8718679605318,-197.5310084850525
0,34,-0.585138237451089,-0.5944612396785494,1.0116916479476195,180.9915259342575,209.54838347310394
0,35,1.805133737825955,1.746490279268564,-3.686055096538125,-195.00785402228422,-225.27191283482838
0,36,0.8834436906449707,0.9012581277492995,-1.6334001753622116,207.35059638999863,241.32215072602565
0,37,0.2806314025376635,1.4647176961501778,-0.40575807693019056,-219.33928349222094,-255.41753205979828
0,38,1.7868422050491188,1.5426735027826675,-3.1424288265070603,232.41289453307678,273.7081458211839
0,39,0.05817351423834366,0.9659445289289444,-2.156493247408962,-245.1015975854514,-286.92060748737316
0,40,2.185763642317092,-0.5215886822200694,-4.704683398903103,257.9071235438559,301.3327383826181
0,41,0.6257706662717542,0.9286551665714882,-1.63950090172389,-272.6362113788771,-318.3228473146718
0,42,1.0900479422695981,0.9774847790988326,-1.7172059626847394,289.8209825620379,337.5070848097366
0,43,1.4340193564435153,0.8350826927881337,-2.4222001349815114,-308.78030140457986,-358.2989616849439
0,44,1.081403818052621,-0.549377641398068,-1.4935125155677604,327.9037458718068,379.92912938991066
0,45,-0.11673470192415636,0.4032380308815814,1.1769259815213116,-344.9779822450896,-402.7332343752989
0,46,1.7958871447586928,0.19058801947235843,-2.655275966426716,364.70954926936315,426.0586973453216
0,47,-0.604597147474849,-0.0651459336501968,-0.5277904502790283,-387.87353933047336,-452.4886518577159
0,48,0.6913441452589206,1.1750220517023542,-1.3066752271821032,412.2848956365471,481.95268503274923
0,49,0.9486370480260506,0.6215416008100418,-2.1382641156206073,-437.5318841773962,-509.68365189521677
1,0,2.1720894550472827,3.4319468880990063,1.903956870472431,-0.2774732986969428,-2.243810547084012
1,1,-0.3245810836495059,1.2430042276680475,0.7886130185149935,2.4133516050749635,0.36374796148667543
1,2,1.5118904507839641,1.6417111120949648,-2.5573409849886395,-4.798731140473043,-3.6240098880319227
