0	-1.1258468783603797	172.0	0.49166805522495594
1	-4.33536522594306	241.0	1.4572666410104178E-4
2	-4.082369143006031	137.0	0.9962942620817894
3	-3.029607901171661	162.0	0.9981476280116918
4	-3.018835772644494	407.0	1.6136489248821026E-12
5	-4.037662007495724	818.0	5.364807597246298E-10
6	-5.36294433016228	1590.0	1.854699002641645E-11
7	-2.111649089795742	189.0	0.9985347028769804
8	-2.5575900301129075	978.0	5.88621367241134E-13
9	-1.289084629810922	361.0	0.999127989286078
10	-4.15972759032601	269.0	0.9989150909843777
11	-2.665055257004568	348.0	1.839184221390244E-12
12	-3.109359363654809	2624.0	9.32129525219079E-10
13	-1.963173467407461	13881.0	1.5389725555368036E-12
14	-2.1470967204426756	11549.0	5.126302313110789E-13
15	-0.02586304116120319	8252.0	1.6180832543742876E-11
16	-1.2991947366645475	12088.0	9.619561130291147E-13
17	-2.1851314554002386	15771.0	2.0310128256120395E-13
18	-2.3261079643315816	24205.0	2.485286983755704E-10
19	0.09406868126479669	24569.0	7.042525637906896E-12
20	0.011565660138532736	20259.0	0.9997840911275234
21	-3.384416399626222	22549.0	2.4826667857787527E-10
22	-1.4296470844036826	26236.0	8.162507112046826E-11
23	-0.4653763270033301	27904.0	3.8922450613264103E-13
24	-0.5477421733631059	29118.0	3.7055329031796514E-13
25	-2.3373626428426983	21447.0	1.828679295633337E-11
26	-0.5556592515748083	19963.0	1.8956273626241172E-10
27	-1.9796172946279373	20895.0	9.34430786625502E-13
28	-0.25172384763981215	11451.0	6.786967784135059E-14
29	-1.3456452587361043	6540.0	7.600101655276768E-12
30	-3.4546842634703214	3118.0	2.8585642599208706E-10
31	-0.28507314309813697	862.0	0.9995463041629823
32	0.2475206865165328	1113.0	0.999636527446306
33	0.23529805242279198	722.0	0.9996770692811645
34	-0.981490308403697	2081.0	9.93879946915058E-11
35	-1.8351015523947356	1415.0	4.1819146405019533E-13
36	-0.04198452890795597	1901.0	3.4087473194132977E-12
37	-0.09031795045682924	3395.0	5.573884942516438E-6
38	-0.5596314661381032	2492.0	2.0096708334941783E-11
39	-0.08686636034068176	1304.0	0.9994451437349178
40	-2.948142814034576	2752.0	3.016288754496897E-8
41	-2.2380584496051004	805.0	0.9992712320000339
42	-0.7711577733573833	1929.0	2.3875327139586513E-10
43	-3.3316293173671245	1641.0	1.915769497783376E-13
44	-2.832976111476907	2913.0	1.6793515182786275E-13
45	-1.1875398218576267	1953.0	2.0565182228328078E-12
46	-2.09696384711106	1891.0	0.9992393395448279
47	0.8740399564417637	2181.0	5.079807819778516E-13
48	-2.4750951320710737	3058.0	6.102846875348736E-8
49	-3.7585449357711935	5673.0	3.699740731229121E-11
50	-2.19232377986491	2559.0	1.089102827790416E-9
51	-1.5350653216327907	1627.0	6.465279686014857E-12
52	-1.7906251181727253	6527.0	3.322912164141031E-11
53	1.6864029648198244	7815.0	4.31360538965017E-14
54	-1.5395163019957465	7249.0	4.862157338241644E-8
55	-0.0907855422770952	3758.0	3.9570647401065754E-10
56	-4.069025744233058	2900.0	8.161652536952745E-10
57	-3.305456720579179	2758.0	2.23140634908721E-12
58	-0.5131592086560383	1434.0	0.9992341605521318
59	-0.10055142533354536	1231.0	0.9996765211022292
60	-1.0075000195583832	2056.0	1.4445322820839575E-13
61	-4.171327706195279	2717.0	7.421674381294681E-13
62	-0.7551296931612396	485.0	0.9993737461450433
63	-0.23139222616950328	311.0	0.9995951517835686
