0	-1.2067055628458156	172.0
1	-6.151962093492768	241.0
2	-5.567775264130301	137.0
3	-5.9025858098810895	162.0
4	-6.062062959096498	407.0
5	-7.615739744495019	818.0
6	-7.742847337662852	1590.0
7	-7.545071097673474	189.0
8	-7.53235066561821	978.0
9	-6.889403607701713	361.0
10	-7.5800907642664885	269.0
11	-7.120903292632156	348.0
12	-9.295008318492803	2624.0
13	-8.367595557623526	13881.0
14	-9.023122272426601	11549.0
15	-8.853534172459172	8252.0
16	-9.293864614915387	12088.0
17	-7.856073619140644	15771.0
18	-7.72572860021931	24205.0
19	-7.6018875849574545	24569.0
20	-7.12276989573511	20259.0
21	-8.306178908862917	22549.0
22	-8.22952803064991	26236.0
23	-8.410498308443074	27904.0
24	-7.968035321310416	29118.0
25	-8.353345223764157	21447.0
26	-7.278599331525427	19963.0
27	-8.54528152075445	20895.0
28	-7.079324970247497	11451.0
29	-7.764921097887213	6540.0
30	-8.648450026820168	3118.0
31	-7.224709187869822	862.0
32	-7.453326396574286	1113.0
33	-7.299206023562455	722.0
34	-9.02798422985104	2081.0
35	-8.302243667050684	1415.0
36	-7.6423444484048675	1901.0
37	-7.492593729311158	3395.0
38	-7.573948405674592	2492.0
39	-7.671958793076172	1304.0
40	-8.178665217733426	2752.0
41	-8.673724979221069	805.0
42	-8.000279600598644	1929.0
43	-41.08651396625965	1641.0
44	-13.867399528658066	2913.0
45	-8.047595619393533	1953.0
46	-8.225995864920963	1891.0
47	-8.105439900262219	2181.0
48	-8.0490240125649	3058.0
49	-8.634062148248752	5673.0
50	-8.143686765625905	2559.0
51	-7.723749674298841	1627.0
52	-13.726599417780074	6527.0
53	-7.501549685829652	7815.0
54	-7.774881694988602	7249.0
55	-8.452651147635219	3758.0
56	-10.959056227143437	2900.0
57	-9.468036292847055	2758.0
58	-7.7938081240655155	1434.0
59	-7.734366355802558	1231.0
60	-9.99626768846106	2056.0
61	-11.511742738475428	2717.0
62	-7.796369281821864	485.0
63	-7.437302381916314	311.0
