DAG
at1 has 1 parent(s): {cl}
at2 has 1 parent(s): {cl}
at3 has 1 parent(s): {cl}
cl has 0 parent(s): {}
GlobalHidden_0 has 0 parent(s): {}

Sample	GlobalHidden_0	 Accuracy
1000	12.384787706559077	0.336	4.979323524784763	7.476950129268396	4.980500758669686	8.360379861569767	3.3864335166474144	6.536269292650344	6.054986072692671	6.62840463218146	3.268725282187694	6.260776118582441	5.843293059931682	6.6202425256723965	0.33665338645418325	0.6633466135458167	12.384787706559079	2.7445941428186473
2000	12.384787706559077	0.866	5.004499296536732	7.865562312207366	5.116887833018379	8.568144401287185	3.271145780038456	6.394456185468289	5.858258261478429	6.819254267105007	3.344301999861563	6.086337612383896	5.934875299853591	6.861242975552922	0.343812375249501	0.656187624750499	12.384787706559079	2.7445941428186473
3000	12.384787706559077	0.872	4.929778270274517	7.879932848767274	5.093977567226283	8.60451472148207	3.319140711066639	6.179982088244467	5.911549974305695	7.089381846060888	3.3088949040282505	6.0231265839195	5.899242510756006	7.087474567772451	0.35153129161118507	0.6484687083888149	12.384787706559079	2.7445941428186473
4000	12.384787706559077	0.874	4.939038444384705	8.151269279019521	5.0833682076449485	8.587233410573177	3.301436090252318	6.17786482038182	5.8854149149060175	7.108530811864212	3.277557825404565	5.918294715596709	5.893166753069856	7.090744442746072	0.34965034965034963	0.6503496503496503	12.384787706559079	2.7445941428186473
5000	12.384787706559077	0.874	4.951091195368767	8.335325280535898	5.094878146648154	8.556494959189024	3.291269721187793	6.207591378459165	5.888034864349152	7.104912159135047	3.3196069940434323	5.997403183737704	5.89546794139278	7.114316398010654	0.3523181454836131	0.6476818545163869	12.384787706559079	2.7445941428186473
6000	12.384787706559077	0.876	4.955484083155084	8.400928893347306	5.1101505397095295	8.488775288233974	3.2903645088758133	6.222721521461506	5.896932235308059	7.104294431180053	3.329935605042389	6.1402089736925305	5.911065940670287	7.1015895171119805	0.35343104596935376	0.6465689540306462	12.384787706559079	2.7445941428186473
7000	12.384787706559077	0.882	4.996344756335241	8.37414048947114	5.096531207804895	8.466437435576408	3.2971975289958615	6.2226340068505746	5.901130427648717	7.117207211175195	3.3461896320107707	6.18274838693672	5.923224293738515	7.0903213827542215	0.35194174757281554	0.6480582524271845	12.384787706559079	2.7445941428186473
8000	12.384787706559077	0.863	4.966031420043454	8.406252741168892	5.065491538134158	8.416872423435462	3.3365000229604713	6.281549482614001	5.907544411979091	7.0752179695324795	3.3726317499362652	6.272460702768338	5.9329056993093525	7.1279493921661325	0.354447776111944	0.645552223888056	12.384787706559079	2.7445941428186473
9000	12.384787706559077	0.885	4.960679140763513	8.38933705607606	5.090995047799413	8.379250613250283	3.3590197567171445	6.257365634286302	5.899558001163811	7.042826588210745	3.374262741060766	6.3163544193292696	5.931904688402926	7.118201997335012	0.3571745890715238	0.6428254109284762	12.384787706559079	2.7445941428186473
10000	12.384787706559077	0.871	4.946007445673643	8.437122706529925	5.0986037740361025	8.410826926833805	3.3537744405539263	6.228303126582552	5.9032311337873455	7.060189907444595	3.360060076855129	6.189491600711894	5.925459520939173	7.144789001162296	0.35805677728908436	0.6419432227109156	12.384787706559079	2.7445941428186473
11000	12.384787706559077	0.865	4.968098975992613	8.330172451742998	5.103120868529304	8.386783620745781	3.357364074950074	6.234819131395758	5.913712231226105	7.1428164320492815	3.362316391663958	6.197640690243799	5.925541000605318	7.187924893721313	0.35914213013449653	0.6408578698655034	12.384787706559079	2.7445941428186473
12000	12.384787706559077	0.875	4.984000179624443	8.2976534008859	5.082166792335764	8.394638194170062	3.3629958229022057	6.24963496909875	5.902740310989304	7.15343206476316	3.3594785426722646	6.213034570888967	5.923345439212323	7.177603457394565	0.35938020659780073	0.6406197934021993	12.384787706559079	2.7445941428186473
13000	12.384787706559077	0.864	4.980046407774897	8.326110468251118	5.066448095000727	8.396243630454203	3.3625505623859984	6.15812992377949	5.912811362355722	7.201416872086949	3.3774795083522777	6.276221522777446	5.904712501856126	7.186432638916448	0.3571208858812673	0.6428791141187327	12.384787706559079	2.7445941428186473
14000	12.384787706559077	0.871	4.981106658329662	8.336369571538215	5.053944571613872	8.392311091921309	3.3571950522119463	6.150654929671278	5.899934936031793	7.210924028626718	3.3757412642413254	6.26454481540269	5.9104106984174	7.179822853876054	0.35582690659811483	0.6441730934018852	12.384787706559079	2.7445941428186473
15000	12.384787706559077	0.879	4.985226043571605	8.326123583084588	5.055994814178499	8.380374762341033	3.353513230616129	6.134584276730305	5.90194421623012	7.230209545640531	3.3675356575327138	6.24755276761798	5.916489570239072	7.178111687304173	0.3545054652092775	0.6454945347907225	12.384787706559079	2.7445941428186473
16000	12.384787706559077	0.828	4.992718733824949	8.340199514606843	5.0522618703972375	8.392855173498393	3.3631162689579885	6.106395569100967	5.909726636477545	7.207037686121253	3.383229824752709	6.251797664676061	5.919379022182272	7.184337472835945	0.3575981004748813	0.6424018995251187	12.384787706559079	2.7445941428186473
17000	12.384787706559077	0.809	4.992495377554092	8.362699102029334	5.054285415348483	8.389978913192088	3.380221828897071	6.113558364228532	5.918594839882387	7.196438787324557	3.3802589565263026	6.23578705992488	5.928241163608807	7.173984421027866	0.3617384144907081	0.6382615855092919	12.384787706559079	2.7445941428186473
18000	12.384787706559077	0.844	4.989810591826752	8.388591218061345	5.0570378171348285	8.393080798786498	3.3759344313648825	6.087153148810367	5.925854440002187	7.15771047712073	3.3807753516747527	6.207737567162871	5.950817951339726	7.134286276973517	0.36558542546100864	0.6344145745389913	12.384787706559079	2.7445941428186473
19000	12.384787706559077	0.824	4.99157803429718	8.40467477304023	5.045622573243902	8.385497920062253	3.386551584439345	6.089325716791913	5.937200562223577	7.146133617027507	3.386956716920074	6.233354455916611	5.953278521604664	7.143803026874892	0.3686592296358661	0.6313407703641338	12.384787706559079	2.7445941428186473
20000	12.384787706559077	0.812	4.993036190773801	8.37903387018846	5.0434286538976405	8.397150632755839	3.4048006056534748	6.0943149052808785	5.9463108314906234	7.1224509012621295	3.3883446679074125	6.232521619551059	5.958143467954921	7.129102614642863	0.3718256348730254	0.6281743651269746	12.384787706559079	2.7445941428186473
21000	12.384787706559077	0.835	4.990688512025493	8.385063326262747	5.0495454605439445	8.385589435595122	3.4075947377474276	6.094568601762774	5.957035081789194	7.113536499015103	3.382715997098789	6.198546997313738	5.962598717340399	7.119769684474551	0.37383355551323555	0.6261664444867644	12.384787706559079	2.7445941428186473
22000	12.384787706559077	0.835	4.985676648392651	8.383746417948833	5.053503780032623	8.389727390001175	3.4147971473761167	6.103906881274541	5.958675154334661	7.094515768481852	3.37795365820586	6.182882526415784	5.970095512623847	7.10497365836766	0.376477004181058	0.623522995818942	12.384787706559079	2.7445941428186473
23000	12.384787706559077	0.837	4.974220979227537	8.379176836382255	5.054124250783229	8.398463119445069	3.422674430848266	6.108598906172851	5.961311341675807	7.110466704433781	3.3828222125352854	6.207307287415268	5.986163536429601	7.083691872907053	0.37819509650495564	0.6218049034950444	12.384787706559079	2.7445941428186473
24000	12.384787706559077	0.84	4.981108952338652	8.370468565865346	5.039480948625336	8.40226868805036	3.431105169919846	6.132263025680959	5.965808620970255	7.1037608519895485	3.385879356632159	6.173818753996727	5.988966156794894	7.086843702177397	0.3798950174970838	0.6201049825029162	12.384787706559079	2.7445941428186473
25000	12.384787706559077	0.836	4.9879421446702015	8.376530384526426	5.035388626796664	8.381318631259873	3.4294210511348027	6.138610928112101	5.973686722226306	7.091185736507336	3.4028613477637237	6.203453009182681	5.999219143751235	7.085872103696787	0.3809790433530635	0.6190209566469365	12.384787706559079	2.7445941428186473
26000	12.384787706559077	0.843	4.992188705218341	8.364212380612425	5.034416100686854	8.371681421737039	3.4351476226346422	6.159477486106631	5.981718992803721	7.0918281738730675	3.3992304551301484	6.200289571521951	6.004066327251503	7.097100087956086	0.38178741732041227	0.6182125826795878	12.384787706559079	2.7445941428186473
27000	12.384787706559077	0.826	4.996289733489453	8.34904439105212	5.031713425775848	8.384655775683532	3.4361499937771955	6.147731718656605	5.9898293035681265	7.066865763808785	3.4067398350772984	6.182112458082378	6.0068316484920175	7.082416804018168	0.38394311953784627	0.6160568804621538	12.384787706559079	2.7445941428186473
28000	12.384787706559077	0.844	4.995207700935061	8.328345568689702	5.039154928257229	8.37241633753032	3.4378895101728477	6.136865635515099	5.993924854673476	7.066603775752387	3.411213242066952	6.170206157286034	6.0075806302483725	7.0867299302038695	0.385480645622054	0.614519354377946	12.384787706559079	2.7445941428186473
29000	12.384787706559077	0.83	4.983843031466872	8.322168351687603	5.031742857993056	8.36977387818126	3.436623518587498	6.139662512694242	6.003279505169442	7.070997060461261	3.4145777635054526	6.213010725956585	6.011304672697945	7.093659477963089	0.387325886084678	0.612674113915322	12.384787706559079	2.7445941428186473
30000	12.384787706559077	0.85	4.9840149090336725	8.326845725846422	5.034116780151536	8.383566539787187	3.4367202774950343	6.163302790328844	6.012086628613091	7.065347197901265	3.411802637007024	6.1808916184933915	6.016095195076053	7.088616686255116	0.38801493134248766	0.6119850686575123	12.384787706559079	2.7445941428186473
31000	12.384787706559077	0.818	4.9871041474895	8.329699792338928	5.031367003059653	8.375347820338707	3.4251739409823743	6.166422820652052	5.996932150909631	7.075714539732089	3.413623922524008	6.19493410165927	6.004345395036248	7.102236701237597	0.3847568055734744	0.6152431944265256	12.384787706559079	2.7445941428186473
