@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

7.561501,1.89775,1.75455,0
0.804689,5.225857,5.236968,1
9.668061,7.162483,3.006448,1
0.829466,6.957497,2.837195,1
1.042149,4.868007,9.277738,1
5.898122,9.330644,0.660228,1
8.474643,9.512273,5.958438,1
0.800561,0.171508,6.947121,0
2.069258,8.701672,4.297473,1
3.927528,9.53444,4.650966,1
6.696923,7.657414,0.54686,1
4.61491,3.384055,0.356586,0
8.252062,9.634324,2.325677,1
8.964968,2.985905,5.452461,1
2.498178,1.410899,1.739339,0
1.582408,8.68646,1.6608,1
7.388131,5.958272,6.525613,1
5.492713,1.176579,4.911248,0
8.833993,5.458109,9.716025,1
8.842164,0.072611,9.105963,1
9.706935,1.431639,1.244409,0
4.417544,6.696871,6.111513,1
8.10777,7.850851,0.21446,1
6.537311,1.87526,3.341844,0
7.833532,9.867457,5.2411,1
1.044037,0.152349,5.515882,0
5.610457,5.231907,3.326933,1
5.304518,2.432895,1.546847,0
3.864534,2.791256,3.683356,0
9.488127,9.794868,5.197801,1
7.64572,5.412261,7.286075,1
7.287521,0.627919,8.108472,1
0.495376,3.349572,8.447298,1
3.50192,3.96318,1.417442,0
9.195087,4.744375,3.564999,1
7.17727,5.111845,9.511059,1
7.903101,3.194415,9.323883,1
2.989284,4.521684,4.987125,0
9.933945,2.2732,4.818034,0
2.901119,2.926505,2.342518,0
6.276077,0.789817,4.935908,0
4.752997,6.353351,8.890375,1
1.097725,2.455374,8.447689,1
7.56722,7.958748,9.3168,1
1.153164,8.640683,2.86155,1
3.162367,7.848675,4.777451,1
0.121875,9.595485,0.317777,1
2.521991,2.660295,6.419489,1
3.450112,1.355397,8.576065,1
7.708747,7.46644,2.151193,1
9.921814,0.598882,7.081469,0
8.557631,6.398269,2.959355,1
5.038952,5.820905,3.853242,1
3.66958,8.630692,1.297631,1
8.226178,1.615408,6.814448,0
4.275703,3.233937,9.546236,1
4.589334,8.122302,5.928924,1
5.588742,8.080117,1.104554,1
8.678999,8.186023,2.999591,1
4.584291,5.958946,6.947424,1
1.779851,0.800666,7.824563,1
9.431358,9.122194,9.240886,1
0.737602,6.055334,8.405705,1
9.289271,7.951942,2.739121,1
6.074244,8.668045,6.176687,1
6.748162,7.281241,7.173542,1
5.467264,0.173133,2.663791,1
6.132079,9.611216,9.674799,1
0.411882,7.499362,3.361362,1
6.621556,2.602248,7.500777,1
8.657582,5.906483,2.372464,1
3.858425,5.111585,1.825459,0
3.77963,8.002146,1.595655,0
5.283387,8.769197,5.954953,0
8.94233,8.618745,0.802206,1
8.22996,0.477004,2.98634,0
7.976367,6.347702,8.485083,1
8.949949,5.985859,1.957081,0
1.892342,4.329545,5.554385,1
9.44113,7.379843,5.683436,1
5.381989,7.279091,3.748552,0
6.048288,9.703505,1.416026,1
8.322249,2.218232,0.065028,0
2.695237,3.051368,5.194052,0
9.399069,3.679134,5.269525,1
9.664994,7.226606,5.95655,1
1.556151,1.510934,7.308104,0
8.890778,2.99154,4.21804,0
0.270631,7.966592,4.938142,1
7.670097,6.354168,1.309537,0
8.5724,1.374565,2.544557,0
4.425932,7.738609,1.93924,1
1.417743,7.208765,2.17402,1
4.435371,8.130569,2.640074,1
9.641503,9.948177,6.988802,1
2.939717,1.206843,2.805047,0
9.173434,7.743189,9.529267,1
4.097357,0.838805,2.835878,0
2.21337,5.380435,3.937395,1
3.119043,5.876635,0.464304,0
3.0854,2.638324,5.619523,1
0.768893,8.259597,3.512293,0
8.207774,0.501095,8.942677,1
1.707938,1.747724,4.35784,1
9.490912,3.887107,7.724904,1
4.725912,0.560782,6.258028,0
5.941216,0.195422,3.578583,0
6.072056,4.042887,3.597045,0
6.68121,9.216568,6.678227,1
7.476165,0.19052,7.860499,1
0.691615,6.803176,6.83143,1
8.5509,1.189269,3.280926,0
5.076376,1.00583,1.630083,0
1.566612,7.88811,6.741569,1
8.083532,0.320152,6.568087,0
4.363039,0.165132,3.313045,0
9.381701,9.991271,8.494351,1
0.181791,6.354851,2.541804,0
3.158028,9.373235,3.272959,1
0.562504,6.553885,9.750741,1
7.559715,1.380824,5.441168,0
9.268934,2.182736,6.634154,1
2.502888,3.202241,1.508055,0
3.367374,4.821099,7.910175,1
4.81237,6.404527,9.60694,1
2.759377,2.148744,5.867567,1
1.521979,9.140526,7.626333,1
5.69441,7.377074,7.723362,1
8.757897,3.16453,2.380452,0
5.347267,9.014606,5.379298,1
2.216848,6.887353,4.716081,1
1.708452,2.626256,8.333296,1
9.030783,7.940236,1.514984,1
0.08898,7.382551,7.707565,1
6.523076,5.333899,3.695442,1
2.710973,1.418804,5.471612,0
4.583334,7.852064,9.495702,1
6.86667,4.875,7.780756,1
1.762353,2.496837,4.667738,0
5.123093,3.001034,9.991628,1
0.941271,1.506611,5.944036,0
8.889162,3.651601,2.64121,0
8.9855,6.336652,7.629725,1
7.755456,3.101336,3.165343,0
0.9534,2.661045,2.269391,0
7.536045,0.050146,6.903587,0
2.546983,1.571326,2.769203,0
4.57236,2.760831,1.823951,0
4.267442,7.767987,6.543881,1
1.419589,9.185092,8.568842,0
5.521743,6.198566,2.101561,1
9.299903,5.266904,5.615989,0
7.927948,7.88538,8.073373,1
7.935526,4.97696,4.762392,0
6.548285,7.531595,8.152585,1
0.292426,9.976537,6.634276,1
7.744524,3.178158,7.716472,1
2.36325,6.285313,9.569201,1
2.483879,1.670763,1.162192,0
6.937666,6.778182,2.037085,1
4.663561,0.110457,0.329609,0
5.087417,5.092001,3.081597,1
2.623596,1.234181,2.756348,0
1.210718,9.390624,7.47589,1
2.568782,5.192361,8.119354,1
1.477674,7.688556,2.817024,1
9.359318,3.979216,5.745336,1
0.757398,7.78242,1.162599,1
7.892877,1.492208,8.020047,1
6.584208,1.101644,4.615996,0
2.335825,7.372344,2.123827,1
6.762968,9.599717,2.501784,1
4.792078,0.621138,4.26378,0
8.309693,7.080804,0.231307,0
1.060021,5.976642,3.965996,1
3.759062,5.128595,7.238378,1
6.620803,5.258425,4.632233,1
6.360069,9.248229,2.412817,1
6.620573,4.536644,2.242436,0
4.13636,4.74422,2.71529,0
5.365359,6.97907,5.198192,1
4.059875,5.429498,1.344064,0
1.40614,5.310061,6.937315,1
0.438656,4.175693,6.817141,1
9.434117,1.449374,0.26447,0
0.697603,2.677287,4.49008,0
7.21393,6.732516,0.701717,0
1.476737,3.417007,0.278729,0
0.396078,5.476921,0.517148,0
0.906419,1.861212,9.575848,1
7.171273,6.513162,7.477761,1
0.688855,4.294901,4.669387,0
5.744276,4.933857,5.917159,1
7.611144,0.407239,3.760056,0
7.139755,4.461773,6.175365,1
7.87878,6.454094,5.458587,1
1.931014,5.975735,2.73081,1
7.836947,2.306659,5.149992,0
8.81982,2.627753,2.618148,0
6.922654,7.287535,9.631648,1
2.221392,5.548806,9.108809,1
5.956045,2.868865,4.657611,0
7.330638,0.832976,1.712291,0
7.28707,7.170878,3.484276,1
3.146613,6.215087,2.055517,0
8.521746,7.20551,5.99178,1
9.833262,8.609928,6.850241,1
5.897463,6.481889,9.422846,1
2.030695,8.531655,7.951392,1
1.40052,2.609004,1.08254,0
3.44198,2.794831,3.940576,1
9.965709,7.424852,9.947134,1
3.639939,2.002651,4.095882,0
9.20816,0.087662,9.50325,1
8.697591,6.353492,5.797339,1
2.835381,5.220185,2.713909,0
3.75184,0.665302,2.852817,0
3.274305,3.935357,3.883518,0
6.730188,7.824093,7.445334,1
5.248946,7.392468,9.808219,1
9.39512,3.904101,1.050569,0
3.991764,0.55382,7.644703,1
6.907311,3.442042,7.284408,1
8.662227,9.998317,4.608769,1
0.663619,7.461586,7.566428,1
1.396943,1.449946,0.654209,0
9.274039,8.099544,4.823028,1
5.492012,4.631247,3.41187,1
8.535348,4.462439,3.490411,0
5.016258,1.135113,5.216466,0
4.577155,2.500874,1.666262,0
2.499191,6.275031,5.65345,1
3.736617,3.219877,7.100734,1
4.669823,7.754944,3.26069,1
5.854487,8.083717,8.466847,1
2.714965,1.878717,6.23363,1
6.341156,9.724041,3.777425,1
0.859154,8.993891,3.280983,1
1.494764,4.947246,8.675692,1
1.222276,4.329142,7.156765,1
7.549019,4.257499,0.092452,0
2.012443,3.353142,6.162704,1
1.43686,4.629551,9.213429,1
6.508268,5.447059,5.402137,1
5.1711,9.179563,4.206837,1
8.173452,7.487821,1.466564,1
2.435066,0.142255,3.662172,0
4.471397,0.818937,8.616236,1
5.076436,8.708688,4.239258,1
2.06183,0.401963,4.955809,0
5.031515,4.169239,7.650514,1
9.616298,3.052651,4.389206,0
2.232213,8.596044,0.817652,0
6.083864,2.284215,0.073883,0
2.426471,3.736055,2.176272,0
4.554992,0.792508,8.918284,1
9.501195,3.157542,6.720306,1
3.559505,1.676115,5.061714,0
5.845354,2.712228,0.130803,0
5.76488,4.520009,0.249049,0
3.116052,1.066701,8.40276,1
3.350917,8.476643,7.718845,1
2.212697,9.895118,2.675256,1
0.687625,1.59354,6.399116,1
4.751082,3.119422,1.751846,0
4.795538,6.81356,6.901608,0
9.525788,7.03241,6.102543,1
1.552419,6.351593,3.287761,1
7.418294,1.69052,3.868386,1
0.167162,1.587231,6.546599,1
1.482349,9.221854,9.147548,1
0.815394,5.546664,2.358795,0
8.666086,4.110641,3.877064,0
0.924201,0.778671,4.102516,1
7.811081,0.20506,5.740656,0
6.556653,9.028418,4.031971,1
0.718937,7.900356,4.744158,0
9.487588,1.290757,3.265959,1
0.512611,2.413507,3.139911,0
7.960171,5.498706,6.894481,1
9.609347,0.771545,0.087882,1
1.550216,4.190398,0.983537,0
4.395458,6.724193,8.724797,0
5.752611,2.756768,4.927057,0
0.657125,9.671215,7.357647,0
0.961972,0.623606,1.114649,0
3.037113,4.25456,2.802589,1
9.753267,9.69707,7.623543,1
0.468614,7.711425,9.896162,1
1.901823,0.879699,1.380128,0
7.603892,0.104926,7.249391,0
2.861694,2.176449,9.828051,1
1.847664,7.185698,3.663531,1
7.809305,4.77818,4.28422,0
9.032741,7.086809,1.843703,1
6.783878,9.467246,8.148622,1
7.178671,8.044785,9.271323,1
8.924483,0.651451,5.377775,0
0.756377,2.627166,9.884879,1
4.803615,9.71293,7.136889,1
6.898628,0.80042,9.460915,1
5.5786,3.745135,5.55435,1
0.831943,7.398053,3.397349,1
6.865299,1.545971,4.868314,0
9.590755,4.139637,3.124464,0
4.791088,8.502238,5.043614,1
1.129404,4.928493,9.165535,1
4.641423,6.302424,2.584298,1
7.102845,2.045213,6.247983,1
5.790348,1.802333,7.292786,1
9.200387,0.690135,4.238112,0
2.236106,9.106427,0.109655,1
3.246064,3.234119,0.342099,0
1.736357,5.385713,3.584617,1
0.314206,2.750153,8.79878,1
9.052577,1.383079,6.495679,0
3.428291,2.743662,8.836867,1
4.545995,6.129653,5.84093,1
6.819788,0.079043,9.812068,1
9.18547,9.921723,0.882755,1
3.155842,1.224854,0.468686,0
6.610567,4.053304,7.757961,1
6.803457,6.556742,1.880402,1
7.939821,8.376081,2.011456,1
1.119744,0.848323,0.586751,0
6.977976,6.427681,9.412121,1
6.506723,9.224189,2.853658,1
9.145911,3.736413,8.123727,1
4.961267,8.592413,7.193953,1
2.645717,4.951914,8.496607,1
1.508656,0.37701,5.305207,0
8.753092,7.316663,0.816589,1
8.164987,1.40334,5.538574,0
7.831021,4.950696,8.940726,1
4.174884,1.794385,0.029938,0
5.530797,8.153665,5.622549,0
6.746078,2.816502,2.063898,0
7.768416,0.560505,8.840967,1
0.937515,4.146175,8.725548,1
1.462838,9.542137,9.563441,1
0.945477,5.102016,4.770787,1
0.052712,3.711514,3.114242,0
5.505898,3.14418,7.548391,1
1.297844,3.170941,1.528761,0
5.987442,3.592659,7.435716,1
4.153164,6.276683,3.03293,1
0.422858,1.758478,4.781286,0
1.300615,4.344727,1.513521,0
9.446743,6.284307,1.02259,0
9.995821,4.136832,3.727051,0
7.281011,1.275442,6.538416,0
4.446383,8.067177,6.622777,0
1.659835,4.058492,4.189683,1
0.335175,7.222613,0.903679,0
8.981091,5.684964,2.643729,0
0.029691,4.15725,2.527799,0
0.441558,3.550389,8.975889,0
7.68722,2.70294,5.939098,1
3.978382,2.477514,3.547087,0
0.544691,0.169863,8.85859,1
4.228356,3.048274,8.017526,1
0.270887,8.921204,5.321564,1
4.606168,7.965293,9.533686,1
2.122544,2.061485,4.112294,0
5.611874,3.088183,3.00148,0
5.791123,8.940578,8.267325,1
1.418093,1.814412,8.19427,1
1.984275,7.05286,4.16731,1
0.101134,2.184835,0.776162,1
1.106039,6.097726,9.624001,1
4.06302,9.157686,0.348066,1
1.219171,4.46036,8.749664,1
7.548542,1.751145,0.130139,0
0.691724,8.397464,3.109171,1
0.211875,1.303441,4.0726,0
8.356301,8.23991,8.408781,1
0.424745,9.184943,8.829456,1
5.28267,8.453457,7.24299,1
7.611143,7.591055,5.531253,1
2.051415,4.280918,5.661359,1
6.032063,5.791498,2.939623,1
4.188962,6.048794,8.833603,1
7.352235,2.906203,6.596988,1
1.146112,5.005769,4.165971,1
4.190713,2.995428,3.10164,0
1.448884,0.34463,8.819072,1
7.935686,4.350325,7.890342,1
8.631243,3.551701,9.587058,1
9.343199,2.526682,1.387091,0
8.575476,0.220693,7.932998,1
3.126896,4.529986,1.636247,0
9.535755,5.802218,5.843865,1
8.797646,8.945506,3.19985,0
9.290136,2.018922,9.306558,1
6.369246,7.196899,7.212923,1
0.7486,6.799981,9.663794,0
9.326663,1.050884,3.62396,0
1.271578,1.556958,3.829849,0
6.086944,5.466096,8.671483,1
1.268315,4.515348,9.349166,0
3.460854,2.549016,0.312491,0
4.567938,9.619048,9.976812,0
6.815947,7.189735,5.937673,1
3.989716,5.601467,7.656346,1
6.652351,1.280306,1.218518,0
2.837264,5.048367,2.322403,0
0.514463,0.993886,4.546906,0
5.509234,3.896072,1.848739,0
6.445088,2.16123,1.721078,0
1.780278,1.697891,1.950211,0
8.887626,7.887884,6.160773,1
3.489351,3.817119,6.193721,0
5.097425,7.412238,8.065631,1
2.460605,0.388033,6.858896,0
1.381919,1.405802,4.757847,0
5.301874,6.606586,5.86124,1
8.767816,7.582319,2.759989,0
9.28021,4.710199,9.14432,1
2.598083,5.305093,1.045177,0
9.122212,7.238897,6.229135,1
4.651135,4.294765,2.154327,0
4.682799,9.013224,0.086809,1
0.419025,4.844656,2.955871,0
1.451242,8.817111,7.467862,0
6.39943,0.22785,0.767153,0
4.93805,9.911473,3.847475,1
5.216566,4.892651,3.623566,1
2.131549,9.852701,8.558416,1
4.147467,0.712743,3.894425,0
9.725966,3.981234,4.894984,0
8.825891,7.850854,5.865891,0
6.667966,3.333752,0.496191,0
3.561603,1.263343,8.747035,1
1.174816,2.59451,6.035785,1
7.487161,9.659351,0.73016,1
9.512053,9.288577,6.401393,1
0.00132,0.295818,2.489786,0
4.277052,7.384769,9.872277,1
5.235624,5.738168,3.380075,1
9.07192,3.876266,4.970985,1
5.139609,3.718021,1.133175,0
6.312531,7.16896,2.705807,1
6.828311,3.435967,3.418401,0
