@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

2.740621,7.970684,6.102328,1
9.277423,6.78988,3.55305,1
0.402301,0.546644,1.1089,0
2.067358,0.018497,2.205637,0
7.971687,9.479664,0.76352,1
8.145706,8.326409,9.511437,1
7.843096,0.51585,6.899333,1
9.467561,0.244476,4.560005,0
8.215159,0.662334,3.411604,0
7.452214,6.964654,5.514335,1
7.511298,6.623234,6.39633,1
6.641731,8.601967,9.003962,1
8.081631,9.767482,2.762682,1
8.093891,2.27412,3.46025,0
2.789969,0.359584,1.373471,0
0.60406,5.933476,4.465712,1
6.59581,7.877316,6.311801,1
4.841969,1.826135,1.902538,0
8.449369,8.298868,1.931923,1
6.900836,0.935885,9.704519,1
0.703366,2.467201,1.209804,0
4.741321,4.670054,4.734243,1
5.029638,6.107715,9.788819,1
2.041191,4.254531,4.452916,1
2.131847,0.764717,2.685025,0
2.590852,4.587563,9.327085,1
2.886431,1.259008,6.131323,1
2.194892,5.835842,4.769732,1
8.303042,5.979536,1.695515,1
0.64959,6.429759,0.575653,1
2.537473,0.364473,1.312926,0
4.619004,5.765842,3.215665,1
6.530559,5.90069,3.724667,1
0.488253,3.051751,0.161633,0
4.310758,6.292956,3.16195,1
2.128798,7.931683,9.403909,0
3.911219,1.099424,3.476203,0
7.529183,4.051857,0.240037,1
4.416329,1.552963,4.64532,0
7.318805,7.860985,5.786183,1
3.761676,9.51085,2.970776,1
2.562601,3.132409,7.624612,1
9.425365,0.786562,3.37901,0
8.718245,2.782919,1.986003,0
3.882343,5.462206,7.190273,1
9.514063,7.430311,1.478182,1
8.983274,6.123502,2.965725,1
3.984488,8.751909,0.151444,1
8.262759,3.122219,1.996092,1
6.254628,9.620704,7.69872,1
0.407266,1.07773,7.234156,1
3.860649,9.220159,1.754975,1
4.682365,8.945248,9.154518,1
6.375558,0.6327,8.12682,1
6.756203,1.092546,1.660912,1
9.844455,1.812355,8.486854,1
4.934574,0.482945,8.932574,1
0.103649,6.631294,6.869196,0
7.709023,4.103352,9.636426,1
3.323511,1.391401,9.312664,1
0.336649,8.467183,2.202303,1
9.099883,0.329123,2.07104,0
1.421669,3.731951,6.596776,1
5.544306,5.08363,9.373337,0
5.566575,8.305911,1.668083,1
4.937205,8.537279,6.181139,1
2.640631,5.817566,4.2159,1
7.208967,3.528565,3.970017,1
1.995748,6.172321,4.257823,1
6.501444,6.328863,6.951716,1
0.060814,3.548493,9.189237,1
8.632123,8.562573,6.084002,1
6.868484,7.752085,9.868922,1
6.289364,6.050062,4.451918,1
1.867628,8.667818,4.894137,1
2.196383,8.864155,6.62221,1
5.036475,0.880033,5.287761,0
7.208896,2.239478,9.461033,1
5.787971,8.65027,2.874831,1
7.212843,8.958832,8.618791,1
6.710917,8.487714,5.887017,1
4.537776,0.338935,1.930277,0
9.006753,6.824414,5.481998,1
5.688568,2.104208,5.395267,0
2.984241,0.683028,2.262963,1
2.922506,1.723996,7.462847,1
0.374265,0.337678,3.13057,0
9.29651,1.749361,1.668436,0
0.237074,7.555454,9.007708,1
7.894389,0.937984,1.180253,0
7.762398,6.662251,8.104279,1
8.766459,3.499545,4.176009,1
4.182574,6.438972,1.943837,1
8.162968,9.406684,5.815557,1
9.744361,8.946126,6.124341,1
0.695487,7.792778,5.048298,0
5.348232,4.056005,5.707411,1
4.99399,6.887665,0.143762,1
3.549915,8.248041,6.207354,1
1.747586,0.383363,4.067074,0
6.822335,6.010911,3.03524,1
5.417594,8.850797,3.522537,1
7.796923,9.646878,4.202826,1
7.439656,9.251124,9.424972,1
3.30713,5.132383,6.030508,1
2.020048,6.17427,1.057508,1
4.422311,7.264862,7.886337,1
7.648225,1.953411,2.100057,0
7.964322,5.135297,9.455864,1
3.986093,2.9784,8.543871,1
2.625279,2.746698,0.275426,1
1.997822,9.700397,2.852823,1
4.832781,8.88333,3.606073,1
5.057601,4.66358,2.422792,1
1.928442,0.30913,5.649809,0
2.262541,7.749866,4.047228,0
2.885163,3.503092,3.608778,1
6.481492,2.15265,8.654272,1
4.899347,8.929698,9.171706,1
8.630095,2.024529,2.202122,0
0.907859,5.808195,0.315705,0
0.471776,2.738497,5.445373,1
3.047627,1.095182,1.976885,0
8.845048,6.024113,5.537031,1
9.527205,9.145809,8.601467,1
1.298459,7.255739,5.115468,1
6.185436,4.287174,3.094976,1
6.311702,5.297098,8.278408,1
1.105293,8.594113,3.185022,1
1.33261,8.630394,3.977287,1
9.725576,5.954172,9.690406,1
1.978286,5.227436,0.300835,0
4.373245,8.902302,7.514187,1
6.158041,2.629655,1.86951,0
6.916829,4.964486,7.159008,1
0.261584,5.437416,0.448093,0
4.031529,3.633114,2.943946,0
2.263509,6.921233,9.744377,1
2.875405,9.434783,0.559709,1
4.662219,0.860544,6.359181,1
9.762846,3.873369,4.707168,1
6.503024,6.576678,8.264363,1
1.541163,5.423371,6.648385,1
0.860787,7.096477,3.169625,1
0.729592,6.113571,0.256456,0
3.034804,8.33E-4,4.982185,0
9.435616,5.541893,0.7639,0
6.402437,7.123081,3.133299,1
0.99645,7.840466,2.086169,1
4.417144,0.350533,0.919327,0
5.773904,7.567711,7.761055,1
4.664188,0.93068,1.527008,0
7.04425,1.783464,8.38688,0
1.784297,3.369065,5.989263,1
8.910958,6.753163,5.317747,1
3.876244,8.451046,1.478679,1
6.291512,3.564848,2.372168,1
3.915381,3.291495,6.666964,1
0.859207,4.428019,6.323976,1
5.358698,7.850984,0.917175,1
9.634447,9.304056,2.482003,1
2.673121,8.471266,2.638657,1
5.224429,7.956404,6.897475,1
6.40745,8.376154,3.973368,1
1.941002,6.345536,3.407619,1
9.637032,0.074583,5.545668,1
4.502602,1.869644,6.019633,1
9.720628,6.936809,2.264249,1
6.240864,4.746252,0.773819,0
3.217518,3.412476,0.498065,0
1.36888,7.39554,7.542621,1
5.771694,1.515989,0.475293,0
7.861525,3.882912,3.569079,1
3.957495,9.114746,7.994794,1
0.98439,4.014428,8.321397,0
0.951236,0.585646,0.060093,0
5.331898,0.833912,6.106086,0
4.246388,6.604151,6.991363,1
3.99969,4.533983,3.391598,1
6.049972,3.86689,7.484079,1
7.749802,1.053158,1.410053,0
0.167904,9.404847,0.167394,1
3.419275,8.488791,1.857312,1
9.074437,1.917404,1.562612,0
2.751316,7.668698,2.95575,1
4.272849,9.947113,2.612972,1
4.481096,6.00457,8.043922,0
9.87146,5.528002,4.442564,1
6.581161,5.852618,9.328559,1
5.257465,9.495953,7.901359,1
7.984744,9.758671,3.04725,1
1.676076,4.609862,1.465516,0
2.27856,4.421267,1.425096,0
4.36838,4.038067,4.823947,1
0.042637,2.86787,9.380544,1
8.395872,3.823108,7.535359,1
9.675726,6.863918,1.726098,1
6.359871,9.627457,3.60993,1
9.386128,6.65718,1.403796,1
1.267042,2.869312,5.489595,1
7.290579,6.914691,0.09701,1
0.952759,4.920958,0.508434,1
7.788827,9.888977,0.909493,1
3.712085,8.444852,1.161733,1
5.30877,2.88783,8.321001,1
2.515287,1.930931,6.013256,1
8.588111,7.417051,2.963619,1
0.286364,8.453215,3.400755,1
5.367906,3.497765,9.235901,1
8.418722,9.744335,7.316061,1
9.633312,8.225554,2.39225,1
6.670405,3.553982,6.733209,1
6.441813,5.05421,3.647815,1
6.985141,9.661071,0.858515,1
7.078122,3.822134,5.428405,1
2.275349,8.82916,4.941429,1
2.326925,4.17733,3.963921,0
3.921664,1.279982,6.953197,1
9.505535,9.345448,6.900374,1
2.89943,3.633583,8.155115,1
8.687793,1.802931,8.298342,1
1.464002,9.156857,1.246187,1
2.978992,6.674592,5.90661,1
5.503752,0.848039,2.897597,0
5.025368,6.861518,8.576325,1
8.1415,5.529522,2.502009,1
4.874969,9.402384,3.822975,1
3.035966,1.978091,7.115641,1
3.781022,5.413983,7.396694,1
4.57084,8.64288,3.787147,1
5.317472,9.693757,2.804174,0
0.541795,5.701771,8.651902,1
2.563289,7.228228,4.514196,0
2.75775,7.016206,8.351823,1
6.418589,2.174798,5.407118,1
4.152889,2.522759,1.178315,0
7.936742,8.575008,3.178933,1
7.217888,6.96608,0.057415,1
6.659837,2.861589,3.356586,0
8.56336,2.008488,2.768796,0
9.236716,7.282992,1.831437,1
4.299199,0.183259,9.627185,0
2.358057,5.034303,0.172343,0
7.557063,1.350658,4.444856,0
9.925666,7.623789,8.001388,1
4.589869,8.058803,9.678916,1
0.920392,3.035502,8.451338,1
5.04399,1.220134,0.610401,0
8.503126,2.441838,6.275172,1
2.625097,5.902357,3.520113,1
0.93666,3.692456,1.4941,0
5.043114,5.938956,3.987527,1
3.562745,1.988915,2.112335,0
0.047718,1.79125,9.40232,0
4.826752,7.853658,0.451862,1
9.073792,1.062263,4.151448,0
3.504101,0.42662,0.379243,0
6.328977,3.899355,1.112352,0
7.591811,2.606452,5.759359,1
8.545407,9.746886,7.603705,1
1.735801,9.71604,0.260767,1
1.50729,9.663087,2.751629,1
7.516744,3.203491,6.204785,1
4.265755,0.356233,4.167454,0
0.782853,4.546696,3.899053,1
8.446052,5.011405,4.377466,1
7.617857,0.136825,8.672788,1
9.883712,6.276493,8.271417,1
5.992533,8.532184,3.403032,1
8.19527,6.154661,3.833866,1
9.358152,0.03865,2.30255,0
0.394883,6.470003,1.393763,1
1.016699,5.292816,8.289566,1
0.304221,2.667032,5.500613,1
2.803857,4.173401,4.085341,1
0.449894,2.356758,4.307082,0
0.888941,7.710114,3.942249,1
3.864775,7.776115,4.796226,1
7.814765,7.098775,6.846835,1
3.568779,8.240598,9.387384,1
3.533414,7.67695,4.048229,1
0.343982,9.548842,1.759712,1
3.722243,5.845054,5.835409,1
8.201812,0.142491,0.614563,0
7.852605,4.556812,8.174965,1
2.332927,2.97119,4.940308,0
0.069965,1.787143,8.357341,1
0.027742,7.744725,8.224222,1
5.421676,2.272451,7.39879,1
1.821293,9.158503,8.913497,1
5.003557,4.748906,9.715672,1
4.891397,0.330235,2.296122,0
4.887047,0.471087,4.461382,0
3.442277,9.40169,7.367666,1
1.188833,5.725007,7.150987,1
3.469733,5.375208,4.77773,1
7.647659,2.176521,4.657066,0
1.335024,3.570563,5.012488,1
8.319468,4.72816,9.54395,1
5.058394,1.840072,5.954866,1
2.311159,0.416248,7.165415,1
9.817938,4.533081,9.265679,1
0.258088,6.416666,2.223346,1
1.791874,7.001077,2.619229,1
9.177598,7.276294,8.908485,0
0.846857,3.920973,6.851203,1
8.649133,6.395153,2.377191,1
8.235225,8.332057,3.652969,0
8.748305,0.818384,6.29982,1
5.351465,5.565499,9.573014,1
1.982165,1.796361,9.337374,1
8.797438,1.956603,3.213573,0
9.232898,2.122059,8.487659,0
6.043032,5.338861,9.24608,1
1.734013,1.623271,8.399693,1
9.955328,2.052661,0.515621,0
2.871045,6.815442,7.269876,1
2.380941,6.842891,3.832063,1
8.639252,3.169438,8.137146,1
5.12604,1.350719,5.411726,0
3.472778,3.899384,4.438693,1
9.238245,3.684773,4.207975,0
5.308044,2.607667,0.941496,0
4.660328,1.457117,3.967005,0
8.272558,1.236881,5.753883,1
8.079771,9.585947,5.016606,1
2.755384,3.153752,4.155713,1
4.504472,9.567438,2.240363,1
3.466823,6.679055,7.49306,1
0.363828,1.701035,3.677325,0
4.308702,4.618821,0.935244,0
6.075938,4.902248,6.500403,1
6.139129,2.254287,5.001997,1
1.840233,0.018603,0.937922,0
3.172355,5.093635,2.477042,1
4.661074,4.717405,5.654077,1
1.39646,3.147137,0.832964,0
4.848171,4.510289,7.43216,1
9.12911,8.367404,8.125904,1
3.269652,4.626307,9.553546,1
6.880594,4.555542,3.62768,1
4.574145,4.565603,3.316445,1
9.659238,5.793487,5.423328,1
0.510892,1.077404,2.448207,0
4.224541,3.281171,3.667641,0
7.79146,1.099801,8.229587,1
9.467205,6.35549,2.125619,1
0.981797,1.679164,2.145638,0
6.234707,5.773318,6.583219,0
0.338921,9.899664,8.555353,1
5.693151,3.978681,4.31847,1
5.056085,6.766677,8.111396,1
0.047848,1.779036,8.353339,1
2.878838,6.582925,4.759878,1
2.938415,6.885497,5.0829,1
8.564661,7.228538,1.782604,1
3.001856,8.365823,5.60822,1
8.265487,4.163572,3.338935,1
8.142253,7.657404,0.162681,1
4.424081,8.274076,2.478964,1
0.053113,0.832303,2.311237,0
7.415228,7.071115,5.277993,0
3.956611,0.360893,4.273856,0
7.589431,6.05646,7.320639,0
4.422283,2.928859,3.932063,0
7.092431,7.270998,6.646408,1
