@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

7.816778,4.864999,7.703442,1
5.562458,6.937568,8.276825,1
9.255483,1.863311,8.95035,1
6.327774,0.790585,0.36431,0
9.996488,2.062517,1.516367,0
3.51152,7.904962,7.082598,1
2.40821,9.259316,8.578948,1
9.659361,3.800471,2.661369,0
8.66547,0.36481,4.504223,0
7.302379,2.781048,8.238476,1
4.644359,7.188825,0.443249,1
7.97941,0.807559,2.889209,0
2.870077,4.405576,3.397043,0
2.310538,0.479641,4.663582,0
9.738957,3.242531,9.608803,1
7.043001,2.270172,6.874457,1
2.634982,1.378681,9.936399,1
4.159729,8.174874,6.495222,1
5.363699,6.938471,9.77622,1
7.74603,2.665429,1.319007,1
7.071005,4.716049,6.997704,1
5.19569,1.661286,4.10029,0
4.903817,3.709093,4.332966,0
5.979265,1.207423,7.655289,0
2.586104,7.591688,8.551607,1
5.766562,5.046828,5.549921,1
1.985299,5.32614,4.473371,1
7.991569,5.792377,0.347436,0
0.508427,7.34514,4.444116,1
9.006426,8.544406,0.638765,1
2.253499,4.97173,5.857062,1
6.179153,3.512351,6.84701,1
1.104039,5.398617,5.51109,1
0.445445,1.06101,8.000863,1
6.387151,2.474234,2.162073,0
8.266611,2.509509,9.441294,1
9.854649,3.88541,4.479155,0
2.429816,5.11792,2.771318,0
0.08965,8.62838,2.916079,1
2.140731,9.763088,5.034061,1
5.161705,0.545151,0.115371,0
1.606162,8.116234,8.037894,1
0.590467,0.199967,2.372032,0
2.709476,1.813325,7.632116,1
5.698735,2.111272,1.425198,0
7.229192,4.196516,2.811866,0
2.824896,5.727944,3.587646,1
5.491033,8.621707,8.210396,0
9.166858,8.325767,6.259888,0
6.442,4.297782,8.766332,1
4.49775,1.138364,5.889545,0
2.951689,3.521662,9.771349,1
5.632934,1.196548,6.778975,0
5.393064,9.59084,0.180967,1
5.318784,3.768613,3.183586,1
2.390319,1.393982,1.462555,0
9.719748,7.722443,2.330197,1
2.020225,1.096528,3.194216,0
2.234892,9.083761,3.7252,1
2.605423,3.496549,3.837005,0
4.693097,0.615979,1.100483,1
0.20682,1.28145,8.304121,1
5.050063,1.487707,6.335421,0
2.881688,7.797975,8.99756,1
5.520418,1.327756,8.763185,1
2.424284,1.9574,4.058618,0
1.041162,7.783818,9.845757,1
1.280367,3.682762,1.884942,0
4.298741,2.985425,6.059626,1
4.266875,4.363746,0.031165,0
5.851453,6.366585,6.757319,1
4.164561,5.754879,1.334577,0
7.082634,0.097762,7.225622,0
2.055162,1.28424,4.166095,0
9.068057,4.011853,6.742908,0
7.694615,8.627851,6.321889,1
1.613276,2.381515,6.498917,0
6.745261,6.530082,5.197088,1
2.896668,1.954408,1.329855,0
7.709286,2.664433,6.746207,1
2.762195,3.971828,4.29884,0
5.256068,8.464935,7.913681,1
2.476788,4.65659,4.67255,0
3.28444,0.99444,2.164759,0
3.375955,8.663676,0.777867,0
5.193758,5.974955,2.71793,0
7.929362,4.047785,5.151654,1
6.712218,1.897861,0.43057,0
5.869689,4.72941,4.29177,1
3.194345,2.20545,5.449882,0
6.86204,0.122432,5.842535,1
1.116872,8.007294,5.044196,1
6.67097,5.822062,4.614042,1
1.797017,7.331973,9.955154,1
1.379758,5.106808,5.365028,1
7.004669,5.795598,7.566389,1
0.525008,1.858158,4.000114,0
4.063608,9.449996,9.390485,0
9.572428,5.23302,1.072128,1
3.240314,6.116323,5.182126,1
1.938386,9.796168,1.776013,1
7.128141,1.731166,3.461784,0
6.837975,8.826812,6.599875,1
4.62241,4.166264,6.717,1
6.024421,0.717115,8.866771,0
0.167111,8.257256,1.013677,1
3.490276,2.085805,0.428839,0
8.202129,5.610965,6.641875,0
5.407134,8.417888,3.875919,1
0.149054,7.337703,1.043173,0
6.164515,7.643048,0.829672,1
1.809312,7.546672,5.934343,1
8.263787,4.801114,7.921762,1
3.05837,8.93544,8.170437,1
1.021245,8.599276,3.279237,1
4.210241,9.921112,9.36389,1
8.339,3.239809,2.152649,0
0.577511,3.195822,5.475082,0
0.83887,6.304754,7.528951,1
3.851426,3.463294,0.481915,0
8.264407,8.403678,0.546111,0
7.339118,8.716548,7.871423,1
7.315824,1.15066,7.583737,0
1.071772,6.947627,1.14344,0
0.187436,3.296088,7.898825,0
6.49191,3.373907,7.506973,1
9.67866,5.035923,9.978963,1
8.499217,0.460878,5.645299,0
8.864555,6.19141,8.086402,1
4.907958,5.957825,4.564036,1
7.108484,2.147774,3.749847,0
9.095401,4.893287,7.591027,1
8.189375,5.489851,0.047784,0
8.863757,7.554757,2.012067,1
2.59068,1.99103,2.072504,0
2.451907,7.717803,7.853523,1
3.909213,5.939924,7.520135,1
1.897749,2.084171,1.040953,0
4.231945,4.7908,7.186489,1
9.684087,4.777515,2.610183,0
0.267366,2.657966,2.554748,0
0.212723,4.566814,7.673542,1
6.557844,9.746045,3.893301,1
7.463848,1.746824,0.326213,0
7.686748,7.846349,0.190231,0
9.93052,1.231184,8.59073,1
6.021984,5.777219,7.48981,1
0.554734,0.099993,3.579532,1
2.75796,6.13428,9.953224,1
0.701095,7.626766,5.774086,1
7.372811,9.667388,6.26869,1
1.414211,6.594903,6.20972,1
4.441252,6.399951,8.685456,1
7.631135,7.276186,8.534236,1
3.053405,6.024047,9.359189,1
6.12404,2.938721,4.43024,0
9.073001,4.383464,1.852683,0
2.01023,7.626769,7.033034,1
7.294157,3.301723,4.2197,0
9.896626,0.42942,7.809327,0
6.82937,6.494784,8.709649,1
3.77097,7.243886,8.113624,1
3.267933,7.472812,0.432515,0
0.411533,4.862755,8.273973,1
9.246219,0.126656,9.25863,1
7.753425,6.291664,0.639489,0
9.593388,4.85919,3.755949,0
5.288609,1.565277,3.827891,0
8.060061,2.537541,6.578485,1
9.781426,4.692108,8.655406,1
2.164921,9.087921,2.441333,1
3.950676,0.715306,2.060988,0
0.841962,1.319617,4.453343,0
7.611281,5.092833,3.642968,0
9.952022,7.398917,6.694682,1
8.964194,0.522573,7.358611,0
3.060114,3.937096,8.855285,1
8.629205,7.510691,5.8909,0
6.598612,8.332232,3.370579,0
9.047539,5.431566,3.746182,1
6.751184,8.199526,8.484887,1
3.292358,2.127855,1.567132,0
9.526772,8.261814,8.485011,1
8.784387,5.843623,5.515221,1
9.780719,4.370505,4.686041,1
1.881196,0.576941,9.204048,1
8.909174,2.574626,9.029096,1
8.006192,2.775278,7.846212,1
0.974804,6.3311,9.119841,1
8.458955,0.686973,7.511542,0
8.948787,5.996554,6.476693,1
1.840176,1.991914,9.577675,1
6.362419,4.263716,0.030818,0
4.840658,9.234866,6.723423,1
1.809492,5.752518,1.706544,0
8.527797,9.552756,4.573061,1
5.883856,3.692901,3.769763,0
4.379874,1.281305,2.328537,0
7.277859,8.805231,1.061834,1
0.797144,0.639509,0.73893,0
4.903225,0.769748,5.403178,0
0.004614,2.126601,3.493715,0
7.879119,5.200259,1.629792,0
4.753016,6.202852,5.909516,0
9.895754,9.679279,4.979682,1
0.960584,7.30822,7.604288,1
6.113451,8.666122,7.356478,1
9.305632,8.095408,4.070158,1
8.865157,9.473336,3.95274,1
1.599937,7.446455,0.683878,0
2.646714,2.31367,5.885972,0
8.516522,1.795488,8.036602,1
1.474767,3.016284,2.687903,0
0.324504,0.29219,0.673794,0
8.958313,8.030272,3.34855,1
6.125681,7.418709,2.472801,1
6.892045,6.425541,3.860609,1
3.871997,4.544487,7.971038,1
6.858157,3.85701,3.918441,0
5.652498,1.955043,3.786954,0
4.971327,6.474857,9.562616,1
6.767047,0.236411,1.733787,0
8.266684,5.082337,3.989304,1
2.501046,6.462106,9.383203,1
2.887647,3.243812,7.885074,1
7.7883,5.856112,3.278355,1
9.713122,7.196796,0.021135,0
9.151839,3.808089,2.492886,0
0.282947,2.055502,9.418998,1
2.291913,1.152784,2.775355,1
6.235121,6.764659,4.950961,1
3.226764,4.334164,8.129258,1
7.577976,6.014332,2.874055,0
1.870445,6.152411,0.012732,0
3.349206,0.033868,6.949187,0
3.841957,9.442073,6.624212,1
1.497575,6.043209,1.174898,0
7.195993,3.950253,4.348084,0
