@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

8.445759,4.760104,7.512041,1
7.948683,7.468866,0.900964,1
8.107856,2.462051,7.726881,1
7.32712,5.233772,8.811416,1
0.137598,6.50988,3.560164,1
6.997688,3.375872,2.081776,0
4.867172,6.766621,7.815534,1
1.02026,9.547253,8.361188,1
4.307356,5.87323,4.940199,1
3.342095,5.841164,3.760601,1
8.303215,1.487482,4.93914,0
6.721253,3.750556,7.079823,1
0.260436,0.639987,4.67989,0
4.015859,6.761666,1.413277,1
3.528286,9.22881,4.27057,1
8.776062,2.631758,4.014566,0
8.504988,8.954765,5.339457,1
4.795929,9.100059,3.297033,1
0.58754,8.236174,8.72948,1
1.98673,5.809303,4.167645,1
6.449289,8.847535,9.50529,0
5.609201,0.918567,9.348178,1
0.147377,3.618748,3.686034,1
6.250506,7.7006,2.006858,1
6.655365,7.346315,6.602576,1
6.446373,9.89961,4.550439,1
8.135783,3.279919,4.342706,0
9.089222,8.510351,2.369679,1
7.357886,1.874969,6.003659,1
2.793535,5.351837,2.104574,1
8.970585,5.790608,1.864351,1
3.491208,3.871209,9.976584,0
1.217524,6.579161,1.597868,1
6.47877,6.148307,4.697809,1
9.428226,9.040515,4.737066,1
7.550866,7.106745,4.055958,1
8.981713,0.059617,7.875839,1
5.411454,9.980413,4.71616,1
5.771022,6.580512,9.603129,1
0.451721,9.579715,9.408804,1
6.158875,1.006672,9.333141,1
7.154979,4.030951,7.252198,1
3.071466,1.989264,5.100652,0
9.096008,9.15661,5.531085,1
9.216227,3.406924,9.85297,1
3.387338,4.56913,9.009719,1
1.149642,8.612848,8.42059,1
8.192563,7.829395,3.270608,1
8.836066,2.60375,6.989083,1
6.634701,4.241281,2.57425,0
6.230544,7.674901,0.3285,1
6.831511,5.859585,3.404274,1
9.266509,3.257244,0.675418,0
7.826375,9.685137,1.812206,1
8.297986,0.232797,0.57738,0
8.062191,3.847988,0.841987,0
6.451738,7.831069,2.889303,1
2.07235,5.463553,2.792607,1
3.138455,3.121106,3.629447,0
8.980691,7.03372,6.017704,1
0.290964,6.693123,0.901047,1
6.37826,2.713253,7.093355,1
2.94605,7.670735,1.166794,1
1.518724,2.008781,7.906499,1
9.83985,0.795803,1.056901,0
6.259356,3.849508,0.215094,0
6.970614,3.84454,9.367778,1
0.878261,5.385483,4.198506,1
2.078606,5.099553,9.286564,1
7.812806,6.379919,3.133111,0
4.050654,4.299905,1.767098,0
6.308686,9.673597,3.53984,1
0.4694,4.596742,8.060736,1
8.44625,8.27583,6.126569,1
2.12037,5.494347,1.36817,0
0.87983,5.566676,4.167856,1
0.666228,3.454419,1.4153,0
9.834338,4.548411,9.237891,1
8.848316,1.004988,9.45437,1
0.678586,2.994211,1.305539,0
7.590952,9.366275,7.876743,1
7.642105,4.003312,1.454066,0
9.497659,2.822235,2.761106,1
8.388911,6.928962,3.335923,1
0.383381,4.751224,7.534174,0
