@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

6.851291,5.394948,4.913624,1
1.194643,9.699308,9.189142,1
2.835117,9.422164,7.461575,1
6.500604,1.066468,2.201064,0
5.840683,8.989449,0.175104,0
5.429803,2.696352,1.793172,0
1.254779,6.415306,0.388539,1
7.176636,6.07374,8.129887,1
1.468688,3.043511,5.12206,1
2.74282,4.311202,6.996006,1
3.733365,4.457581,9.84563,0
5.524049,2.046694,5.254027,0
1.036142,5.429132,1.521453,0
8.125484,3.314626,0.705863,0
9.729931,1.094402,0.33262,0
7.168141,8.462507,0.934494,1
1.506019,6.056554,1.300159,0
0.367756,8.296165,9.826776,1
2.753746,9.672406,4.33509,1
1.7191,9.589117,9.642527,1
5.018249,1.16398,9.221188,1
4.478606,9.92705,2.523995,1
1.021451,2.856615,1.115105,0
1.319123,2.049599,6.826421,1
8.106153,8.12658,7.07398,1
6.422745,6.900755,2.57503,1
6.573161,6.91012,7.454286,1
6.499238,7.096813,1.047503,1
8.260794,0.26869,4.661219,0
0.195739,7.185215,6.947937,1
0.04183,8.063043,9.406783,1
0.112642,6.233204,4.186094,1
4.359784,1.260073,6.692704,1
8.160829,9.267735,9.959021,1
6.177855,7.413307,3.02625,1
4.51012,4.073753,4.194579,1
4.342443,8.855798,5.510314,1
6.041012,2.458251,5.755373,1
0.521293,5.162155,7.443795,0
1.395359,1.629888,8.852731,1
2.889961,5.545434,6.537673,1
4.813169,6.496693,5.78478,0
3.91,8.81103,3.668115,1
2.884783,7.862694,1.191034,1
6.718492,6.701348,1.765407,1
9.159599,7.520779,8.842346,1
2.682934,6.286141,0.314827,0
7.916029,9.167558,9.833436,0
4.712992,6.371109,1.856781,1
2.867802,7.64156,0.517185,1
6.45259,4.1853,5.197922,1
2.047994,6.388957,6.564598,1
3.090305,8.330005,1.52599,1
5.850784,0.368337,1.930796,0
6.654478,2.245623,2.612011,0
1.413181,2.445448,5.376498,0
8.816556,7.233278,5.652335,1
4.874839,6.169519,8.46216,1
0.354819,3.660083,0.664802,0
0.049039,7.2294,1.1693,1
5.559404,2.69529,5.389248,1
3.063627,7.320044,9.943907,1
9.565667,2.555918,4.288612,1
5.001366,9.66511,7.105021,1
6.898388,2.757356,5.50228,1
8.926875,3.96444,3.100655,0
7.624523,3.765457,1.684508,0
0.994856,2.853807,0.812906,0
5.549098,6.202154,7.964449,1
3.522198,7.908355,8.330829,1
0.464273,2.619441,4.066713,0
2.28455,1.171734,9.283561,1
3.92909,4.785841,0.956164,0
8.75028,4.056819,2.137659,0
7.822277,3.822167,4.048366,0
6.675974,4.861272,5.371394,1
1.063427,3.335842,0.837796,0
1.244198,9.168625,7.67349,1
1.788066,1.740203,7.174109,1
2.911937,6.45767,3.255554,1
1.24351,4.211718,9.696992,1
8.268538,1.834651,6.368594,1
5.656818,0.41696,4.907947,0
5.278233,0.27934,4.557865,0
3.615183,5.395661,0.927284,0
4.564286,8.600774,6.567851,1
0.340976,3.741961,0.424967,0
0.19963,3.680521,0.093941,0
7.892239,9.790934,1.436932,1
1.625585,7.805526,2.25159,1
8.222486,7.159537,9.615196,1
7.438877,4.17306,9.842379,1
9.568722,0.769662,5.91344,0
9.370436,2.481292,0.485359,0
6.223252,0.910326,2.964326,0
4.590847,3.058267,7.866024,1
2.8492,9.302955,8.643863,1
7.108481,0.895453,1.757188,0
8.05499,1.372383,8.831686,1
5.545444,8.674065,6.547927,1
9.443727,2.461367,9.247172,1
4.942659,9.732532,8.525574,1
0.642857,1.4899,7.588794,1
4.548166,5.454817,7.71679,1
4.757772,6.360652,1.872151,1
7.256105,3.629339,7.19722,1
5.001722,6.028906,0.804962,1
4.702971,7.352889,5.661331,1
9.814256,4.908504,2.960859,0
4.641035,1.486433,5.922826,0
2.976333,3.51162,0.517597,0
8.966437,8.234386,4.921866,1
4.595038,6.794017,5.590462,1
0.423355,2.787682,7.162238,1
8.816588,7.9672,5.972243,1
5.320088,1.633575,7.666256,1
6.542079,0.627116,9.891259,1
2.113549,5.814085,6.467007,1
9.325706,6.984603,2.614383,1
5.218989,7.536249,2.016351,1
4.330266,7.606813,1.665172,1
0.394496,8.82741,0.178698,1
6.794609,6.150942,2.730644,1
7.784517,0.3969,7.249042,0
1.024016,7.140301,5.50971,1
2.954387,1.976717,8.227448,1
8.96132,0.841831,0.572234,0
8.378079,2.588585,3.994338,0
0.195399,5.659509,7.461966,0
4.486918,7.640665,9.800979,1
3.791606,2.531622,3.396225,0
2.928523,0.645267,5.902719,0
7.785568,1.412429,7.090105,0
3.389146,5.317554,3.020047,1
6.159384,3.592282,6.530775,1
6.180867,0.525112,7.245809,0
6.184621,4.707775,6.96616,0
2.348439,6.767138,1.953068,1
9.298761,5.349293,7.716168,1
5.99456,3.618888,6.179823,1
5.031317,3.269928,4.520083,0
8.587481,7.540131,0.770928,1
1.132412,7.301703,9.284329,1
7.826816,6.530138,3.689545,1
1.237913,0.655705,4.682977,0
7.422844,6.636045,9.726397,1
1.985338,7.442565,8.948889,1
1.061453,5.128712,1.760026,0
8.398641,6.28011,4.513233,1
3.820241,5.284161,1.732989,0
2.585864,1.017318,2.265933,1
7.547456,5.955478,4.424117,1
6.611183,9.107094,2.37172,1
5.743138,2.098117,0.755632,0
9.540683,9.70452,5.708374,0
4.833233,7.4684,6.694906,1
3.748511,1.208138,0.217996,0
6.4923,1.950985,2.521405,0
2.968303,4.787337,9.490843,0
0.742815,3.914959,9.301128,1
3.022053,1.672849,1.388024,0
3.770966,2.143656,6.493667,1
1.848176,2.202041,3.913784,0
9.670442,0.608689,9.913283,1
1.816828,0.131279,0.987704,0
2.082264,3.509108,7.38729,1
8.296446,6.878133,5.566327,1
0.793092,4.867455,6.393258,1
6.540304,7.781281,2.580336,0
9.924937,9.074003,3.622918,1
1.276044,7.536702,8.454523,0
8.145391,8.367805,4.365438,1
8.499085,5.353142,8.271346,0
8.86225,5.658636,5.631917,1
2.536769,1.198244,6.197956,0
6.0657,2.591213,7.145007,1
0.372494,9.725343,2.917273,0
8.799346,6.540191,2.070545,0
4.076893,0.525067,1.021876,0
8.892873,5.387314,2.184503,0
0.740456,0.455849,7.973308,1
6.114485,3.605225,6.761401,1
4.80347,2.959357,1.981116,1
5.55057,9.126123,3.475172,1
8.851466,6.392446,6.220496,1
2.932637,8.29104,7.726202,1
8.816108,8.748077,9.231814,1
4.135392,1.416318,5.10094,0
1.872167,3.074248,4.478553,0
6.679473,1.239954,6.637906,0
4.19931,8.619022,2.352112,1
7.745145,5.827284,5.672944,1
2.219729,1.89344,4.247423,0
