@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

8.735282,6.903941,5.462472,1
8.207706,1.586741,3.961687,0
2.574246,4.712597,1.916539,0
7.501062,4.204247,2.632537,0
2.772766,5.563031,8.949352,1
8.315278,8.232834,9.344267,1
6.398794,8.63635,5.747428,1
9.171092,6.251485,8.846553,1
3.155427,4.309025,7.591387,1
5.895766,1.553074,1.053853,0
6.265672,2.970392,9.947347,1
7.17464,2.579884,3.593542,0
8.142915,2.542895,9.668659,1
0.775729,9.012926,1.427035,1
7.649277,7.174463,2.201814,1
3.425948,1.048367,4.726742,0
5.357392,2.318129,7.944508,1
3.871203,8.998361,9.723169,0
1.968753,9.670516,3.903609,1
2.2504,7.497151,9.090798,0
0.040046,8.759459,6.851506,0
7.772385,8.278542,7.990298,1
5.453004,0.192112,2.24203,0
1.240479,6.968771,5.460328,1
9.286901,3.404835,7.851028,1
2.403196,7.574197,3.294978,1
7.244713,7.198587,3.515342,1
4.695739,2.606141,9.888428,1
1.365599,6.739933,5.55156,1
5.018475,3.541858,4.559645,1
3.733969,6.801674,9.350432,1
3.770446,4.81076,1.572319,0
8.215595,9.423347,6.21545,0
6.997544,9.510428,4.990741,1
6.709016,8.506083,3.73737,1
1.112224,3.625798,6.14054,1
0.365732,1.6921,1.615807,0
5.233957,6.175452,5.855686,1
2.977126,5.206118,3.942375,1
0.016877,5.514693,9.804919,1
4.93804,6.020369,8.851263,1
5.530797,3.842004,6.177841,1
2.348087,9.915212,3.644567,1
3.541009,9.785107,5.938134,1
1.477207,7.553941,9.290948,1
3.729393,5.146634,5.67909,1
0.352751,9.621465,3.454092,0
5.136158,3.259011,8.602101,0
9.27938,7.453365,2.009781,1
1.295369,8.187622,7.04999,1
8.102834,0.694557,7.103767,0
0.479664,3.041902,5.550584,0
0.595843,4.841532,8.668035,1
9.988165,4.347126,1.031755,1
3.968591,4.485847,0.710546,0
7.744858,9.312647,9.178946,1
6.766012,1.188728,1.834415,0
9.37635,8.884405,1.704837,1
9.578962,8.808604,9.123027,0
1.850506,4.673611,2.015498,0
9.515142,0.683533,6.771585,0
5.030658,7.803339,9.844225,1
2.289187,0.55477,8.103998,1
9.867417,7.282945,7.058283,1
8.471673,8.892698,4.69481,1
7.777103,6.399647,5.327208,1
5.208251,4.450235,7.414693,1
9.123846,9.430191,9.505105,1
0.113724,6.27669,8.142297,1
4.080029,7.986522,4.143632,1
8.541292,2.24763,6.403261,0
9.530575,3.461544,5.042138,0
2.354242,9.736948,5.850271,0
6.136595,1.177479,7.487412,0
5.627714,4.902105,8.403602,1
4.332296,7.908707,3.390549,1
4.185397,1.532846,9.590404,1
9.519367,3.734035,4.634642,0
5.981665,1.037902,6.469368,0
4.499446,1.511506,3.514487,0
1.248454,9.364758,6.985034,1
0.542237,4.472446,8.729895,1
9.374552,7.133496,0.92151,0
5.042203,4.312059,8.152868,1
5.844905,7.743271,7.493026,1
1.477306,2.127667,3.424931,0
3.16557,9.8943,2.97121,1
1.405806,6.485697,4.518704,1
5.850454,1.503739,0.039309,0
5.976185,8.769204,2.562642,1
5.9027,3.484152,9.057585,0
7.796211,7.210453,0.172504,0
4.953724,7.66553,9.005388,1
9.793198,2.430319,3.890001,0
2.324619,6.861211,0.623783,0
3.346907,5.142488,6.384685,1
6.646226,6.423994,5.590053,1
5.193198,8.152695,7.973148,1
1.636847,7.030732,2.040802,1
4.241185,2.213306,3.074174,0
9.878836,2.079562,5.625939,0
4.509881,9.515941,2.6308,1
6.377151,3.254584,0.564924,0
8.397071,6.949609,8.921421,1
3.373603,4.511474,7.665709,1
2.664169,5.638857,9.662699,1
2.669589,1.703501,3.734074,0
3.916807,6.808248,6.105683,1
8.88781,1.731623,3.467676,0
1.247563,6.098476,0.232191,0
9.35306,0.797115,7.348773,0
7.746724,6.270194,2.793429,1
0.781667,0.459138,9.687127,1
6.097994,9.349827,7.746852,1
1.053328,1.480926,5.678358,0
8.289174,1.784041,8.765778,1
3.515663,2.233454,0.574675,0
8.33193,0.806866,2.387941,0
1.603981,9.736713,5.435122,1
6.006907,8.228551,0.471031,0
8.687689,0.158158,0.234411,0
9.507985,7.981263,3.553266,0
9.462188,9.231624,5.531448,1
1.015664,4.297225,4.928346,1
6.530679,5.503021,9.294554,1
6.309886,1.682495,2.5476,0
1.419208,7.982722,7.264571,1
6.211273,7.735601,4.21469,1
7.89376,4.4491,9.684644,1
2.430363,3.23791,7.963058,1
2.469534,3.494505,9.643913,1
7.79173,4.572259,8.016526,1
0.075279,7.31108,9.185019,1
8.993575,1.73262,4.299032,1
9.715342,1.563603,7.838899,1
9.299205,2.053589,0.825576,0
6.50269,0.51022,4.594709,0
3.74813,2.557766,0.825604,0
6.052271,0.469517,9.702863,1
5.041777,7.719389,8.166411,1
5.030469,7.351431,1.502222,0
9.08405,5.801254,4.436828,1
7.364857,2.275727,4.726007,0
4.329316,5.551583,3.857026,0
6.061803,8.451735,9.765059,1
1.009501,0.590663,6.027597,0
1.06018,5.73046,0.905775,0
3.449849,9.072186,1.219013,1
6.423617,2.721234,2.504362,0
8.522489,6.94119,4.30706,1
