@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

4.235305,0.102761,7.539311,1
9.021919,4.219355,4.976406,1
9.81776,8.969788,8.604998,0
6.455859,8.308654,3.130982,1
2.985893,3.725962,2.767514,0
6.171511,8.628084,8.286099,1
7.61859,8.426289,6.744414,0
8.276625,6.79282,9.141756,1
6.895581,6.681067,5.853467,1
0.900422,0.829873,1.102356,1
9.799661,9.707354,1.446725,1
8.016007,4.577707,0.423199,0
8.303669,3.190714,9.126561,1
1.818798,7.41266,0.680379,1
5.838949,7.424793,9.984504,1
4.217613,9.12626,6.627502,1
5.807327,2.480969,7.030696,1
3.310842,8.133052,7.425932,1
7.840405,8.872657,9.366022,1
3.450364,9.789221,6.858312,1
2.979935,5.984873,6.229211,1
3.397533,6.90959,4.236121,1
4.334384,4.220624,3.352054,1
3.346884,9.979557,9.665192,1
2.460526,6.695888,5.861961,1
4.82894,3.287893,8.88187,1
2.16055,8.247892,8.525758,1
8.037113,5.38407,7.364946,1
1.368943,3.594157,5.815781,1
0.503748,0.051902,4.002957,0
4.272527,7.355011,3.390129,1
7.334568,3.055321,6.773623,1
9.751208,2.635584,5.566461,1
5.923477,4.448331,7.249494,1
2.696223,5.775251,3.69494,0
1.159321,1.059886,1.750385,0
4.654043,7.566166,7.29474,1
7.618068,1.297696,9.995922,1
8.652707,3.386051,9.510006,1
6.441371,6.283628,5.782369,1
8.919212,1.34883,0.772729,0
5.797162,8.022223,2.926715,1
3.797473,6.621655,9.226722,1
7.681541,0.977106,7.485058,1
8.543272,4.779798,7.493374,1
6.077494,7.489296,8.051934,1
0.875347,7.56194,0.717476,1
3.845569,6.499845,3.509299,1
7.848675,4.282028,7.60747,1
2.30425,0.534185,2.139221,0
7.15584,1.365943,1.058517,0
2.343049,8.543575,7.172965,0
3.323373,4.666339,7.047662,1
2.155635,5.099597,4.131068,1
2.661537,4.848544,0.347701,0
1.348389,3.857,9.271886,1
8.139028,6.879355,2.842901,0
7.41354,4.982122,6.545,1
6.348065,7.603517,9.40676,1
6.147091,6.579724,9.577436,1
1.246063,6.625098,8.87133,1
1.724694,3.002398,6.432681,1
7.850942,6.780382,0.893336,1
0.637381,0.165222,8.396396,1
7.044578,1.239297,9.219686,1
6.221419,5.764685,9.027497,1
3.368202,8.434258,1.2606,1
5.013982,0.838036,8.985757,1
7.463134,7.857088,9.661743,1
0.859486,6.094424,3.57406,1
2.874805,4.467396,7.909759,1
4.632619,6.306155,2.288595,1
7.545452,1.508281,6.135314,1
7.272965,5.162811,6.336356,0
3.597068,7.596956,0.15646,1
8.434992,9.142218,4.871094,1
6.999305,4.532837,5.085955,1
0.627261,8.660015,6.569218,1
3.127411,4.478977,7.014253,1
0.785132,9.302849,9.437226,1
0.811129,5.57254,2.097455,1
0.735351,8.433811,8.725262,1
6.030766,8.881721,2.943468,1
8.023939,7.814562,0.363885,1
2.3474,5.449839,2.882035,1
4.109854,9.451253,6.476728,1
3.93023,3.490981,4.997295,1
2.79383,4.434521,3.045945,1
0.007061,5.1434,1.689053,1
3.577211,0.414315,5.07483,0
9.296037,8.018297,4.073737,1
5.83286,4.437621,2.34322,0
9.887461,5.225255,1.15492,0
4.676507,7.631648,1.23458,1
1.122629,6.231874,3.322098,1
0.666395,6.368043,7.521417,0
1.511444,9.21047,1.415867,1
9.624784,6.490697,4.696633,1
4.508995,8.77037,6.240797,0
3.207991,8.584017,8.522113,1
3.809272,9.677033,7.092766,1
7.308681,8.327345,7.092515,1
4.559219,0.414613,2.347769,0
6.782657,9.869186,5.899071,1
9.079657,7.314938,3.382756,1
3.805635,8.079389,7.625263,1
6.849758,3.86606,8.656484,0
2.450077,7.178597,3.1532,1
6.85563,0.245966,4.745127,0
8.573311,1.837642,2.595622,0
2.252256,4.943392,8.358145,1
4.812579,4.257215,7.329013,1
1.572154,0.711769,2.596678,0
8.791158,0.221941,3.692419,0
4.088001,2.348902,5.698666,1
9.527499,8.851866,2.797426,1
9.097832,7.542553,0.547441,1
9.380196,3.143063,0.803672,0
8.086455,9.161818,0.667364,1
3.419033,7.996378,6.791269,1
8.708147,9.387947,0.368975,1
9.609888,4.061394,3.140222,1
6.410296,8.838887,0.235966,1
7.690753,3.033392,2.320924,0
0.575945,2.868365,4.459726,1
6.011428,5.263398,1.588592,0
4.425215,2.255957,6.996917,1
0.252334,3.788186,2.835434,0
3.176133,3.204409,6.459786,1
7.265803,9.600008,6.48391,1
8.438895,6.719875,9.613894,1
9.753267,1.934818,2.918232,1
4.803183,7.377958,0.285354,0
2.641356,1.873946,4.912494,0
4.129903,1.90941,4.91082,0
5.697597,7.746254,3.342719,1
0.950664,9.802505,1.659751,1
9.402514,8.143661,1.892565,1
4.863536,1.506459,3.971056,0
3.441277,6.889288,4.946017,1
4.267246,5.23137,9.05907,1
7.105317,3.971563,3.975174,1
5.880974,8.885994,5.617456,1
6.632248,8.960175,0.452301,1
8.76268,2.112052,5.799379,1
0.255713,7.691945,6.006602,1
9.198403,9.977658,9.736053,1
6.866947,4.68207,0.884139,0
9.91344,9.943209,8.042795,1
3.914772,2.01797,8.253975,1
0.903964,3.871432,1.374316,0
2.831606,1.826617,5.119125,0
3.938669,0.918504,9.759479,1
8.610449,5.76608,9.313631,1
5.743739,9.049684,0.448533,1
3.731754,1.332672,3.744878,0
1.275881,1.787674,0.66395,0
3.805643,8.917925,4.986398,1
2.789356,6.360714,2.24582,1
8.18733,7.364945,7.215249,1
8.283449,6.974728,6.320381,1
2.740808,5.634012,4.70275,1
4.683696,5.151282,1.095232,0
6.483954,4.84011,2.060643,0
6.627784,2.724593,2.950487,1
1.642518,7.936885,5.143035,1
4.297599,7.388855,0.052837,1
4.7538,7.268085,4.610929,1
4.242813,0.93131,9.931147,1
6.565322,4.633897,5.468168,1
9.785179,6.563401,9.664468,1
1.403511,1.725111,4.028969,0
4.449704,6.979456,8.464722,1
4.916342,3.607757,0.524096,0
0.996612,0.576933,1.698871,0
7.845018,6.3098,8.787661,1
7.24111,8.718808,9.071453,1
3.352705,4.539622,5.055451,1
