@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

0.88697,5.949971,0.579845,0
1.050859,4.647435,1.974114,0
6.603268,9.937366,6.726089,1
6.640914,4.366041,2.544152,0
3.98424,5.083539,4.6784,1
0.267661,7.009998,4.344226,1
1.612702,2.145319,2.142903,0
9.450596,6.431335,2.464739,1
2.381306,3.044584,5.026572,0
7.692019,7.000686,3.397347,1
6.938051,0.123437,6.954904,0
4.489478,9.499056,0.31974,1
4.582594,4.99814,2.431073,0
2.008138,6.7753,7.789526,1
8.920619,9.932428,5.573471,1
6.363764,8.03821,8.708781,1
1.082795,3.735353,2.177236,0
0.736039,5.574584,3.070102,0
5.698021,0.025006,1.253057,1
9.524062,1.572797,8.661218,1
6.570937,1.092291,8.956912,1
7.86759,6.746438,2.199915,0
6.678866,7.773386,5.159425,1
5.811596,3.868206,1.787701,0
7.60356,3.964937,5.669205,1
9.53952,8.739307,6.01369,1
8.764313,7.266747,5.425041,1
8.839543,4.086258,2.395031,0
5.17855,1.351944,3.989554,0
8.098382,6.18947,9.83435,1
3.962856,4.993774,7.819879,1
8.861981,9.607579,6.668843,1
3.572516,2.338048,4.80514,0
1.077356,0.81883,8.349579,1
8.085576,3.774619,8.130044,1
7.860878,0.525075,2.335599,0
1.877019,6.325154,6.085568,1
2.514623,5.919918,4.752649,1
0.913693,2.572527,6.251931,0
2.180107,2.920774,6.241214,1
5.258823,1.046354,8.86466,1
1.865184,7.214239,6.177847,1
0.988859,4.30789,6.87588,1
4.832966,9.211479,1.889164,1
5.536633,7.974732,6.685385,1
3.89465,1.438034,4.528735,0
4.010561,0.780666,4.584016,0
3.701441,0.825231,1.943292,0
1.871585,0.807952,5.296442,0
8.022192,1.474289,3.687529,0
5.78218,0.563409,7.860787,1
9.774888,9.749951,7.32513,1
7.724683,4.010515,3.362776,0
5.448549,7.891511,6.427677,1
8.672177,1.011693,5.649778,0
1.836924,7.59307,1.333882,0
8.401022,6.630324,7.445278,1
8.104613,1.132807,5.434264,0
1.696216,3.295051,4.501938,0
3.045002,1.827068,6.782624,1
5.837583,0.1454,2.389019,0
8.036911,8.816696,0.745242,1
9.828389,6.39502,9.082706,1
3.98809,0.416589,5.373822,0
7.046913,2.8191,8.812325,1
3.951907,4.246589,9.03832,1
7.54164,3.540258,7.119226,0
5.367326,3.90185,1.356327,0
4.047251,3.745347,2.491041,0
2.562042,3.236283,8.79325,1
9.631303,7.875957,4.055744,1
8.292546,9.429566,6.008504,1
2.248666,4.820829,0.490985,0
9.067418,9.529304,1.848696,1
3.069561,8.967922,7.1957,1
2.869773,8.552028,9.641797,1
2.297374,2.132838,9.001185,1
5.369121,7.794436,7.249848,1
5.670393,1.305593,8.619815,1
0.735159,4.628319,9.302397,1
9.449148,9.793382,9.184399,1
9.322686,1.033094,5.125625,0
0.001017,2.321325,0.829135,0
0.873353,0.470932,9.787813,1
2.60377,8.788999,8.030144,1
6.583435,5.279993,2.973313,0
6.585585,1.593129,6.216766,0
6.221447,5.519163,0.30457,0
5.312545,9.488968,4.187161,1
0.522062,9.312786,7.027479,0
1.634111,7.856614,3.393869,1
8.327545,3.181683,5.678191,1
1.970682,3.708335,8.904204,1
8.988327,1.877518,0.807943,0
3.470647,7.024709,2.894657,1
2.543873,3.199226,5.36269,0
2.688194,9.549851,2.491649,1
8.862638,9.519127,3.733335,0
7.375741,7.127204,3.004212,1
0.308887,8.682403,6.634601,1
2.390737,5.538805,0.833685,0
7.416324,1.641628,6.952976,1
8.666337,9.847633,0.579065,1
3.046859,5.941754,9.066628,1
5.491606,1.558277,8.94531,1
1.077404,2.678645,4.850992,0
9.805849,7.855204,4.156431,0
6.537606,0.791032,2.394304,0
6.329837,3.227989,0.307408,0
4.869617,7.260384,4.633132,1
7.108017,5.212196,4.746164,0
1.15395,3.812792,5.889929,1
5.371069,4.835239,0.9998,0
7.513883,5.850791,4.901618,1
3.705996,9.058048,7.434468,0
9.84908,9.828773,9.171946,1
3.056761,9.479353,9.925078,1
6.739738,4.55821,1.462333,0
9.770406,6.208497,4.002631,0
0.021289,9.89256,7.569913,1
4.727799,8.569713,1.840831,1
4.420504,6.742448,9.561415,1
5.800497,6.995883,8.370101,1
6.824656,7.542047,1.828495,1
7.0214,1.753573,7.807795,1
6.311783,9.270127,7.608892,1
5.478625,1.611524,7.006546,0
1.504084,4.576458,0.892272,0
3.146171,2.733104,8.473566,1
9.475552,8.034981,5.693174,1
5.030863,4.063276,0.925626,0
1.605323,2.754121,1.736935,0
4.507694,9.54473,2.387861,0
8.814858,9.996754,6.901667,1
1.608277,3.908212,9.793397,1
8.484671,0.68567,9.344244,1
3.418773,7.81781,9.197516,1
5.85279,4.890691,8.170374,0
8.953967,9.096001,2.739173,0
1.850121,4.476108,9.186013,1
4.020839,1.573874,7.177293,0
1.570627,4.078959,7.12918,1
7.987172,6.922577,6.291265,1
7.608247,5.635509,8.102685,1
3.453319,7.300202,3.921346,1
2.190893,2.091721,0.189763,0
1.187721,2.928936,1.70415,0
7.405045,0.890163,9.395658,1
2.464037,6.572951,4.26158,1
0.65191,1.39076,7.213568,0
8.313338,3.504833,5.110926,0
9.140342,3.213611,6.948606,1
0.513813,0.869953,1.899771,0
2.961673,2.089534,3.849567,0
5.01847,5.553717,7.187237,1
6.44388,6.582895,3.849398,1
3.155845,8.110978,2.94258,1
9.501739,0.156148,2.446839,0
3.660981,7.557765,3.736662,1
0.771376,0.685269,5.394985,0
1.555221,7.294755,3.989896,1
9.38429,7.839462,8.666289,1
3.393179,5.853526,6.826275,1
2.43642,0.675673,8.744976,1
8.786652,1.687557,9.400022,1
1.843705,1.84686,6.103467,0
9.404625,9.84013,8.306009,0
0.525398,3.700994,1.46119,0
0.99575,5.451085,6.597514,0
3.290548,5.263803,4.7828,1
1.117329,1.609075,6.520787,0
2.284748,5.265763,9.146014,1
6.95332,8.546036,9.35979,1
0.392896,5.463257,4.301711,1
5.303386,2.607721,9.973521,1
6.308715,1.434711,7.909404,1
6.885797,4.506918,7.684505,0
9.770721,2.467304,6.860071,0
4.076379,3.380858,4.441799,0
8.646621,3.587814,7.432526,1
2.13385,6.792316,4.396965,1
2.255573,8.698676,2.324267,1
1.306397,2.297788,3.387744,0
3.7325,1.297148,4.919578,1
5.804066,2.604082,0.79464,0
5.071386,7.654711,6.462838,1
1.035569,0.904637,5.508892,0
4.492451,2.941418,5.28213,0
9.733734,9.679095,9.153046,1
8.377771,1.477313,9.548266,1
3.775101,2.93601,7.299282,1
4.233158,2.218859,8.125896,0
4.822942,8.920536,5.612011,1
6.575247,2.074849,9.042093,1
2.979486,4.550986,7.293005,1
7.492404,2.575135,4.098237,0
2.25423,3.251283,9.215446,0
4.728596,8.763712,0.31617,1
1.699722,7.615451,6.011297,1
9.834311,4.137194,5.970104,1
3.05773,1.582116,4.55158,0
3.656965,3.593674,7.243793,1
8.14466,4.536799,4.108388,0
7.111934,8.206625,2.863203,1
1.457908,2.078649,9.998166,1
0.842361,0.314336,4.6902,0
7.929787,0.701498,8.474962,1
4.838691,4.445066,2.42135,0
6.027182,6.972931,7.529399,1
0.566605,4.773192,6.320598,1
9.309991,0.428986,4.34833,0
8.635611,7.211532,5.78809,0
9.290181,5.786255,6.280022,0
6.100591,0.970223,2.674624,0
1.67172,1.149587,1.794477,0
5.594653,4.215827,4.406833,0
1.188758,1.936232,1.305982,0
6.709424,7.62658,0.466629,0
8.055567,4.814959,2.441341,0
2.026491,8.229431,6.784696,1
4.015687,3.064719,1.449213,1
4.034941,4.123837,4.146657,0
5.273424,5.941133,2.217073,1
0.156961,6.623906,2.489913,1
8.560138,3.795895,3.101083,0
1.422475,3.567712,1.288978,0
8.38267,3.730319,6.169219,0
1.95975,2.953916,1.725832,0
6.018634,3.175045,6.091714,0
7.298882,0.238371,5.760237,0
6.179504,7.97731,3.440383,1
4.601216,5.930295,7.682184,1
9.726191,0.783267,8.430917,1
4.350978,9.719895,0.626707,1
3.450214,6.795927,3.142809,1
9.749842,4.868641,1.3854,0
8.043687,7.477115,5.822052,1
7.715485,1.582289,7.914875,1
9.559599,1.355258,0.231454,0
7.285554,7.913638,7.32217,1
8.696904,5.753087,8.16041,1
5.472982,8.787117,5.781531,1
5.583044,8.92434,4.33316,1
3.792982,5.71856,1.101362,0
3.195675,6.923414,7.179237,0
8.505703,5.094112,4.806149,1
6.449371,5.037603,2.226117,0
2.95124,9.548286,0.746669,1
5.301373,8.907079,4.696027,0
7.694195,0.477557,9.697551,1
9.401897,4.030711,8.610125,1
9.74927,9.711487,5.031548,1
6.634901,2.210785,3.856105,0
7.304898,8.662254,3.205905,1
3.699857,5.432023,7.489193,1
4.980309,8.235862,8.299242,0
7.14294,2.995269,1.056038,0
3.472826,0.753588,8.114374,0
4.784299,6.724499,6.069603,1
6.435986,1.10115,7.478516,0
3.311935,1.334621,8.211491,0
9.996875,1.417396,4.371102,0
6.849419,1.860295,0.34783,0
0.096156,8.647072,2.11141,1
1.642341,3.167448,2.076232,0
3.921036,0.190606,7.989891,0
6.915105,4.059494,3.238905,0
5.160644,0.71742,6.421978,0
2.052041,4.633468,9.089413,1
6.050864,3.460514,5.745649,1
5.320809,6.093479,4.73001,1
4.740551,6.84142,2.656061,1
0.008868,4.732293,1.498059,0
4.922899,9.487949,2.635238,1
3.547443,5.874143,5.189095,1
6.591563,1.611072,7.180665,0
6.24454,6.270078,0.692521,0
9.730592,6.43817,5.195687,1
2.531649,9.925697,0.468366,1
6.767118,3.124427,3.655092,0
7.85672,5.153151,0.705888,0
4.6411,3.341127,4.617622,0
9.21527,9.806717,6.896629,1
1.417789,4.077294,4.450438,0
0.347372,5.142959,9.957734,0
1.581129,5.153421,5.129364,1
5.079118,5.59773,1.384977,0
8.722157,5.040069,8.62222,1
0.193219,9.328109,9.358496,1
2.669236,3.976119,3.022862,0
3.782835,9.919491,7.691339,1
3.996785,2.141777,2.862954,0
7.284736,2.820688,4.422121,0
7.974109,9.551485,2.978642,1
5.149215,4.36362,4.899463,1
9.403688,3.521683,0.450249,0
2.849792,9.808745,4.431227,1
3.784864,7.454089,7.403533,1
7.37358,5.094873,2.768324,0
7.23665,5.631278,5.714522,1
8.451966,0.136643,3.387251,0
9.688128,6.365893,9.479302,1
0.729513,4.378766,8.708715,0
7.900449,9.158965,9.73011,0
8.96771,4.161337,6.269269,1
1.615426,3.672802,0.320273,0
8.767675,3.088597,0.359371,0
8.719874,6.073893,0.525712,0
6.210535,3.912963,3.597916,0
0.278856,3.077219,0.736006,0
7.455984,9.444721,1.141571,1
8.603686,0.871681,6.106674,0
5.033018,2.375943,0.32397,0
6.048745,0.644242,5.63745,0
3.732839,5.996821,0.820746,0
2.070714,1.346457,9.624555,1
5.25942,3.222471,4.179912,0
6.29969,4.915917,6.546645,1
4.360639,7.688216,9.112107,1
8.559896,5.218781,0.535721,0
7.594724,0.859691,0.241358,0
1.503933,5.878808,8.459889,1
1.875629,9.280635,7.689486,1
0.627092,7.314041,2.227592,1
0.536511,6.407503,1.424788,0
1.323421,7.971434,0.591875,0
5.659649,9.703982,8.648385,1
4.922764,9.184106,7.81246,1
0.043797,8.053819,6.160956,1
3.932627,4.620846,6.784503,1
3.901481,4.473989,9.754599,1
1.788029,1.98219,0.415086,0
8.389693,1.839874,9.160742,1
9.811308,9.752617,5.397173,1
9.456599,4.045558,9.690503,1
3.229665,7.502964,6.896851,1
5.556782,3.057807,4.821193,0
7.678653,1.605695,5.297665,0
6.079683,5.052263,6.108708,1
7.034453,6.523794,0.192253,0
8.363668,9.352994,5.13726,1
9.105611,0.534434,3.645933,0
4.579992,3.336437,2.941573,0
0.839401,9.838423,1.083119,1
2.89623,5.904312,5.885592,0
7.510007,1.183256,2.155017,0
6.235519,8.263725,1.457403,1
4.787519,1.649655,8.694119,1
