@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

7.34188,8.944881,3.769637,1
9.917271,2.765098,4.019789,0
7.705026,5.686095,2.427635,0
6.408611,8.387161,9.571145,0
4.921875,5.595798,2.228812,0
6.69257,5.747973,6.390471,1
0.914769,2.435762,8.361256,1
9.762017,8.622049,9.417532,1
7.566931,3.187169,4.39131,0
5.952268,8.411098,1.834538,1
4.097193,4.262173,3.006675,1
2.649335,2.57782,1.082088,0
8.173618,3.310899,9.124882,1
9.058872,5.515353,7.815444,1
7.951116,6.1767,4.441374,1
4.798749,3.858907,4.817032,0
7.046076,9.208342,9.849882,1
7.619441,1.68442,6.655637,0
5.946593,9.662313,2.222439,1
2.240132,3.304527,6.167139,0
6.615426,5.29202,5.279938,1
0.807373,3.095382,5.64794,0
9.272082,0.089314,6.471622,0
3.948221,1.288654,6.436511,1
0.496996,6.286393,3.99264,1
7.970813,0.648276,9.83307,1
0.310588,2.055509,2.513335,0
5.360035,8.680473,2.964471,1
3.972494,8.24441,7.649759,1
1.339792,3.297699,3.538356,1
3.387014,0.009979,4.682705,0
1.298633,1.119216,8.329531,1
7.405609,2.32217,9.912066,1
2.970447,9.745135,9.293829,1
1.800644,1.807164,5.831756,0
0.487638,8.796227,9.13614,1
7.040636,6.785899,9.239999,1
0.083599,2.778355,8.992301,1
2.788334,3.675006,0.805847,0
4.794222,9.135378,5.882596,1
1.457548,5.794662,7.576253,1
5.539796,6.870082,7.709029,1
8.677246,3.540785,4.501119,0
2.337012,3.637259,3.625015,0
0.423158,2.865014,7.758075,0
5.643369,6.750376,3.977369,1
0.425382,4.783216,2.51867,0
3.918594,8.401266,7.419435,1
4.195928,4.995688,9.804136,1
1.86577,7.513165,7.076164,0
1.053951,1.577284,9.7079,1
5.214543,3.332915,2.76861,0
6.197929,0.526685,6.144458,0
7.277061,0.121827,0.273001,0
4.905043,2.791671,2.922048,0
1.192937,0.341483,4.199779,0
5.337172,4.003915,5.124588,1
1.517081,2.200752,7.745958,1
3.778036,7.453858,5.961994,1
0.786774,8.730603,4.63028,1
9.257288,0.774738,8.826001,1
0.896565,9.099002,4.236794,1
1.890673,7.158842,4.625245,1
7.500325,8.825025,8.472474,1
2.828939,3.597062,0.040438,0
5.797815,7.786397,6.917051,1
5.240254,2.879045,8.568429,1
1.609648,3.198709,3.011731,1
3.973447,1.837731,7.401287,1
0.936733,1.63808,0.67162,0
8.796922,5.296865,5.911016,1
4.121889,4.383489,9.134744,1
7.980551,9.175182,1.296848,1
6.961578,8.2139,3.354217,1
1.092944,1.922646,8.228861,1
5.121355,1.240592,3.569529,0
3.078323,0.970816,3.964813,0
2.608896,4.636433,6.842463,1
9.933298,2.753478,7.703065,1
7.136967,6.837809,1.006016,0
6.012991,2.302864,8.895885,1
0.516764,2.250101,5.176403,0
4.172747,3.405264,4.312301,0
4.645855,7.88183,8.388904,1
8.852646,2.353718,1.739235,0
6.990151,8.581697,2.86736,1
1.335175,0.570425,0.978637,0
7.408235,1.984653,3.589661,0
4.287517,2.485545,6.395795,0
4.735646,1.572198,6.413989,0
4.977462,0.72629,8.202495,0
8.60812,6.591399,7.347496,1
8.945116,9.086731,8.922307,1
7.668429,1.789667,2.858716,0
2.360092,3.837353,7.475747,1
5.822006,1.065408,3.189553,1
3.550952,9.585348,4.913803,1
1.157547,1.327792,7.19499,0
2.054081,5.397485,5.758326,0
1.988883,3.105822,8.122966,0
2.192553,7.045273,6.869267,1
8.83494,9.727983,8.864587,1
3.565336,6.340334,0.963359,0
7.405741,4.152912,9.496864,0
3.73826,4.410667,9.243291,1
5.738459,6.438282,1.030815,0
1.835766,6.789141,8.454741,1
9.894962,6.577707,4.75865,1
3.62298,1.627917,1.948498,0
1.3559,0.813085,3.652951,0
7.153419,4.61631,4.308578,0
8.769222,3.805442,5.515854,1
8.216109,4.759145,7.403289,1
1.197427,8.434104,1.747107,1
5.223245,0.201848,6.857843,0
6.779555,1.616493,7.205723,1
3.24441,9.154222,2.860454,1
9.967306,6.513405,9.521546,1
1.129715,3.830124,1.679886,0
7.635566,7.19574,2.406419,1
1.954885,9.809708,9.806243,1
8.243812,1.55335,6.185505,0
1.755198,3.043348,8.585264,1
4.659841,5.790987,8.937287,1
4.945208,1.797741,2.504561,0
8.311146,2.026107,2.03324,0
5.856231,3.713125,9.339798,1
0.908865,1.746217,9.343472,1
1.555925,9.149714,6.016062,1
0.703064,2.201567,3.266794,0
5.244915,1.852057,0.993015,0
7.643044,9.930302,7.809007,1
1.728043,0.313568,7.500767,1
2.339675,9.534006,9.480049,1
3.247132,8.819847,1.687702,1
0.566064,1.031174,7.019747,0
0.180888,3.035809,1.921727,1
5.237376,5.18852,3.342215,1
7.040578,4.33523,0.387047,0
4.265532,8.196054,7.271874,1
8.509623,4.772641,6.032763,0
4.306648,5.512812,9.045203,1
4.332658,0.732905,1.709777,0
1.764079,8.729524,7.020712,1
1.765332,8.942438,2.82892,1
4.130959,6.171134,7.484999,1
0.506365,7.872046,5.855159,1
6.0681,3.127033,0.765471,0
7.899675,6.798234,5.42702,1
2.311046,4.472223,9.760102,1
5.205128,1.469879,1.542427,0
0.199402,8.563139,8.914174,1
7.505577,1.743093,8.967443,1
7.914228,6.452441,2.808073,1
4.324486,8.663232,3.192489,0
1.790265,3.95796,4.970309,0
0.756195,0.397329,1.896262,0
4.869552,1.656364,9.710944,0
3.126243,1.253371,7.043886,0
9.81651,5.958059,5.29038,1
7.701153,4.257822,8.958623,1
0.710262,1.766696,4.035973,0
0.429927,7.228462,5.427335,1
1.186422,0.397644,1.910132,0
0.794973,3.806395,5.009858,0
5.462759,4.720802,5.739204,1
5.974174,2.78309,1.914647,0
8.74115,7.205026,3.112771,1
1.462848,2.071394,2.057683,0
3.838089,6.093656,7.207859,1
3.322118,2.635194,6.48821,1
3.032839,8.398342,6.451157,1
2.204736,1.461015,9.492337,1
6.181817,5.231541,6.256497,1
8.014631,8.171144,7.946674,1
5.37617,1.059444,3.198083,0
3.130838,5.255765,9.012129,1
1.349421,6.219987,1.236945,0
8.855182,7.725154,9.180079,1
6.123496,5.631237,5.715832,1
7.092251,5.208169,5.995728,1
0.439711,2.252225,5.430059,0
0.423369,3.376733,5.210123,0
4.436177,8.408206,2.638557,1
3.663971,1.650686,4.535943,0
7.870673,5.772888,9.684932,1
3.498042,8.865011,8.613875,1
4.496248,4.329708,7.94977,1
9.537877,3.945498,4.862567,0
6.197723,0.292626,8.43193,0
3.669358,3.642053,2.420631,0
2.050258,5.059189,5.672551,1
6.709875,0.208494,0.727623,0
5.981381,0.412554,1.306403,0
9.277565,9.920279,9.100961,1
4.249987,7.050732,5.362312,1
0.99623,0.224879,3.765452,0
0.517505,2.197381,3.815045,0
5.839434,6.235677,2.292399,0
1.294866,7.96495,3.603922,1
8.173444,4.331545,2.585289,0
4.744099,3.891692,3.634249,0
3.81197,2.73521,7.795477,1
9.785941,3.157789,1.84982,1
3.382668,5.615272,7.976124,1
7.812654,1.791169,8.087036,1
8.026846,0.379436,1.541781,0
8.344386,5.145703,7.326452,1
9.477248,9.91174,0.672655,1
3.803432,4.306904,8.243011,1
7.042114,6.038489,5.677359,1
9.196279,7.52718,7.610227,1
3.142452,5.58635,6.479119,0
7.37752,4.566156,4.607194,1
4.945591,6.148975,4.726078,1
1.294678,2.05253,9.807807,0
1.964271,0.480462,4.993273,0
4.787366,3.236285,3.383106,0
9.274775,9.060465,8.657536,1
6.587645,6.267762,1.049999,0
1.854113,7.529119,0.685203,0
2.095275,5.292397,4.635999,1
