@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

9.374003,5.715407,3.469718,0
3.951803,7.620188,5.79129,0
0.77127,3.655468,6.842567,1
1.071223,9.24794,6.746422,1
7.739326,7.907866,4.633505,1
8.705091,4.402072,8.056106,1
3.539197,0.275434,6.10721,0
8.790125,9.381893,0.899575,1
5.0973,4.369293,9.0749,1
1.989482,4.866189,9.689071,1
8.521658,6.531638,0.235334,0
5.779578,6.981756,8.551615,1
4.889621,3.18512,8.293389,1
7.587192,6.349495,2.260286,0
6.624929,8.367496,6.700893,1
7.749389,7.600468,3.579182,1
1.969762,2.654081,1.895792,0
7.520271,1.584863,6.719995,0
8.116501,6.955329,5.634809,1
3.937085,4.186423,7.414984,1
7.371543,5.708374,2.421419,0
2.057868,4.681705,6.085125,1
3.049201,2.786018,4.097852,1
0.386486,7.677033,3.645279,1
0.331114,5.541072,6.315492,1
7.125935,3.035487,3.893313,0
9.990816,9.528122,9.138515,1
3.714545,6.5535,2.754607,1
2.261873,5.176027,6.044824,1
9.857732,2.129949,3.00254,0
4.915967,7.100391,3.705523,1
4.777425,7.350802,7.658701,1
2.891874,3.974193,2.959924,1
7.00968,6.853238,5.260245,1
6.38136,4.39876,0.928397,1
0.95226,3.683004,1.181993,0
8.859031,7.226817,7.533875,1
9.356766,0.536415,1.623695,0
7.636806,5.329218,9.575186,1
2.68002,7.233887,7.52277,1
1.20808,0.482695,5.589703,0
7.335932,0.849948,5.218255,0
5.248709,6.146652,3.813196,1
9.829656,4.995189,9.415103,1
2.222006,6.948978,7.405448,1
7.485393,9.029143,5.851503,1
4.358361,5.426689,7.536431,1
2.660576,5.059201,2.610276,0
5.541896,8.199979,2.086416,1
9.049927,7.304671,6.59512,1
3.451323,0.408316,0.499605,0
5.403505,9.914707,1.969665,1
6.863686,9.375113,9.204283,1
8.404257,5.055786,9.471278,1
0.482475,7.00771,9.800999,1
2.066911,2.411275,7.011708,1
0.611254,9.098124,0.486635,1
6.402795,7.081755,3.959817,1
7.490071,4.459422,3.135097,0
4.374129,5.104761,0.519088,0
4.479874,9.723371,5.586894,1
4.779157,5.058172,5.646749,1
2.065881,5.447747,8.404684,1
7.859022,5.416391,1.741598,0
4.514515,2.228233,8.131456,0
9.309988,2.091273,0.771428,0
6.550694,3.906525,9.693636,0
9.011286,0.212724,2.162638,0
9.936094,7.749532,6.375291,1
2.807703,2.022039,9.976883,1
7.469787,8.381567,9.006376,1
3.797959,0.747975,3.799084,0
2.976208,1.93054,9.229784,1
4.021813,0.001213,9.086255,0
3.907737,8.779891,1.497331,1
8.992616,3.65997,6.410184,1
1.409501,2.785475,3.643961,0
4.807514,3.620845,9.09079,1
2.002412,8.097166,7.60611,1
8.84514,1.405194,4.112844,0
3.335734,3.342629,4.107544,0
3.343842,3.1938,7.930055,1
1.973691,9.427386,0.170602,0
3.087356,6.580786,9.895017,1
9.366261,3.538979,8.714063,1
7.159823,7.804852,6.451076,1
5.902018,4.057185,4.962606,1
5.462379,9.075451,6.568507,1
2.41808,0.676051,6.155661,0
3.869851,4.085716,3.0135,0
3.513103,3.184102,6.809849,1
9.764889,6.704866,1.097316,0
0.243845,9.811379,3.304924,1
7.616231,9.756,6.565904,1
3.813185,1.52851,8.265408,1
0.603961,4.833914,8.073677,1
5.509965,4.229338,8.783962,1
8.315054,1.797462,5.223359,0
4.981565,2.033208,8.428615,1
8.738074,9.525931,3.877602,1
9.337311,7.182526,6.385587,1
6.938526,2.951491,0.47179,1
4.480001,8.737198,0.027275,0
3.571112,8.100953,8.106003,1
2.330291,6.889965,8.460895,0
8.687428,3.684253,2.4735,0
5.717462,0.902116,8.415445,1
0.428047,2.293047,3.437455,0
9.475574,9.823043,6.718899,1
2.774534,7.190689,7.165811,1
5.927887,7.193086,2.338496,1
5.294039,0.444499,8.580076,1
7.334464,7.04097,8.269673,1
0.725224,0.743174,9.690884,1
1.64529,8.106329,0.898221,1
0.399376,4.335676,1.838694,0
4.158719,8.557592,6.289049,1
5.748282,3.454859,4.187787,0
0.647945,6.526284,1.175167,0
6.970783,9.755243,3.566313,1
6.796214,1.835987,0.327138,0
2.579161,0.018022,3.964123,0
8.124351,4.862344,6.297788,1
9.19802,8.136482,8.398676,1
6.694075,4.687725,0.289992,0
8.142584,4.477779,4.118526,0
1.004063,5.293693,4.732513,1
5.048937,8.298826,2.280093,1
0.134814,2.607231,9.366589,1
2.625253,3.330711,6.938426,0
8.193055,3.236215,9.27333,1
1.372697,7.672006,0.747815,0
2.35973,1.037807,0.509129,1
5.515586,4.627655,9.292844,1
9.921348,4.025357,4.494495,0
2.324184,6.774589,6.815435,1
9.38182,6.182024,5.172973,1
9.512734,2.111399,2.756676,0
5.347614,2.030006,5.096865,0
9.702011,5.84468,4.787083,1
6.882487,5.296212,2.564056,0
9.923866,1.8569,8.917723,1
5.882257,3.412218,4.815498,0
0.186807,1.630933,0.665438,0
7.812957,5.838411,1.575699,0
7.94981,4.332376,5.03148,1
6.362381,0.128345,0.017735,0
5.973025,4.804817,8.126134,1
0.101029,0.69019,5.253585,1
2.54709,4.171307,9.870109,1
7.583525,4.685606,6.635787,1
6.31654,7.301225,7.338958,1
3.139636,8.914658,1.455188,1
3.247033,6.486668,4.38687,1
6.615013,4.404605,5.673808,1
9.209422,3.799942,5.44355,1
4.490132,0.697135,9.335345,1
4.868442,9.205454,5.466568,1
3.89106,2.102355,0.222299,1
9.403581,7.561257,4.337097,1
6.475915,5.792284,3.632664,1
2.278953,8.019534,9.332363,1
2.424139,5.006171,1.482004,0
8.806113,6.925555,0.944012,0
7.62269,0.279357,0.333467,0
9.484811,5.800035,4.943099,1
7.90239,5.165398,3.583471,0
2.726656,7.920568,9.849188,1
3.712853,3.481852,8.925519,1
1.501386,8.257882,4.885772,1
3.264053,6.367776,5.559086,1
3.293331,6.503098,5.366411,0
6.782454,5.699878,3.407152,1
1.499913,8.350251,9.643136,1
3.515649,3.226608,6.708274,1
1.147176,6.557462,5.444876,1
0.039313,4.370395,0.851834,0
2.628277,5.737606,5.466224,1
2.105382,1.02531,7.962496,0
7.528408,3.328908,6.314733,1
9.028786,9.721885,0.578128,0
8.072136,0.221264,9.931002,1
3.447872,6.639276,7.83009,1
3.196737,3.274965,9.455076,1
7.64536,0.306911,4.77675,1
6.044517,0.242974,6.165967,0
1.268284,4.128464,3.548611,0
7.457372,9.863343,3.107555,1
9.585228,3.685683,7.014855,1
3.906947,6.945857,9.245149,1
3.585132,7.075238,1.949866,1
0.350204,1.404943,0.01792,0
1.711853,4.79467,8.2692,1
5.037644,4.435168,5.906268,1
8.563632,9.454879,5.10262,1
9.318222,8.210175,2.507161,1
1.895857,9.522017,6.560813,1
6.467873,5.805962,3.157623,1
2.8812,5.107489,6.834875,1
6.512431,6.852795,1.226967,0
1.647465,9.496168,5.980654,1
3.931336,1.886922,2.991037,0
1.3418,8.093657,8.515972,0
6.303831,1.023132,9.563473,1
0.545149,6.124286,4.002492,1
1.930248,7.160115,7.066027,1
2.267604,3.900902,8.042852,1
