@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

9.91215,9.921095,3.762542,1
2.591928,8.480392,6.972519,0
5.481449,2.267538,9.590111,1
2.391438,6.300944,5.208491,1
7.013526,3.335441,8.321607,1
6.416994,6.872032,9.80306,1
1.431223,1.070197,1.238082,1
2.127697,8.35313,0.373761,0
8.274224,4.136303,8.365225,0
2.616696,5.337743,1.811621,0
7.605282,1.401732,9.917779,1
7.702676,5.12627,5.132221,1
8.461711,3.453828,6.70121,1
0.32586,6.504269,0.57725,0
7.574466,1.815332,1.848896,0
0.168462,2.222657,1.74201,0
6.358961,0.107235,9.30884,1
5.444978,1.120461,7.073801,0
2.522193,6.99158,3.046979,0
2.11785,8.179201,4.941071,0
1.633029,1.642281,5.458266,0
8.146549,6.035516,3.715971,1
7.850848,5.564867,5.423178,1
7.787525,7.165188,6.461997,1
7.272423,5.770836,3.122142,0
6.891297,0.195942,5.767661,0
7.187522,8.81464,9.638359,1
6.993841,4.579431,9.884933,1
6.221712,5.343199,0.585759,0
1.378715,4.30173,0.089276,0
9.866597,5.512454,7.248873,1
2.677641,3.710869,1.800608,0
9.481706,4.92275,2.667465,0
5.118692,8.435126,5.786494,1
7.249766,5.424853,1.611586,0
0.004284,1.496519,2.870477,0
6.839718,3.456236,0.594257,0
7.757967,0.683532,7.447995,0
6.195986,4.696868,5.278686,1
8.407737,7.079294,8.823691,1
2.002044,1.491156,4.262447,0
9.926282,0.048941,9.42695,1
5.473794,1.038536,1.419656,0
2.535055,4.290133,1.704074,0
7.74637,2.298331,7.593206,1
2.981863,5.041201,3.1289,0
9.73807,8.407586,8.051476,1
5.48688,6.875167,6.03525,1
8.366323,0.297696,4.609659,0
0.346637,4.036609,5.468654,1
5.075144,6.88831,1.29851,0
1.178444,3.002584,6.984972,1
5.300915,4.578178,4.42915,1
9.61938,7.558049,7.460627,1
5.965635,5.512103,7.503255,1
2.38727,3.538505,8.941439,0
3.836201,3.551098,9.046199,1
7.587707,4.514853,0.003269,0
1.403164,1.301779,0.27305,0
4.304363,7.258022,1.506421,0
1.836201,5.93557,7.888056,1
3.49362,5.348682,0.81303,0
0.860785,8.316285,0.91177,1
1.85479,9.853209,4.001648,1
3.404307,3.047847,9.873829,0
7.5627,9.877099,3.654864,1
1.178878,3.927914,1.547471,0
1.185936,3.053892,5.088519,0
8.989462,2.976575,4.477718,0
8.325257,5.290748,1.942336,0
3.607033,2.854107,2.434097,0
2.707315,6.435745,1.152814,0
9.483592,1.026644,7.103635,0
0.903742,0.758499,6.012156,0
4.686413,7.559627,7.565861,1
0.613518,2.65438,8.894486,1
5.630955,3.372204,2.086061,0
8.662952,4.028398,3.142255,0
6.882504,5.576352,7.731808,1
2.012097,8.884623,5.701442,1
9.911266,2.805078,8.541981,0
3.563576,4.554136,2.897628,0
2.113763,0.463489,4.122338,0
3.117869,3.016824,2.33026,0
6.389029,4.416322,2.705037,0
8.444719,5.847291,7.321966,1
1.423643,5.053774,4.917044,1
3.938396,0.618486,4.931429,0
3.423564,3.47341,4.664671,0
8.027546,7.562299,5.23713,0
8.025788,9.359468,2.868589,1
2.376292,5.198849,9.892483,1
9.615171,2.597519,3.817301,0
8.444811,1.139266,3.387115,0
6.19304,8.304159,3.304194,0
8.922646,8.235623,3.981099,1
1.709033,8.645769,9.333349,1
6.208069,4.570479,9.877888,1
3.929946,2.746477,5.377515,0
7.945326,5.269998,5.071558,1
7.867517,8.888859,5.620388,1
0.028125,9.007503,6.180782,1
7.311662,9.484976,6.352601,1
7.7206,0.3337,8.580516,0
8.979469,7.913866,9.166212,1
2.484344,9.0441,9.421395,1
1.790576,4.798911,2.720529,0
0.068909,7.792088,7.296399,1
6.680947,2.916787,4.248754,0
1.92429,0.429536,2.930237,0
9.914513,9.282839,5.470259,1
9.616538,4.050775,7.064745,1
1.964641,6.230957,3.783545,1
5.275056,3.204941,0.863276,0
8.003852,3.583806,6.801535,1
1.375893,4.097934,6.009186,1
7.014721,0.257941,4.765913,0
0.687477,7.696149,8.174963,0
6.978988,3.645222,8.237101,1
7.695997,5.301846,5.191534,1
1.532802,8.975079,4.109622,1
2.18002,4.972898,3.873491,1
