@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

0.40856,7.870322,2.066599,1
1.597962,9.61614,7.669286,1
3.217387,7.247522,9.974788,1
0.914853,4.411,1.139724,0
0.96139,8.930124,7.487927,1
3.208705,1.645044,7.659622,1
1.475101,2.395428,0.745888,0
7.645972,5.559291,9.056174,1
3.429613,1.122773,7.350245,0
0.738914,5.019532,7.874534,1
2.267054,7.849321,9.273354,1
2.260321,0.413078,1.4222,0
9.343203,8.910127,6.308456,1
0.555171,3.968078,9.567796,1
6.363506,0.313683,9.082163,1
5.872974,8.138337,2.064009,1
9.26111,9.414255,4.330162,0
4.433786,2.204695,3.956326,0
0.054016,3.22968,9.882747,1
3.642757,1.304947,5.536048,0
0.215073,1.844504,5.537867,1
5.812582,5.105662,2.800515,0
5.419345,1.882678,6.185567,0
0.021015,8.249577,0.594906,0
7.663831,4.925067,9.282151,1
7.129762,3.238477,8.798457,1
6.468156,8.681204,9.498116,0
9.986151,5.034164,3.096873,1
6.878668,8.63474,0.971467,1
3.740402,3.771982,4.86734,0
5.65466,1.052907,0.452066,0
9.302484,1.046972,4.957802,0
5.972039,4.239953,9.063931,1
7.478429,7.862389,0.28558,0
6.543592,9.783695,4.057499,1
4.817859,7.154372,6.730967,1
5.789112,7.702434,4.387779,1
1.474416,9.255118,8.689261,1
0.308025,9.141328,2.804752,1
0.1883,7.762554,6.576823,1
2.002506,5.640754,9.262141,1
3.503143,9.547721,3.427521,0
9.331416,7.48502,6.576478,1
4.639392,3.307445,5.845803,0
1.009879,0.233582,9.958018,1
9.4887,8.647281,9.613373,1
7.788609,2.418125,9.407234,1
0.180678,5.984056,4.137248,1
1.624811,3.399389,1.66412,0
2.94711,5.091641,5.174689,1
2.576662,1.751167,6.427801,0
5.058613,2.273604,7.644558,1
2.507186,7.602577,8.552788,1
6.249857,8.166161,1.792611,1
0.584285,1.199845,2.015374,1
7.183902,6.152622,2.948148,1
9.552011,4.612268,3.936666,0
9.70391,9.111355,4.777647,1
0.862522,1.205448,9.496625,1
3.479053,7.141183,1.989627,1
4.74376,0.542415,7.982124,1
8.708575,9.774735,5.032083,1
0.97458,7.047457,0.057824,0
3.200079,3.005972,6.967194,1
7.618241,0.90386,5.251212,0
0.015215,0.028859,9.602722,0
1.234307,9.099348,6.798872,1
6.240531,8.7885,0.699598,0
9.330915,8.681723,1.977908,1
8.456457,7.009991,7.332351,1
4.057447,7.390175,7.589519,1
0.396147,4.556712,0.009618,0
5.460572,5.260829,5.336539,1
5.289689,4.939261,6.353524,1
4.038609,3.152397,1.237356,1
1.940897,1.936954,1.263432,0
0.618677,3.24134,9.311302,1
0.251331,6.643654,8.506171,1
4.033829,6.095689,1.566306,0
0.652402,1.575923,2.444365,0
6.836752,7.780903,1.588761,1
2.720165,7.942285,8.650437,1
1.094682,9.887794,7.037915,1
1.824748,8.301347,4.30739,1
1.542687,3.618693,1.518558,0
0.262347,0.024729,6.102796,0
6.120418,7.669102,8.726152,1
9.245025,1.170517,2.885793,0
8.95142,4.474554,8.208219,1
2.416839,6.858656,8.430359,1
6.746449,5.468274,6.547098,1
3.76962,0.854488,1.014622,0
4.473181,2.53318,7.106324,1
2.557909,3.20912,9.031703,1
0.878222,7.757855,5.451147,0
