@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

2.170701,4.422284,6.948235,1
8.715925,9.044298,9.450708,1
3.912364,4.278499,5.447715,0
3.670976,6.842067,8.731612,0
9.506453,7.698794,2.78796,1
5.985985,2.743171,9.891041,1
8.211028,5.609901,4.147964,1
7.038521,1.685225,1.897443,0
6.107509,8.845678,1.733881,1
7.889977,1.184589,2.953322,0
5.463089,8.401037,2.085135,1
5.243104,0.816748,9.593359,1
8.515542,2.381319,8.547219,1
5.12449,8.438259,0.895564,1
4.048161,5.043528,8.334985,1
6.728753,0.232428,0.295904,0
9.078106,2.029786,7.659695,1
3.214375,0.613018,8.770424,1
9.014054,0.855559,7.811529,0
1.672306,7.404888,9.006716,0
9.786206,7.553935,4.689375,1
5.992195,5.584939,8.246215,0
0.628466,6.581199,1.127038,0
6.813627,1.422943,0.19348,0
3.452729,7.853176,2.859816,1
8.466193,1.630239,5.344568,0
2.485798,3.156097,1.737406,0
0.560985,0.744122,4.345952,1
8.298058,9.035327,5.257887,1
4.620266,3.504102,4.330608,0
0.085301,5.457646,2.605951,0
6.880589,2.799431,2.790661,1
0.652606,5.650476,7.000422,1
7.280715,2.34499,6.599047,0
5.501087,8.336453,3.924618,1
9.080576,8.27057,6.409262,1
7.305897,1.667149,1.668885,0
5.171251,5.999494,7.174895,1
1.45714,9.780846,2.15548,1
2.580276,4.94614,8.671047,1
0.596617,5.67147,2.351682,0
8.01646,8.950728,7.643846,1
7.287182,1.568464,9.579618,1
9.839034,5.988881,3.746391,1
7.656031,5.415276,9.071095,1
1.41477,6.24599,8.083834,1
6.026835,0.239313,1.209639,0
5.185453,9.880687,1.839995,1
5.552157,4.191677,3.659403,0
3.142405,1.303249,7.086164,1
2.871713,6.665782,6.797345,1
2.654664,0.543736,9.855679,0
5.959012,8.926773,3.137976,1
5.172763,1.221809,0.245692,0
1.461122,1.455331,9.80671,1
1.336018,1.646705,2.428647,0
5.838382,6.08805,0.456791,0
7.391299,7.542955,9.410375,0
4.208738,6.207719,2.97376,1
6.751455,2.829438,7.174096,1
1.756212,0.312071,0.084248,0
1.53388,0.32994,8.128572,0
1.785271,7.935283,9.641579,1
9.581987,2.070225,0.009464,0
8.158275,0.466256,4.401156,0
8.009211,3.811531,5.812586,1
0.01925,8.786345,9.081349,1
1.615784,6.255445,9.481172,1
6.567517,9.56542,0.30097,1
9.89536,8.429543,1.096399,1
6.364826,0.737978,4.801921,0
2.808203,4.811385,1.367183,1
5.27764,5.768339,6.51605,1
9.57987,2.328636,5.5048,0
1.114982,4.58615,6.369824,1
0.841595,5.850996,6.102762,1
5.416415,6.403732,5.510509,1
4.833275,6.606908,6.992406,1
7.344886,1.794327,7.144915,1
6.605712,8.512098,1.119566,1
4.280437,7.635616,5.170204,1
9.964252,0.675003,3.459427,0
5.261153,9.829251,3.810001,1
5.680246,9.912763,3.51186,1
6.316495,9.022368,6.408437,1
5.629276,3.400843,2.347872,0
5.19517,9.492786,3.127251,1
8.004885,4.246816,3.684235,0
1.882432,8.854439,6.145629,1
9.529442,9.605056,2.92592,1
9.434307,6.73592,0.893343,0
6.648683,4.405203,6.211215,1
3.427571,2.619652,4.114948,0
6.020495,6.46282,2.03101,0
5.955606,5.15826,3.016547,0
9.405077,6.700782,6.245812,1
5.555221,2.391442,3.134194,0
1.996498,6.060113,9.875258,1
2.796034,0.768602,6.545358,0
5.173804,2.756573,2.409894,0
5.376225,6.524842,7.658223,1
2.987662,9.689233,2.612385,1
4.847493,5.628932,2.903758,0
2.329714,9.14957,5.540079,1
1.541012,8.674273,2.969598,1
4.734386,2.844857,4.968315,0
3.613458,1.513674,6.975136,0
4.270247,9.385031,7.388638,1
5.909873,5.046861,1.043191,0
4.736094,3.655576,7.840802,1
9.284508,0.744561,3.836157,0
9.894131,9.376236,9.499158,1
8.050508,2.468756,4.972654,0
5.313613,9.940969,0.315315,1
1.454643,7.290452,7.714334,1
6.675482,5.102972,5.371362,1
0.149834,6.414553,1.48289,0
0.070129,9.323692,4.469515,1
0.068253,8.305672,0.968859,1
7.681908,0.468017,1.397528,0
2.936773,6.370182,8.517312,1
6.311151,8.832626,7.177457,1
6.123078,4.891791,3.490683,0
9.994763,8.862044,5.383915,0
5.276597,6.866806,5.030525,1
6.190498,9.50004,4.701364,1
7.805712,5.670223,6.221135,1
6.13824,7.618662,1.220036,0
3.988844,9.737348,7.325399,0
8.569974,4.502856,8.065788,1
9.394647,1.556471,7.491612,1
0.418516,2.875528,9.534007,1
9.742333,4.564532,1.04184,0
4.064571,5.743203,2.191582,0
1.413426,8.412716,7.357903,1
6.031379,8.577938,6.626679,0
8.315286,3.952078,0.320217,0
8.454934,8.386004,1.578313,1
9.942476,9.069925,7.238991,0
1.945453,6.772998,6.056105,1
1.33753,7.097944,7.620617,1
2.841148,9.812199,7.272384,1
8.224915,4.630287,1.80624,0
3.208225,8.432919,4.276516,1
2.384997,4.596733,8.408772,0
2.982738,9.987084,8.689512,1
9.057009,5.928504,3.286205,1
2.701502,9.34231,2.690248,1
6.440254,0.310864,9.441133,1
0.123063,6.713518,3.535976,1
1.343804,5.342216,2.604271,0
3.775135,6.880788,6.075541,1
1.477521,4.484312,7.000063,1
4.471396,5.689575,7.385473,1
1.618079,0.671678,4.530867,0
0.013988,7.221114,8.358613,1
7.531979,7.799747,5.735644,1
4.513265,9.27162,6.003019,1
4.613836,8.607291,0.409099,1
5.488079,6.48464,4.549102,1
0.968952,1.549164,1.425859,0
7.238739,8.811332,8.968754,1
9.48301,3.49962,3.176399,0
0.720735,1.535013,5.951241,0
9.33476,1.686885,5.907755,0
0.958505,1.910775,9.705094,1
0.518065,0.114193,3.961311,0
6.598833,8.510412,2.971744,1
0.059577,4.397602,3.008133,0
3.208934,1.976887,6.155135,0
5.476507,9.331534,2.188942,1
0.866547,8.140182,4.449955,0
9.827067,0.35771,4.049332,1
2.268485,3.754426,6.357913,1
3.868619,0.319224,8.792694,0
8.829637,1.764438,8.035237,1
6.16204,1.043371,6.18753,0
3.020258,2.342664,2.062918,0
1.674198,4.251859,4.694007,0
2.392042,9.143963,2.742051,1
9.501673,6.791383,3.004682,1
0.545809,9.362595,4.556708,1
9.681819,3.349403,4.881881,0
5.113841,2.917119,7.400669,1
3.96049,3.588198,0.646855,0
5.930862,2.709773,5.477513,0
6.961632,0.17152,0.145805,0
9.315482,2.887856,1.572783,0
9.679238,4.577465,0.587314,1
3.94006,5.144022,4.639475,1
8.493424,9.521356,2.133334,1
2.438474,9.534003,4.883147,1
3.122201,5.530002,3.379712,0
8.239775,8.857224,6.658123,1
9.028745,6.803928,4.55508,1
9.691784,6.127863,7.161383,1
0.705327,7.748696,9.596069,1
2.892718,4.235545,8.267265,1
3.756901,0.4006,4.993409,0
9.934603,9.876555,2.594339,1
5.406557,5.974051,2.109868,0
4.831276,8.767991,8.847737,1
5.571919,3.402817,2.204248,0
9.53068,9.365631,4.634725,0
