@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

0.192733,1.760698,6.516275,0
5.260711,0.667359,5.975891,0
4.602256,8.272231,0.449984,0
9.81292,5.917736,4.781184,1
8.033409,6.406915,0.804892,0
1.107649,4.717124,6.618713,1
8.9428,8.822297,1.132425,1
3.142943,0.734928,1.284649,0
2.495625,7.800925,0.329618,0
8.468284,6.305509,5.427128,1
4.57774,5.877111,0.492903,0
1.794847,5.274088,9.938414,1
1.681002,0.743306,9.395299,1
5.46043,6.014012,2.592216,0
4.836309,3.724642,8.755258,1
4.459569,0.039907,1.314928,0
7.840832,1.644547,4.711531,0
7.950055,0.138659,9.379656,1
6.01577,9.87256,6.918454,1
5.146647,6.856868,7.638873,1
7.600173,7.034172,9.616301,1
3.048183,2.208517,7.463833,1
5.933159,6.21909,5.863745,0
6.258997,7.178673,7.347922,1
8.82322,2.059453,0.408944,0
2.198112,9.788601,9.30107,1
9.66116,6.219524,6.024499,1
3.076391,3.663372,1.635457,1
0.697543,1.251758,3.737168,0
3.460275,1.201001,1.630219,0
7.420092,7.493964,9.786161,1
4.672637,7.134084,7.778917,1
9.193537,8.187861,0.269132,0
7.976462,9.570202,9.605532,1
5.789726,5.63003,2.44543,0
9.293402,4.080887,9.542682,1
5.332645,3.27985,3.736672,0
4.480852,5.366891,8.186353,1
2.860855,7.972514,5.580032,1
5.106598,3.358949,1.02935,0
1.546811,1.298482,5.691784,0
0.868684,5.297316,7.160896,1
0.927346,9.606326,5.524528,0
3.687214,5.06721,0.211693,0
8.34706,3.948365,7.812778,1
9.315256,5.999132,4.728855,1
3.971646,0.308886,9.709603,1
3.667835,0.738953,3.378379,0
2.037435,9.070164,4.73792,1
4.367479,1.898816,9.564529,1
1.505142,5.089057,5.515574,1
0.156267,5.727267,4.212215,1
9.675632,2.024993,1.331238,0
8.024125,6.060092,1.167,0
6.368979,0.876603,1.074015,1
1.615556,4.452394,5.251461,1
3.522558,9.98938,6.559111,1
1.888196,6.12364,3.184863,1
1.212697,8.700437,8.585695,1
4.427704,2.79791,9.872291,1
4.822904,1.203528,3.094225,0
7.26362,4.261225,4.8428,1
5.137827,5.916815,3.669413,1
0.369209,8.920874,0.406375,1
8.910254,6.965486,1.781804,1
3.089126,4.966668,4.191789,1
3.667104,2.777484,5.670787,0
5.575394,5.543077,2.198145,1
6.746605,5.29237,3.245326,0
9.553595,8.088126,7.642825,1
4.004941,1.312238,1.444806,0
0.233111,1.851181,8.265916,1
8.816667,0.047721,9.941814,1
5.014389,4.133604,6.207615,1
6.911088,1.878402,6.776301,0
7.42148,8.974446,2.884779,1
4.266817,6.130105,8.178311,1
4.218231,5.821136,8.511833,1
7.133374,9.956639,2.597321,1
1.80782,0.863237,6.50985,1
0.910958,6.451665,2.530279,0
0.585268,8.737894,4.606839,1
0.616296,1.38314,9.982837,1
0.357587,2.867616,2.205861,0
8.997721,0.384172,8.444815,0
6.205308,6.956648,1.439123,0
6.913287,4.036443,0.705167,0
4.89968,7.215017,9.345593,1
3.666681,1.875872,1.735984,0
0.613766,6.342823,1.748305,0
7.725963,1.731142,9.267838,1
4.598758,1.473699,2.707953,0
1.857871,1.152768,6.81243,0
8.109416,8.251553,1.401861,1
2.287996,2.107028,3.74381,0
9.322044,3.089404,2.998314,0
4.965277,4.734297,7.240675,1
1.07712,8.98898,6.809106,1
0.720123,6.076944,6.886632,1
7.550643,9.594585,8.91536,1
0.747354,5.72779,7.471694,1
3.979344,8.873554,3.879473,1
0.980582,7.623283,3.455016,0
0.712687,6.453329,3.291351,1
1.187626,0.532026,1.257007,0
9.521007,8.066113,1.067829,0
4.143057,7.954461,5.560011,1
7.549047,4.475371,1.102215,0
0.203162,8.573908,7.15317,1
7.447463,1.032643,0.449845,0
8.655926,3.904861,8.73067,1
0.35819,2.022022,5.046577,0
2.554048,6.303584,3.810562,1
4.369696,4.878391,2.316184,0
2.832852,7.876195,0.206453,1
2.351566,1.308668,8.678299,1
9.882576,5.83147,6.737233,1
6.864113,7.187078,5.758083,1
1.091938,4.488753,4.888652,1
6.510775,9.935229,2.995944,1
6.238812,6.806507,1.139877,1
1.684898,3.456062,9.121262,1
1.332257,9.327715,4.899649,1
0.636383,3.577948,6.23855,0
9.409418,2.975783,7.848998,1
0.16286,3.607081,1.793569,0
8.095835,6.682221,2.704927,1
6.61745,5.700871,3.671433,1
2.507378,4.81131,3.464772,0
8.267372,2.586033,8.710026,1
1.913749,3.609674,3.283451,0
7.187623,9.522001,3.069091,1
2.497784,0.918089,2.870571,0
4.52517,4.66414,3.915443,0
1.346361,6.62037,7.227615,1
2.321241,0.899048,0.820073,0
5.710358,4.284845,9.020895,1
6.870878,7.730921,3.577358,1
1.340595,6.860809,1.334758,0
6.38281,4.403849,5.125258,1
5.321938,7.995829,1.541239,1
2.659969,5.456682,2.468113,0
2.077052,9.695728,1.97014,1
0.594776,2.790214,9.226912,1
7.075058,8.247807,0.282863,0
5.978727,3.860221,2.730564,0
0.72103,4.065322,5.84754,1
8.469172,0.972798,5.984435,0
8.968627,7.525673,3.638217,1
2.982355,6.106331,5.634925,1
5.802059,7.605065,9.4577,1
0.395279,8.684611,2.701969,1
6.932418,2.984832,1.416274,0
6.845053,4.146838,0.230467,0
8.21216,6.078007,4.669923,1
7.050805,0.654357,0.47244,0
8.180031,4.110658,7.648027,1
0.216988,3.282953,6.221794,1
0.888018,5.679493,2.415883,0
4.364105,5.117851,8.753634,1
8.102683,0.169908,4.207668,0
4.316746,4.438135,2.513819,0
0.516142,7.183742,9.210238,1
7.838099,9.682677,3.586379,1
3.793335,1.234407,7.180516,0
4.517359,3.40231,0.02937,0
9.081803,2.445253,6.688673,1
7.563104,5.442307,4.742431,1
5.612216,8.950099,0.613524,1
3.388234,3.127343,2.457869,0
0.311085,1.668106,1.471324,0
1.350784,5.057703,4.167315,1
6.292109,1.347832,9.154442,0
4.750142,9.183812,6.214845,1
1.629065,2.903518,7.277853,1
8.345826,2.020285,4.857957,0
0.970384,5.471481,3.887005,1
8.598825,6.344873,8.262995,1
8.01298,9.734318,7.059095,1
4.792021,1.22641,4.507882,0
2.574242,3.662323,1.893599,0
2.846135,8.108444,1.156329,1
1.011962,8.434182,3.66737,1
0.454467,8.525327,3.315831,1
3.996807,7.202836,5.783469,1
3.547709,4.046463,1.505541,0
3.780782,8.564636,0.924452,1
9.791046,5.432334,9.656933,1
9.094657,1.550531,9.689672,1
9.658976,0.846001,6.415993,1
9.280183,0.083362,0.028726,0
8.608689,3.344557,1.1595,0
0.547392,6.942968,5.201128,1
0.989432,6.706669,5.65579,1
5.271305,6.580242,3.343015,1
2.012576,2.999948,7.427639,1
4.550479,7.117311,3.048026,1
7.963312,9.464019,4.880392,1
9.547381,4.909118,6.978144,1
8.253675,8.137644,0.761566,0
5.080612,5.962694,2.896168,0
2.669363,8.551957,0.840257,1
5.132199,4.183272,3.00302,0
7.18322,0.430659,8.252008,0
7.547971,1.300034,5.943155,0
0.764052,0.823547,2.754778,1
5.732665,9.732923,8.467503,1
7.870566,9.229069,2.787406,1
5.191763,5.683574,9.021222,1
4.235531,9.861479,5.801794,1
4.044751,8.804814,6.512505,1
9.235474,4.764513,2.961671,0
6.064547,8.904826,2.294728,1
9.728374,5.049506,7.140032,1
4.782428,5.607535,9.447378,1
4.836604,2.234785,5.604172,1
7.918358,4.625394,7.889493,1
4.486872,3.691287,1.52162,0
2.496101,8.034125,9.759594,1
2.798638,2.721266,8.515018,1
1.626091,0.809746,5.691784,0
5.859251,2.831816,6.815503,0
8.439351,6.262881,3.294673,1
8.497665,8.898845,3.304322,1
3.524238,1.193814,8.569914,1
4.885101,0.091533,6.542734,0
8.125658,6.302328,9.112776,0
9.023594,7.627794,9.787481,0
8.43754,5.479266,2.00415,0
8.311082,8.819653,4.93847,1
5.082534,8.233143,0.026388,0
7.131988,3.330709,9.996223,0
