@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

1.794682,6.536871,4.937356,1
6.554861,2.576691,3.352946,0
1.508906,5.038954,6.782609,1
0.437847,1.620098,6.590681,1
2.329031,6.396893,5.957101,1
0.699536,8.157154,3.494947,1
7.760203,3.212822,8.295148,1
2.216351,3.790397,2.473518,0
0.327268,7.410875,8.297029,1
9.987566,1.649974,9.10657,1
6.688929,5.88918,4.6415,1
7.509278,1.232181,6.633121,1
7.629074,2.590221,1.049473,0
0.747375,4.54442,3.11279,1
7.757242,1.407937,7.575676,1
5.198334,0.049194,3.984626,0
7.460069,2.281654,2.407731,0
3.931628,1.514301,8.944106,0
7.403481,3.585606,7.747333,1
4.817787,4.380453,4.751068,1
6.970675,5.800541,0.77547,0
0.344961,3.88826,6.225628,1
5.296197,3.801304,8.075796,0
3.850498,2.060422,6.020133,1
4.342076,8.427864,8.758202,1
9.942165,7.702307,8.894261,1
1.287913,6.641594,2.258405,1
1.022047,7.009473,8.55256,1
2.810014,9.32803,5.710772,1
3.21629,1.9364,1.257179,0
5.737704,9.332975,9.007017,1
1.393398,5.02715,0.89877,0
3.455014,9.656971,4.009178,1
7.359278,2.903439,0.742826,0
9.545033,3.001232,4.75289,0
0.010705,3.30545,8.559803,1
2.63348,4.270575,5.975695,1
6.206975,7.232874,4.362256,1
6.56585,3.369272,1.532882,0
8.396422,2.431651,3.694721,0
2.088623,7.703899,5.248617,1
0.607338,5.991444,8.095092,0
8.992676,2.847982,0.719451,0
6.153432,9.279254,1.8241,1
3.549828,7.799795,4.63668,1
5.03267,8.998936,1.701482,1
2.368208,3.234364,9.557767,0
5.666015,3.252488,2.616068,0
0.956387,7.864685,7.202538,1
3.856129,5.29763,1.716096,1
8.145612,2.435547,1.852185,0
1.714801,3.676285,3.085954,0
1.47608,7.722635,5.021432,1
6.72157,6.722914,8.107268,1
9.957277,7.665035,9.854409,1
0.917523,2.470478,3.37793,0
0.335163,0.580468,3.437635,0
5.878098,5.15373,7.040096,1
7.589278,8.892281,8.322753,1
2.568565,1.408707,4.568707,0
9.131342,9.590139,0.553394,1
6.313053,8.660663,4.942691,1
6.325697,4.797101,1.893624,0
7.267578,5.271554,9.117131,1
5.852023,2.554767,1.794033,0
7.708497,8.834128,5.75383,1
7.726409,4.076583,4.601853,0
5.48529,9.170561,4.339619,1
8.7607,4.893013,0.469544,0
3.553675,5.412235,1.344084,0
0.209336,3.237708,7.122594,1
8.509262,6.239726,5.079655,1
8.794492,6.873688,6.091405,1
5.707817,1.845235,1.800764,0
5.921818,6.402617,3.7292,1
5.573177,8.068819,6.02374,1
2.961833,6.493285,9.407631,1
1.90552,0.751715,6.394881,1
3.989423,3.517475,9.59177,1
9.757201,4.671425,6.859969,1
1.545113,2.951374,5.054682,1
4.79661,6.855446,0.687156,0
3.258064,4.416356,2.125537,0
2.485176,8.149278,3.165118,1
4.642562,2.572749,1.962516,0
3.324464,8.357397,8.662938,1
1.874873,8.254707,9.812571,1
2.926132,6.67254,0.183767,0
9.623915,5.238449,1.724175,0
2.093895,2.411331,5.138952,1
6.827688,7.264489,4.1832,1
5.413766,7.348319,4.759872,0
9.921067,6.722388,6.60441,1
5.079786,5.267348,0.559418,0
3.522055,0.371989,8.586732,1
7.044528,8.770498,0.919433,1
4.008947,2.643609,1.088967,0
5.05494,6.227919,1.454802,1
3.492408,5.638002,1.195491,0
2.98632,5.955363,8.962502,1
2.677752,5.566913,6.152919,1
0.83426,6.712337,4.712196,1
7.084326,3.298928,0.804504,0
2.069427,1.723937,0.797297,0
4.367545,1.886264,2.181217,0
8.114183,3.636019,1.305113,0
9.274021,2.500604,0.512765,0
8.455967,9.475267,5.167729,1
5.04218,1.320649,8.891256,1
8.032986,3.603452,0.232756,0
6.90238,1.03726,9.246165,1
2.761197,0.043462,5.050181,0
1.929726,7.231398,6.551227,0
0.867417,7.85634,1.650501,0
0.356944,2.163266,2.401779,0
1.638533,7.569509,9.94663,1
8.890158,8.837886,2.557154,1
2.441338,2.78991,2.040454,0
3.82717,1.286619,8.315525,1
1.330082,3.365706,3.717108,1
0.597104,0.268336,3.303718,0
8.124676,4.954218,1.605959,0
7.117484,4.007739,7.294532,1
1.577247,7.241162,5.436731,0
6.079048,7.993885,7.390547,1
0.783795,9.431002,7.864104,1
0.71762,6.17963,1.199332,1
9.545336,4.91644,5.30751,0
5.184776,8.611227,1.606961,1
3.565446,3.212921,1.791072,1
7.220659,9.085604,9.438947,1
6.326766,4.875678,9.265311,1
2.869562,6.655859,0.9262,1
6.08686,8.790304,8.264322,1
4.969934,9.463655,8.852182,1
4.380095,4.159693,4.657709,1
2.77092,6.264671,2.874323,1
9.477592,4.665396,7.019295,1
3.750999,6.458242,5.496158,0
1.33392,4.761469,2.483579,1
1.417328,3.409778,7.856839,1
