@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

4.265043,3.560956,0.052999,0
6.078272,3.174616,5.320967,1
5.810784,6.838901,7.092896,1
8.745996,8.565077,2.829653,1
1.556184,0.385717,8.740781,1
8.773018,9.185266,2.663497,1
4.963905,8.743488,8.772276,1
5.654793,8.985749,0.505597,1
2.546705,0.558595,5.794986,0
3.733211,1.115953,4.910251,0
7.954854,2.003146,7.07166,1
0.568223,9.901313,0.746691,1
0.28703,9.487472,8.53602,1
8.672738,1.199517,0.88232,0
9.943007,9.654595,2.608584,1
8.640345,3.114181,5.517635,1
3.672776,1.312621,9.812028,1
2.428575,4.722279,6.949982,0
6.725425,4.021642,7.084279,1
3.922954,7.83097,9.418056,1
7.318441,7.954076,3.270032,1
9.153593,4.152351,9.627823,1
3.806947,2.236407,4.694398,0
5.350587,0.212034,3.634342,0
1.524655,3.446371,6.42935,1
8.16865,3.379332,4.336659,1
7.400974,1.420938,2.187722,0
9.251907,1.605778,5.533913,1
9.559854,8.803945,2.561528,1
2.956296,2.189351,7.810045,1
4.425758,2.504444,9.210535,1
2.716478,2.844878,8.799708,1
6.291248,5.229058,8.194363,1
8.60839,2.531022,9.353971,1
3.95196,1.541694,7.333292,1
3.147471,2.867204,9.774217,1
1.671149,2.335745,1.420771,0
4.525096,9.230816,1.390687,1
1.73526,0.601223,8.727199,1
3.4461,7.526906,8.69287,1
2.755964,6.887233,4.197247,1
9.418255,3.551218,7.373718,1
5.092912,4.70701,6.574081,1
7.574214,6.348298,0.947708,1
8.684043,2.368479,3.872807,0
1.599295,5.263494,2.159992,1
5.864717,0.887191,7.786293,1
8.414097,6.479163,9.048166,1
3.366396,3.245413,2.534416,0
6.796631,9.908134,6.154865,1
4.615144,2.728947,0.129927,0
9.077245,1.077635,1.434721,0
3.446113,5.307528,0.970426,0
0.571022,3.130418,8.379963,1
4.017608,6.166255,5.746557,1
2.645418,4.794724,3.601767,1
8.040136,6.136182,8.796465,1
6.044316,4.95133,6.726311,0
7.680277,6.856237,2.848818,1
7.933872,4.283538,4.51881,1
9.591066,5.489236,6.425394,0
8.619654,4.805357,6.597828,1
0.971612,2.344386,5.068967,1
7.13911,8.670733,9.628844,1
4.806916,8.425309,0.016014,0
3.376639,6.742325,1.510692,1
3.598562,4.359509,7.814439,1
8.643047,2.333249,2.91242,0
7.822485,9.337814,8.396202,1
4.14317,4.99403,9.079401,1
7.338416,4.148368,8.731812,1
2.819102,8.360656,9.656771,1
6.785965,9.672785,8.47725,0
6.415109,9.987942,1.219521,0
4.347451,9.03396,1.546106,1
1.367209,4.458526,1.224612,0
3.79634,9.620813,5.631833,1
4.614843,4.711234,3.054293,1
8.859602,1.786106,6.430784,1
0.146762,6.087555,9.304722,1
5.760339,7.781971,7.095331,1
7.769913,8.314852,2.189121,1
7.348812,3.735227,5.107862,1
8.193753,6.332474,7.905715,1
5.953287,3.537548,9.929604,0
8.248781,2.983897,2.521389,0
4.770003,8.952173,8.787086,1
5.039728,8.091808,1.849491,0
5.873779,8.944821,2.975516,1
7.259673,5.164637,5.761057,1
8.899863,0.868919,3.324505,0
7.201393,1.23022,9.083709,1
4.767767,9.013313,3.722811,1
1.99721,6.2442,0.124932,0
5.196373,8.912019,1.683977,0
7.003826,3.533468,1.036168,0
2.478289,4.011684,6.521298,1
9.17632,2.282355,4.346446,0
3.151274,7.670951,5.169799,0
8.901171,4.253508,3.507348,1
3.266821,7.230159,6.685487,1
3.47436,6.810419,2.031244,1
5.722437,3.715221,8.906834,1
7.248689,9.943002,5.603869,1
3.954685,2.125167,9.464939,1
4.407522,3.811386,1.207188,0
1.482337,6.376987,7.911464,0
0.630495,1.418812,4.052445,0
8.648971,0.737933,9.161347,1
7.548351,1.192591,0.794063,0
4.907812,9.700896,5.997052,1
9.643898,1.600921,1.883478,0
3.726089,1.348418,6.729589,1
5.159803,7.936777,5.692407,1
4.313765,3.60387,7.025648,1
5.022682,1.078093,8.841577,1
1.816025,8.002924,5.794983,1
9.195516,6.589046,2.635165,1
6.289943,8.632217,6.259828,1
0.233139,8.143307,9.532424,1
9.491724,6.262013,2.092839,1
4.198791,7.785245,1.293668,1
1.389116,8.319316,3.456815,1
9.397408,2.298392,0.083451,0
0.301316,5.878434,0.577811,0
2.46748,3.212976,3.600158,0
1.845194,9.859986,4.691264,1
8.003293,4.223688,6.037561,1
0.485701,8.1304,2.146545,1
5.915645,3.440214,3.197047,0
1.759529,6.653862,3.716559,1
8.952254,3.80001,2.370372,0
9.678444,2.948182,8.750401,1
6.161158,2.35056,0.903347,0
2.210546,5.594611,0.084685,1
9.818299,6.122246,7.708857,0
4.252645,9.855402,4.988492,0
3.295616,8.185539,7.473051,1
4.839401,1.18961,6.212083,1
4.98962,8.582455,3.045226,1
1.530636,1.795627,6.813987,1
4.146187,7.717334,5.698146,1
3.311944,5.782832,6.570572,1
1.905077,4.279429,3.434243,1
4.134831,8.422735,6.326013,1
6.608274,3.799064,2.485592,0
4.988674,8.697675,5.239332,1
7.280128,8.284557,4.646357,1
