@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

6.375959,4.701433,0.060212,0
3.462388,5.463295,1.652483,1
1.746324,8.434792,5.213759,1
4.389521,3.959995,4.814964,1
3.753335,3.100967,5.927132,1
1.764572,9.325887,5.208379,1
8.64373,4.417973,0.79511,0
6.926178,2.406892,4.775398,0
7.108325,4.83561,6.504823,0
0.298905,8.157306,0.94369,1
6.592097,6.157449,6.649876,0
0.117444,1.46484,7.264188,1
4.565806,3.191319,3.457225,0
2.517206,8.665604,1.855086,1
3.083577,2.650197,0.376949,1
5.057089,5.152347,3.311892,1
9.987957,9.816715,2.736126,0
7.974021,3.679817,2.332091,0
9.837266,8.981967,5.547737,1
0.446807,2.811924,3.825489,0
6.003244,7.282714,1.342992,1
5.948318,3.198079,9.681386,1
5.848276,0.058334,9.041649,0
5.210681,2.353541,3.070778,0
2.170257,5.806904,5.4855,0
9.486721,7.817591,4.710396,1
6.799558,0.258133,9.278697,1
3.070057,3.104186,2.258978,0
0.386901,3.601971,7.593751,1
6.80005,7.275136,5.367113,1
7.333471,4.408762,3.553689,0
6.762303,6.624467,7.742791,1
2.431371,3.228291,9.076838,1
1.045883,3.787234,1.242079,0
4.045367,0.520776,5.091806,0
3.624963,7.350784,6.188725,1
0.952755,3.782476,0.347082,0
1.057612,5.714195,0.40113,0
0.122957,3.954819,0.935236,0
0.579287,8.678026,5.817821,1
1.906318,4.894659,4.928751,1
8.681892,6.17083,0.797641,0
6.691606,5.889447,9.842684,0
3.240232,6.031409,4.328432,1
9.813885,4.675514,1.945792,1
0.389709,2.346922,9.262581,0
6.301741,0.197816,7.397926,0
8.875843,3.215747,9.891685,0
8.110405,4.820436,3.734361,1
0.991266,4.532003,9.519558,1
0.42145,9.362242,7.999441,1
5.393651,2.327873,7.854669,1
7.003387,9.800461,6.079032,1
2.147383,5.341613,7.905762,1
5.539429,5.303688,5.330152,1
8.519435,5.221837,5.197433,1
0.042273,8.931794,3.422138,1
3.463797,2.941696,8.716412,1
2.303938,6.715853,7.546929,1
9.043727,5.401598,2.905123,1
5.202059,8.984156,3.44021,1
4.325768,1.345972,5.798566,0
6.64966,1.128717,4.28047,0
6.350554,9.477903,1.798935,1
8.409698,5.221073,7.426367,1
8.162769,6.142779,5.758743,0
2.858632,3.305672,8.164295,1
8.707271,1.069419,7.949473,1
0.053574,1.389683,1.258772,0
2.735655,7.057338,4.244541,1
8.186055,8.525011,4.554409,1
8.002915,6.353344,0.929438,0
1.574417,8.355804,8.286109,1
4.498584,4.044851,0.203892,0
7.350523,8.368188,9.259575,1
9.437606,7.209047,9.967124,1
8.59873,1.225896,3.870523,0
8.283235,8.115065,0.7197,1
6.640076,5.274109,1.005899,0
1.627453,1.935337,1.055604,0
0.291142,9.341712,2.939055,1
3.386564,3.142948,2.146942,1
1.511135,1.406516,6.794881,0
8.615564,6.762006,0.439922,0
7.987902,4.310445,8.548679,1
2.425509,9.268379,2.740426,1
4.542489,3.746325,3.708575,0
5.681663,4.764179,9.371812,1
4.105891,2.310867,0.76253,0
5.453815,2.909471,8.229542,1
4.315988,5.024423,7.913692,1
1.786429,8.353614,0.145846,1
2.664059,8.694526,6.045467,1
7.962905,8.785893,4.155153,1
2.532218,7.863729,8.675336,1
2.627907,8.047148,4.186685,1
0.358015,4.949214,4.226252,1
7.858686,2.455794,2.77678,0
7.480217,0.690472,5.106225,0
9.044086,5.252071,9.040976,1
3.946596,5.086443,6.797714,1
3.872336,0.952867,4.414896,0
8.816595,3.090231,4.618435,0
1.137379,8.80512,8.1783,1
3.754335,2.404552,7.307223,1
4.860346,0.084004,3.787694,0
0.774476,8.89392,1.607208,1
4.145991,0.648184,1.526708,0
5.734627,8.324421,0.002089,1
9.277287,4.416984,6.011517,1
7.507215,0.629953,9.538385,1
9.435073,7.716685,0.139988,0
0.121237,7.447211,4.802429,1
7.531214,8.590123,7.322146,1
7.484043,8.929354,8.124252,1
9.577538,9.65096,9.722621,1
7.975381,9.72471,4.919127,1
4.141694,0.930644,5.346552,0
1.560597,4.884937,0.293503,1
2.601622,0.433491,4.185078,0
7.880702,8.987507,7.704443,1
7.577631,5.026589,3.717607,1
3.955943,1.841859,6.691707,1
1.492819,6.414328,8.845644,1
6.139038,3.764771,6.72087,0
4.695415,2.067422,1.92964,0
6.952359,2.223143,7.251682,1
2.656634,1.43676,2.276842,1
0.424267,9.981285,5.949252,1
5.007874,9.666858,3.063571,1
