@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

0.232711,6.55865,6.688321,1
3.503249,1.747462,6.35063,0
2.878427,4.532509,8.230522,1
6.094117,1.196546,1.148544,0
6.344305,0.961301,8.283843,1
7.46025,3.894268,4.833547,0
8.489692,8.131686,7.827333,1
2.770655,3.459156,8.904204,1
0.017806,5.592525,1.405553,0
7.339987,7.756183,1.792351,0
2.288692,0.022873,9.949468,1
1.219419,1.098012,1.528598,0
2.059314,9.812441,7.012432,1
3.706709,1.845979,9.254402,1
9.977666,7.081735,5.954192,1
0.540891,4.858397,5.751687,0
0.450921,7.15724,4.079752,1
4.913423,5.872103,8.009322,1
5.894975,7.95879,5.584924,1
9.056802,7.113522,4.678117,1
6.925963,1.690549,0.635679,1
3.536529,9.890081,2.829073,1
6.971817,8.783265,6.262516,1
3.641661,2.014202,8.071405,1
9.171443,2.151157,1.88349,0
8.02326,9.892812,1.286981,1
7.851602,6.871904,1.032629,0
3.985426,5.710747,8.024519,0
7.401296,8.660198,1.544061,0
8.55028,4.373134,4.452019,0
3.156399,0.714534,3.034804,0
2.728737,1.106209,0.890642,0
3.257367,2.774132,5.985045,0
2.666945,7.272025,5.198862,0
4.143929,6.231491,7.42695,1
1.942238,5.451468,9.040745,1
4.111666,0.584806,0.281358,0
4.95794,4.733377,8.184042,1
5.447912,1.218847,4.912399,0
2.325056,5.803041,0.076828,0
8.577174,6.061872,6.863049,1
3.333898,2.061911,1.762664,0
8.293402,9.189613,5.607183,0
4.641082,4.647929,9.579174,1
5.232735,9.860532,1.414694,0
4.593909,9.598736,8.305014,0
0.817582,3.217412,8.21847,1
9.020453,8.295297,8.72506,1
4.357169,5.58811,8.841745,1
7.650021,0.60441,5.168894,0
9.794024,0.776078,6.179063,0
5.424006,5.758237,3.187854,1
5.618769,4.602548,0.847416,1
4.201283,9.15243,0.2545,1
2.369842,8.472969,8.161504,1
6.768266,6.886565,8.987923,1
2.474675,7.829669,8.816503,0
8.434078,3.985396,6.068119,1
4.761474,2.247182,2.663208,1
8.005419,5.851061,0.842221,0
0.453609,1.689636,3.836867,0
0.842065,4.091366,9.673758,1
2.564335,7.835261,4.602202,1
4.721826,3.590126,0.458036,0
1.419794,9.274538,7.321197,1
3.259935,3.389315,8.081975,1
5.636497,0.745182,8.206888,0
6.596244,9.049109,7.266105,1
0.738745,1.102971,1.704745,0
5.194337,1.378503,4.792717,0
9.213764,9.39492,7.091273,1
2.985046,7.549309,1.132091,0
6.823847,8.453287,4.258712,0
1.842603,2.340687,8.10519,1
3.085869,6.312079,1.121017,0
5.361188,8.387121,6.731966,1
9.490092,8.436711,7.680744,1
9.815213,2.473462,2.443101,0
1.868382,9.534374,2.964568,1
7.083684,4.096659,9.258267,1
2.549946,3.51698,3.991313,0
5.857666,2.096504,1.871649,0
8.408584,2.992666,8.625649,1
1.379787,5.357615,9.869705,0
3.794326,7.550449,5.554309,1
0.023911,7.997411,2.638517,1
7.531785,5.603085,6.745721,1
9.699743,6.003988,8.523,1
9.520967,2.514313,6.642238,1
4.610817,8.513887,4.32217,1
1.506554,2.947819,6.789172,1
8.305434,6.658877,3.756221,1
4.209326,9.31053,5.7093,1
7.30794,8.347816,6.125531,1
3.950901,2.871252,9.455194,1
8.875239,7.978194,5.900333,1
0.492508,2.542572,3.774842,0
1.056459,8.097013,8.122726,1
1.044831,4.911899,5.449354,1
1.570776,9.205574,1.450026,1
8.516104,7.159326,0.01334,0
5.507142,6.138871,0.66377,0
9.010122,0.118964,3.108687,0
8.097158,9.009021,6.281569,1
1.551592,0.056411,3.692992,0
8.153423,1.815718,5.171064,0
6.727617,0.620418,8.548521,1
9.825993,9.998547,4.078495,1
7.157872,4.091834,4.166141,0
0.230705,4.829911,2.123057,0
4.948875,5.231744,7.126189,1
4.240765,3.407758,1.6357,0
3.46417,5.328692,8.400408,1
7.144411,3.571472,0.815848,0
4.19189,9.364368,2.17042,1
9.362916,6.248915,2.359979,0
0.340749,6.52612,9.185802,0
1.356031,1.308859,9.812281,1
6.540603,6.938469,9.350941,0
0.346227,0.986641,6.573724,0
6.315333,4.974132,5.42799,1
8.545604,6.243839,7.331772,1
5.608208,9.502192,6.755376,1
5.751107,9.115355,1.491911,1
5.641476,0.677713,6.66331,0
1.986572,6.47559,3.302414,1
3.414059,2.653354,9.308542,1
3.639995,5.882267,7.570684,1
0.856398,2.998675,3.415073,0
9.242514,0.746845,2.139496,0
0.249037,8.894872,9.821844,1
8.010227,1.313756,2.092,0
1.991469,8.75531,0.64921,1
5.2309,3.951623,2.505215,0
6.604978,1.813758,2.405246,1
7.696024,9.97593,0.200301,1
2.974604,3.615374,7.954425,1
4.362219,0.093921,7.067839,0
8.988792,6.889683,0.611401,0
8.203439,2.703401,0.650723,1
1.458711,1.299933,4.172948,0
5.251556,6.678164,5.33457,1
8.491921,7.739816,2.101506,1
7.715745,2.301807,4.740369,1
5.917181,2.694793,2.907468,1
2.788714,9.975307,4.890656,1
6.86499,5.502057,8.776526,1
8.205458,9.42725,5.263336,1
0.727182,9.436284,6.353779,1
6.114447,1.688349,7.835273,1
9.428165,9.936779,0.794314,1
2.238587,5.534683,7.834261,1
8.229477,0.741729,8.435167,1
0.717035,3.325824,2.795698,0
8.827881,1.572225,2.650454,0
0.999474,7.91379,6.697507,1
7.350074,3.051286,7.705396,1
4.739636,5.540668,8.070889,1
5.477448,8.865204,1.311712,1
4.399887,9.145973,5.871801,1
9.887702,4.306969,3.647555,1
7.632793,6.443253,8.186762,1
8.015477,0.837216,3.494012,0
8.751006,0.191519,0.741608,0
3.242805,8.447003,9.5656,1
3.987672,7.63649,2.150243,1
6.501694,3.461955,7.181153,0
2.607928,3.052955,3.530946,0
7.359924,7.1785,3.100367,1
3.621753,1.287129,1.453391,0
2.124345,4.947403,0.652182,1
5.138922,1.39379,6.97643,0
9.840794,6.542031,6.364169,1
4.178521,8.514411,3.293585,0
1.976366,0.474738,1.581797,0
3.527693,5.112742,7.079924,0
2.291243,0.180291,5.880334,0
1.46742,7.333725,7.550226,1
2.281128,8.202407,4.467116,1
9.596197,1.443547,5.801778,0
7.985577,2.165947,3.265456,0
0.680358,6.559041,2.844314,1
7.033779,4.426111,7.241019,0
9.538854,4.320943,1.449088,0
4.501235,7.329422,7.743092,1
4.663148,5.293317,9.560421,1
3.495724,4.027537,4.364327,0
