@relation dataset

@attribute credit real
@attribute expenses real
@attribute income real
@attribute default {0, 1}


@data

5.149568,0.248595,9.303569,0
9.835675,3.918161,5.680068,1
9.214654,9.60831,6.44375,1
6.87576,8.008203,5.449019,1
2.319923,9.805614,9.41942,1
0.475371,6.344038,5.225377,1
1.106509,0.720048,1.047784,0
7.195345,3.163001,6.477285,1
3.411596,5.780855,2.621341,0
9.699016,8.30141,9.887193,1
7.909719,6.330942,0.159616,0
4.339145,5.608635,6.640215,1
5.414249,6.059636,0.334019,0
2.403673,5.559396,9.051189,1
6.279444,0.098973,3.43293,0
3.261974,9.910215,5.819702,1
5.69107,8.441043,9.920842,1
6.742453,9.808034,4.303755,1
6.138977,4.463372,9.437652,0
0.072007,6.077867,7.137188,1
2.137502,7.471207,1.375877,0
3.030603,0.427066,8.051357,0
0.52604,1.484287,2.784836,0
1.394502,8.604537,0.461584,1
7.04558,0.382426,2.475657,0
0.190461,6.779413,8.440205,1
1.242785,7.877856,6.807558,1
3.955723,3.944746,6.801048,1
1.415954,8.176926,0.634401,0
8.603992,8.685759,3.756603,1
0.170045,6.541438,2.918045,1
5.145976,3.37963,8.650119,1
3.762056,1.125777,5.979588,0
7.90519,4.419793,0.281954,0
2.297649,7.089512,0.462766,0
1.034258,7.263814,2.346598,1
5.44074,2.980999,6.896768,1
1.666757,0.653371,3.174762,0
7.194809,6.092808,3.40135,1
9.472438,2.051469,4.53234,0
3.177246,0.511928,7.187011,0
4.931721,7.468965,0.23041,0
4.558476,0.693176,3.482742,0
7.956989,5.82934,8.042947,1
8.810339,4.939715,7.44246,0
5.593086,0.617222,2.313899,0
6.71003,5.715249,5.128679,1
7.766718,9.661019,9.416962,0
0.172947,6.603972,2.026399,0
4.072937,2.256809,2.334038,0
2.949985,5.816781,4.224149,0
1.646121,2.267096,4.304703,1
7.20681,1.747163,0.933556,0
2.364385,3.247455,5.58779,0
8.962704,0.71647,5.256884,0
0.377489,4.673845,7.673386,0
1.277817,9.699785,5.655104,1
1.956594,7.989142,3.982168,1
3.805923,8.206316,5.813553,1
0.473412,0.118257,5.908504,0
1.86542,6.84206,0.480118,0
0.089515,6.067909,3.304221,1
6.784379,8.561104,5.781641,1
3.234949,3.455026,7.712303,1
3.154811,3.367407,9.863521,1
1.35655,3.845688,0.017985,0
2.052005,5.831538,0.614516,0
5.949795,6.52302,0.205639,0
3.36508,0.685757,2.04502,0
6.753666,5.34924,2.506814,0
3.910344,8.288455,0.699912,0
1.743482,8.412215,1.65806,1
1.779622,1.521581,0.009699,0
5.367269,0.027683,8.298644,0
5.859221,8.91316,9.94469,1
5.43618,0.150328,9.62423,1
0.836085,1.66925,2.255856,0
7.018491,4.76267,1.127795,1
3.051125,1.827707,8.074129,1
0.239922,9.732189,9.6929,1
1.253769,9.702599,5.155716,1
9.730282,3.45436,4.040312,0
2.367521,3.985002,7.39852,1
4.13533,7.022751,6.604961,1
8.692001,8.860817,2.561166,1
3.623487,3.688962,6.639327,1
5.516669,4.713456,1.469219,0
4.445645,1.162119,7.776135,0
0.864718,2.931852,2.320452,1
6.386212,6.360764,6.184504,1
