1	0.8105519669084432
2	0.8169205452747895
3	0.832977086997779
4	0.8383663496855663
5	0.8215755881625141
6	0.8553615010565045
7	0.8582084060531728
8	0.8696229956122666
9	0.8790317361499902
10	0.8796027684591717
11	0.8860679252240973
12	0.8898604961847346
13	0.8936591973997188
14	0.8965198579204136
15	0.8998826053385275
16	0.8969257635932235
17	0.9010844514610213
18	0.9001179168709879
19	0.89437687723437
20	0.9041089929207262
21	0.8980052420735867
22	0.9024245548711147
23	0.9041805702411511
24	0.9103744839833358
25	0.9071177804321442
26	0.8979107747917304
27	0.8849836475332514
28	0.8903731646247569
29	0.8945414871675078
30	0.8990072938648025
31	0.9103097905830644
32	0.9126651815539334
33	0.9068946426982253
34	0.899818966959034
35	0.901635278122065
36	0.9026836075262573
37	0.9090535942097479
38	0.9260413911385655
39	0.923391143165934
40	0.9140118005705922
41	0.9116141753768239
42	0.8988344806831285
43	0.9104923533887058
44	0.9167446425649342
45	0.9210732429327256
46	0.9254026074357465
47	0.9353906563821539
48	0.9291359838627337
49	0.9288264194102964
50	0.9275539757619996
51	0.9323690395203991
52	0.9333377532871753
53	0.9318819537754452
54	0.9345312324627649
55	0.9346933740062995
56	0.938050745989317
