10,75,612.411096853144,392.619686791871,8054.41762062538,0,0,0,0,0,1206.9281390924,1219.25996850835,2377.78918420364,0
11,75,67.224239744246,185.530008724891,5558.96026146904,0,97371.2574802519,0,286.912817990237,0,0,313.952689520755,320.264517011078,0
12,75,775.482247918289,62.8023783676326,3982.4063045945,0,145596.074382964,0,35434.4537671355,0,0,38385.4607151772,65300.9514727499,0
13,75,876.00196296896,50.1842296615959,3895.68545533326,0,0,0,0,0,990.906772971726,1060.71183469428,1075.19602336953,1
14,75,87.8379744943231,60.5361387366429,5106.87275955192,0,0,21320.9252108258,0,15253.9281052962,0,15967.8714010206,28811.3844408457,1
15,75,640.279246404371,450.010877926101,4551.69672163791,0,0,34504.4397920812,0,27129.6895167388,0,28872.0106727529,34581.298948404,0
16,75,269.589041566785,420.883586943957,-1243.2707799436,0,269705.092185037,21791.4672919031,248460.282284686,9848.73391682739,0,266396.297032792,448603.769992421,0
17,75,54.1593933943659,1050.46207191129,5359.96159748421,0,0,0,0,0,0,0,0,1
18,75,101.006178208968,60.3940808447078,-2106.07004243226,0,125553.319391757,17878.129738316,82321.779430919,3299.57705093602,0,94163.7584041231,102639.573475886,0
19,75,510.175832291282,505.318570573279,-423.781930717691,0,157996.597244842,28260.6420327045,82733.3047469149,12642.9128447537,0,98707.1003816941,99949.9907912793,0
