DAG
attr0 has 1 parent(s): {output}
attr1 has 1 parent(s): {output}
attr2 has 1 parent(s): {output}
attr3 has 1 parent(s): {output}
attr4 has 1 parent(s): {output}
attr5 has 1 parent(s): {output}
attr6 has 1 parent(s): {output}
attr7 has 1 parent(s): {output}
attr8 has 1 parent(s): {output}
attr9 has 1 parent(s): {output}
output has 0 parent(s): {}
GlobalHidden_0 has 0 parent(s): {}

Sample	GlobalHidden_0	 Accuracy
100	2.4659131695413303	0.47	0.4704544191864048	0.1411428940423248	0.48383426298069815	0.12291618550662914	0.4256101595463577	0.12148558994992563	0.5387949568130461	0.11193365517982032	0.47780128300423874	0.1289818612735062	0.5617997423182395	0.10666907194732335	0.44320324602407896	0.12043331664899205	0.5228240839315115	0.115735968348798	0.5408930816139259	0.10980388946417793	0.47544131695421427	0.11359803933883152	0.4277160664657575	0.10990673438537332	0.4407910591789381	0.11294662738620392	0.42622427894254145	0.11626482147729227	0.575715144251249	0.08730247099741133	0.33690436540652136	0.09786108248771815	0.5604185516183221	0.11338090797579459	0.4247389241542192	0.13266870905200373	0.607988722203395	0.10216591353041922	0.3936773198233664	0.11728887080038072	0.5373124514644398	0.12589708688177886	0.47115384615384615	0.5288461538461539	2.4659131695413303	3.0938859608204337
200	2.4659131695413303	0.88	0.48680971970313003	0.108960904742219	0.5170787897463325	0.09814299041106597	0.4561273491393905	0.10150048008292532	0.5890210358433715	0.1003315785373263	0.4580420936859335	0.09846069664413153	0.5426996990585161	0.09373241474100012	0.45027261663680235	0.09819421654577226	0.5279968101942568	0.09916140728181685	0.5349386866923627	0.09633264624231459	0.4959998660620586	0.10287424327711939	0.42252579333545803	0.0989793877580785	0.46808037628432964	0.09848384076109716	0.4322884209075796	0.09284522216699066	0.5808368348712634	0.07503754903268343	0.36003665746903385	0.09322556075918793	0.5927533914220565	0.09453530545899201	0.41076396799162823	0.0930941639477884	0.6198337656378156	0.09258685712537443	0.4014035399590393	0.09666055387304275	0.5463123955554301	0.10483367934757046	0.5049019607843137	0.4950980392156863	2.4659131695413303	3.0938859608204337
300	2.4659131695413303	0.89	0.5078566275492091	0.10318241954894271	0.5494808172809412	0.09083641530832479	0.46101287463682783	0.09505223406943426	0.5741573013045124	0.0895508077233734	0.46037423928982385	0.09697996592820107	0.5623046787540017	0.08808659219408649	0.4647044269490582	0.09154424623726459	0.5657521216439986	0.08610399392629613	0.5235878183435798	0.09277623647377554	0.49571434715680024	0.09790757320285068	0.4077516763184493	0.09356311000506516	0.4987630225813419	0.09448884912170767	0.4080712029163222	0.08275720683945387	0.5848037995156364	0.07638604756902291	0.383570384088289	0.08408325036752175	0.5857192595627325	0.08307436384654796	0.41735748358685326	0.08789718428759642	0.6184746443570829	0.0842559845168749	0.40641620626964736	0.0957325388925596	0.5507971762139025	0.09765883781505699	0.4868421052631579	0.5131578947368421	2.4659131695413303	3.0938859608204337
400	2.4659131695413303	0.88	0.48151570082678	0.09770178994560365	0.5245812637276084	0.09219483841293331	0.4732669698242291	0.0929187722412603	0.5605963387879785	0.08977950300566956	0.43712767188528706	0.08721964557600526	0.5414302093466494	0.08805150583363036	0.4479289701379006	0.08820241133051712	0.5631914516863241	0.08513153985785063	0.5318245823246981	0.09418863100211408	0.48180244489617835	0.09338238717185855	0.4234564861054504	0.08434132739208439	0.49638391293352646	0.09283808327874861	0.38821133120816087	0.0796343868188645	0.5923965165504722	0.07818759297499668	0.4023816183191333	0.08452240457203981	0.5879971138355861	0.07854008700237941	0.43064331522935595	0.08702377672481755	0.6222789856958331	0.07761829968548963	0.4147580693612802	0.09077389199785629	0.5521377242748721	0.09358422647778235	0.4975247524752475	0.5024752475247525	2.4659131695413303	3.0938859608204337
500	2.4659131695413303	0.9	0.4859050615727355	0.0979041190798112	0.5280349783375634	0.09147838212088587	0.4532193249686457	0.09376882241352441	0.5660044726189905	0.0865247785331352	0.43642887981502615	0.08956894254270696	0.5370965756775288	0.08241426216470785	0.433982179875541	0.08376301004937461	0.5623861505699672	0.08251780429132803	0.5335227415648033	0.090942691852108	0.47864421915888883	0.09223076809766267	0.4292575933978834	0.08698043312499927	0.5097814527018337	0.09319749845769934	0.4005908797957077	0.07860663043430599	0.6011948753218359	0.07607235506455426	0.40641427973599786	0.08416131790643845	0.5820119392324556	0.07549456496140959	0.42821849394911754	0.08457794821264197	0.6134882191490828	0.07813801755598238	0.41777605174891663	0.08594925783393965	0.5619257676096117	0.09131349420977444	0.5119047619047619	0.4880952380952381	2.4659131695413303	3.0938859608204337
600	2.4659131695413303	0.83	0.49875289520905575	0.0974974564545292	0.5130340936423937	0.09153679757886493	0.4429482864487943	0.0923325996544903	0.5849245425515192	0.0843677956024919	0.44971429879473873	0.08905168689625186	0.535564303510596	0.08204681827502479	0.43513113383184365	0.08465981308170947	0.5638615007311933	0.08213503562033159	0.5249153302658613	0.09015259380022551	0.490095042095504	0.09256802465007426	0.43721825692965716	0.08553131090429822	0.515030377641365	0.09038198777956426	0.4136724328091344	0.07985283330004522	0.5933129964847659	0.07481757590822678	0.4130643572507359	0.08286539146402054	0.6029998510024575	0.07421554784995257	0.4161171526845724	0.08338385015312945	0.6158391669714944	0.07575421873293463	0.4325089509007289	0.08482341521788256	0.561476060351346	0.0899763674136001	0.5066225165562914	0.49337748344370863	2.4659131695413303	3.0938859608204337
700	2.4659131695413303	0.92	0.5061858337246805	0.0918132907444326	0.5084987403730379	0.08932763145264784	0.44336652753443395	0.08955826700385006	0.5872315227136821	0.08128318866149263	0.44606313879914666	0.08694549661607792	0.539501930623469	0.0826551238702116	0.4398608724226391	0.08221831954456366	0.5585296674072832	0.08153060630861601	0.5291439252937797	0.09048787263019872	0.48680888337815853	0.09130797000380406	0.4454167573005197	0.08285603458316754	0.5092904847076355	0.09109275999267061	0.4086461375510444	0.07805329499029622	0.5904836693584214	0.07405477661958346	0.4082498452015999	0.081640039627359	0.6049561171944213	0.07315160005137725	0.4209465386064062	0.08118563573349957	0.6131466624641893	0.07700316670103328	0.4426648897995061	0.08361208499150032	0.5495227790067878	0.09140489386839444	0.5042613636363636	0.49573863636363635	2.4659131695413303	3.0938859608204337
800	2.4659131695413303	0.9	0.5015862486623156	0.08965131433002156	0.4992709437404525	0.08801822529870548	0.4461848175114147	0.08759270370604898	0.5813800219419503	0.08067111281050482	0.4584418053936524	0.08805057794684494	0.5441138215998875	0.08371063628812217	0.43724582015710695	0.08264221606977717	0.552589391988676	0.08036254913283075	0.5282769897437889	0.0884043011623097	0.4838596597438389	0.09040053514846173	0.44602765338230227	0.08101480169769432	0.5092467463731493	0.08937026041441877	0.4110376513755408	0.08066688498636883	0.595173734332394	0.07318141568136323	0.4047163012880166	0.08088569289610971	0.6124399426437668	0.0715686580153837	0.41735731955265276	0.08199619538742675	0.6103591383813545	0.07641671005744471	0.4382461200384395	0.08210122565580011	0.545921523720523	0.09031676055599826	0.5024875621890548	0.4975124378109453	2.4659131695413303	3.0938859608204337
900	2.4659131695413303	0.85	0.5039865132265843	0.08883135471052588	0.4980128358912417	0.08815788325299638	0.44372175497731664	0.08586330702269848	0.5744089980170458	0.08020082541390243	0.4633178440544066	0.08938485985085941	0.5333163699194877	0.08343739554764269	0.44561966564227545	0.08306206593938248	0.5622418923930014	0.07940758555119286	0.5328132369067543	0.08842844280770486	0.4813955506950941	0.08834075746664212	0.4495609049055323	0.08301532079412112	0.5199094965317129	0.08741314390056051	0.4055472939084634	0.07979239964417997	0.5901304924190324	0.07367218356001402	0.4046993942921276	0.07921054252212247	0.622648964913641	0.0697368317811234	0.4225753638019866	0.08089669345402101	0.6113048045147296	0.07538959823168723	0.4412478415733097	0.07933394123352495	0.5440135054331677	0.08770703465610344	0.49336283185840707	0.5066371681415929	2.4659131695413303	3.0938859608204337
1000	2.4659131695413303	0.85	0.5089469153777461	0.08748067235356968	0.49128203133998793	0.08820474375167332	0.4409146502063051	0.08332160083242433	0.5710870250095023	0.08011800567869783	0.45864519333106907	0.08882606267413605	0.5264483547918465	0.084216621436982	0.44603000094090955	0.08522129270257094	0.5539414079803656	0.08173841538194712	0.5367158711239247	0.08846910745802967	0.4766101917140084	0.08669483351532703	0.4518569516991064	0.08396053670316897	0.51667985731873	0.0856383556286272	0.4049700577090295	0.07854322789145961	0.594993332067462	0.07308953177665403	0.40327176861757963	0.07676491946383615	0.6217629571329687	0.06942933944932882	0.4220010519106896	0.08229334197978473	0.6057294728318371	0.07414695231255464	0.4512567875826165	0.07902293606842653	0.5428176651107017	0.08652952977890675	0.4950199203187251	0.5049800796812749	2.4659131695413303	3.0938859608204337
