1000,70,130.4827446118,428.27270150577,909.512607123588,0,0,27578.5629773115,0,10076.7574070724,0,10913.3544470045,12230.6429208091,0
1001,70,291.855955872027,68.1402846693153,-3236.19690449996,0,385139.589026443,0,13719.8318854678,0,0,14043.6670392041,16909.6095629691,1
1002,70,144.820077857003,824.578907762317,7367.70431364888,0,216439.49686868,20945.3515844363,129636.055423861,7844.21462479023,0,143397.247455594,267586.931562296,0
1003,70,14.2317243589412,632.008379575261,1282.49549339973,1,161861.426383247,4056.54207942548,127963.026628712,3729.75072768597,0,139996.455978193,220347.571417295,0
1004,70,38.6024300940335,861.424593676475,6678.57627554468,0,136232.060645621,0,51438.4222681712,0,0,51729.0552640917,93034.0378797288,0
1005,70,145.41652360931,844.147287358192,5998.42839699358,1,277220.184393052,28300.7554731764,180906.510323462,13139.9033102393,0,205566.577255279,372642.576362772,0
1006,70,3.1078212428838,342.871744170983,2871.18388487155,0,0,23002.5370806518,0,22795.3740115951,0,23216.5133897636,45954.0442283977,0
1007,70,682.894538106532,578.699220221886,3961.88361810858,0,179614.350933516,19078.0652806618,122638.429597497,1131.39149119427,782.63935176293,133654.498423652,215171.975220075,0
1008,70,199.740822147578,82.297425460601,4838.13849237668,0,0,0,0,0,0,0,0,0
1009,70,24.3071974720806,75.5568493623286,866.133028573098,0,213502.836661521,0,178809.962734088,0,494.35220783964,181717.034716597,324906.783746508,0
1010,70,184.333452070132,416.410833955009,1221.7769689119,0,35268.1075368013,0,434.857812564696,0,0,460.11600938757,728.800584180491,0
1011,70,38.1440776514676,245.471821570967,-3849.06220369977,1,102307.55035384,32311.4023512619,20561.4254523856,27295.515455362,0,50787.3568347662,66064.9758116106,1
1012,70,434.797780190535,256.351037122507,1192.89271217195,0,117566.690352893,0,115784.537056784,0,927.887863763178,127588.460285754,203395.732749856,0
1013,70,151.91201060079,337.41153635477,4268.26385430151,0,156390.319756071,0,67411.5467709388,0,0,72358.3439627429,74027.3492825485,0
1014,70,1399.22010555752,210.88814267423,4739.91343833652,0,0,20445.4161587916,0,18799.9966903802,0,20662.6988830183,38334.7682964455,0
1015,70,353.600494644109,1170.34711459358,8098.31539753949,0,0,0,0,0,0,0,0,0
1016,70,183.908975031227,186.574176116847,-356.330461542656,1,177854.230150672,55752.7202811496,128439.704390535,41399.5054022282,0,177514.480937778,287601.799676042,1
1017,70,786.254864334505,234.741302649491,8149.47532699675,1,122094.744934537,26857.1234941713,113258.838591908,15234.8299557498,0,133885.462319162,159385.518455605,0
1018,70,995.227474668875,78.4922944149002,-5093.6583813407,0,166458.651567207,20452.0279581736,32710.6512450827,6065.73563852123,807.205281662877,40758.2943740233,76826.3599995967,0
1019,70,257.951316317979,674.575651221373,4087.85127400896,0,99805.0224051398,21467.3586920209,99417.8840711746,18385.8619638088,0,120127.154525781,214172.222452086,0
1020,70,22.7481250466675,147.473698009429,5304.31076486834,0,119064.329204589,0,40299.6601856164,0,0,41674.6692270614,48969.5286786603,0
1021,70,1046.69140565291,107.511216169223,4944.46353012287,0,76324.6641654132,0,56758.5402745529,0,0,61366.6846820745,114587.062314289,1
1022,70,485.709437526188,98.391321353254,3745.65646635319,0,0,13554.4466393547,0,11937.7325061533,1575.67233833809,14670.1449215359,16083.5850451046,0
1023,70,380.470670374546,23.2194678792575,4868.94343879066,0,0,29314.4894723083,0,27481.0559226234,0,29112.6000378563,53806.543388417,0
1024,70,92.1457265038043,526.626186509081,2502.39890025529,0,0,0,0,0,0,0,0,0
1025,70,317.835963784222,82.331683812663,8302.91411618456,0,0,24007.1945140373,0,20777.2663908623,0,21034.4513335422,26870.2039474552,0
1026,70,172.886504139751,7.61161694595807,6720.08596956868,0,147205.16375609,19665.7170764932,91491.0081881228,4945.82866858576,0,100974.711306161,194936.773621258,0
1027,70,254.579432016674,361.888741873403,4217.43634758089,1,222142.218344878,38829.5621465721,149057.602572175,26056.707295318,0,184806.75331975,281671.196137633,0
1028,70,337.908765288506,469.502619732369,-1517.65149022957,0,215068.991784798,17403.8058819784,29083.7023217099,9853.89220646569,0,38957.8021631006,62975.464036633,0
1029,70,177.350751310587,78.414365160279,8384.86739622791,0,211348.007774367,0,98502.7626229098,0,0,104292.21484692,133592.811874932,0
1030,70,1126.75741400515,293.288125557556,1341.50031410151,0,135590.511221245,0,85017.6130931322,0,0,93411.4945120275,174641.606170037,0
1031,70,14.6402920771691,410.065822987084,4552.28684521202,0,162870.289465402,14344.4544693072,138273.576297322,2492.79100812084,0,145507.783677138,214337.165430503,0
