1	0.8070144037294069
2	0.8131888466227551
3	0.8274355253478227
4	0.835866802924435
5	0.8193752338314402
6	0.8531145409503633
7	0.8556139482832985
8	0.8667248149326239
9	0.8756259930354681
10	0.8778753167941534
11	0.8836935727351205
12	0.8874356650940717
13	0.8911287468082315
14	0.8956389713110278
15	0.8974560613308361
16	0.8965001858348517
17	0.9008112827645902
18	0.8998007757906908
19	0.8942498446284083
20	0.9029602638064416
21	0.8976224154732202
22	0.9012156497505185
23	0.903782615224758
24	0.9096925540722637
25	0.9067441845790365
26	0.8976797709914591
27	0.8843163342548137
28	0.888552825285767
29	0.8938361844952565
30	0.8984075449870795
31	0.9098150131253427
32	0.9119858433804614
33	0.9066130763562806
34	0.8996484380255351
35	0.9011669433662741
36	0.9021013314733677
37	0.9091131633716155
38	0.9257668943791152
39	0.9225386844242778
40	0.9131552068884928
41	0.9113894138804731
42	0.8985088815153317
43	0.9093597053473367
44	0.9160551953003794
45	0.9202038927271101
46	0.9251192168790922
47	0.934536647281419
48	0.927549796001378
49	0.9266102509454857
50	0.925649393575636
51	0.9307742581112269
52	0.9328115141120922
53	0.9309255800127643
54	0.9337865026060055
55	0.9345758312112833
56	0.9371331951362549
57	0.9395453125686861
