0	-7.303666986172493	22785.0
1	-7.043652069798984	24945.0
2	-6.808388144702993	22318.0
3	-6.252166484471672	20910.0
4	-5.804992857646686	20862.0
5	-5.395725673623011	20724.0
6	-5.024025948958465	22167.0
7	-4.656910084261303	23225.0
8	-4.223721245988794	24260.0
9	-3.504577334574383	28259.0
10	-2.864497112962913	29287.0
11	-2.7971861919046335	24538.0
12	-2.7515424999918547	21065.0
13	-2.5580308679266968	20128.0
14	-2.5131128256809916	15712.0
15	-3.4293026188736104	10190.0
16	-4.633511344148478	7619.0
17	-5.049949068790756	7149.0
18	-4.867558951902786	6329.0
19	-4.745661111332332	4932.0
20	-4.981739938609816	4838.0
21	-4.545195173473649	4980.0
22	-3.128656360143846	7262.0
23	-1.8345647628098114	14080.0
