0	-0.8318066654384725	22785.0
1	-1.340683897223825	24945.0
2	-2.2299270963119255	22318.0
3	-2.2719475009401755	20910.0
4	-2.1618379537331567	20862.0
5	-2.066001065978324	20724.0
6	-2.17071950206998	22167.0
7	-2.1341783816209032	23225.0
8	-1.9666559694928167	24260.0
9	-1.486402470807561	28259.0
10	-1.1113850570113575	29287.0
11	-1.284560118165514	24538.0
12	-1.3981737994496912	21065.0
13	-1.4287905639126268	20128.0
14	-1.5426409882605747	15712.0
15	-2.747619375389443	10190.0
16	-4.163445509036194	7619.0
17	-4.8126310987721865	7149.0
18	-4.663367821731652	6329.0
19	-4.598979930699339	4932.0
20	-5.0166715928926235	4838.0
21	-4.558638214194101	4980.0
22	-3.0117736684875087	7262.0
23	-1.466419609803424	14080.0
