2000,82,97.413384122774,350.055201515663,5334.64863087915,0,139009.572313783,19954.5001264327,28827.8504881606,18835.6360667331,0,49547.0777807807,64008.5880147959,0
2001,82,561.466306672217,55.9105594176799,11785.3277271853,0,174551.740177062,0,136477.506696876,0,0,145758.383444351,162911.429748024,0
2002,82,42.8102573651063,54.8494532005861,948.710170836711,0,185848.694988588,0,25065.1369372635,0,0,25570.7722822885,33608.3920288129,0
2003,82,67.4733226653188,165.849372721277,7577.99287316022,0,124230.593137533,23418.4433243057,101097.465779783,3573.86702710896,0,108657.744241461,163978.34473915,1
2004,82,450.525144089885,52.131822751835,2116.81755870215,0,0,0,0,0,0,0,0,0
2005,82,552.25394812686,1076.50833571036,7186.77672750438,0,131443.364400612,23277.0667239714,80270.2145684423,1725.00693003052,0,84745.1973098769,122614.291670042,0
2006,82,26.6091638244689,625.024723511585,2937.45140106076,0,0,0,0,0,0,0,0,0
2007,82,16.6185106616467,557.023170968808,9711.96205154702,0,0,0,0,0,0,0,0,0
2008,82,49.5801906567067,520.552762951787,3403.66124478634,0,0,23256.8177950537,0,4935.24285603941,0,5427.90046526198,10480.909826774,1
2009,82,9.33217168785632,308.301965132554,2739.81680484473,0,161476.916354752,13787.2770951313,151702.640347364,5704.32873248401,0,172052.005766746,297709.024199406,0
2010,82,169.331367546692,4.63113954156518,3781.97862227718,0,0,0,0,0,0,0,0,0
2011,82,146.84682866225,549.146550718468,1210.3701130181,0,51049.0929302678,20257.2494398033,21918.811086338,14891.7249713017,0,40082.2999154785,69093.3712168159,0
2012,82,939.188556209238,255.735932775469,3731.40335128049,0,0,23560.3228290347,0,17959.9469941919,0,18525.6703019171,32679.1628676389,0
2013,82,658.847271798188,339.335834872175,9613.33008558217,0,135168.170162441,18280.4686583882,115485.307128868,13566.3110764716,0,134957.393191945,235828.075472299,0
2014,82,66.0409311298281,326.196917584699,483.514348842886,0,142728.973144092,18521.7800336406,134161.641505749,13599.9931934721,0,155662.0708854,259575.273001784,0
2015,82,183.389868261293,580.812108487287,8163.02769885881,0,0,17777.6956485794,0,866.258310634185,0,949.541114250103,1146.41536896239,0
2016,82,362.290724447433,108.18533662241,3578.85002196724,0,212455.628818645,0,33413.8141123442,0,0,36585.7214070106,39035.2031374598,0
2017,82,614.620172579713,70.056162821129,5664.8786891205,0,163011.450646576,22660.5462988272,5537.28897693232,15307.8621505754,2045.77902268627,23745.6506056996,36905.2319502886,0
