0	-20.35475609434461	10737.0	0.49166805522495594	-0.1
1	-20.527113843316922	10739.0	2.126864962727862E-8	-4.701755953125608E7
2	-19.880198496043885	10963.0	0.9999178813720966	12177.504977014341
3	-19.37315103408495	10805.0	0.9999585171414751	24106.342608946386
4	-19.25128133244809	10989.0	0.999969799444899	33111.97415605147
5	-19.136767329777353	11007.0	0.9999762653307276	42132.459842769495
6	-19.49905527990862	10967.0	0.999980331340793	50842.30650787061
7	-19.299625352683105	11247.0	0.9999832273441233	59620.849992443764
8	-19.314246120334833	11150.0	0.9999853542819306	68279.34248488552
9	-19.183883766119386	11334.0	0.9999869938739273	76886.84504597232
10	-19.16031507339214	11308.0	0.999988314958751	85579.50106339782
11	-19.189993827388594	11247.0	0.999989392777272	94275.38439017208
12	-19.350273118002317	11440.0	0.9999902966443082	103057.13113728876
13	-18.72126749664633	11200.0	0.9999910681097868	111958.38463443096
14	-18.848485698527135	11473.0	0.9999917159592564	120714.03690020104
15	-19.01988246727881	11381.0	0.9999922810149207	129550.71032306827
16	-18.637817853333207	11344.0	0.9999927796201517	138496.8687253586
17	-18.587975876354623	11493.0	0.9999932199157912	147490.7935048025
18	-18.41449420149672	11493.0	0.9999936080301896	156446.2958460148
19	-18.716995824814536	11725.0	0.9999939499179098	165287.0134797532
20	-18.776738782471405	11548.0	0.9999942633647331	174318.2115425465
21	-18.385169854026277	11522.0	0.9999945432076475	183257.84369188995
22	-19.279783336449288	11740.0	0.9999948005316192	192327.3547891522
23	-18.27797364415549	11536.0	0.9999950380836113	201535.03639860658
24	-18.310838590352322	11875.0	0.9999952507122746	210557.88948216205
25	-18.249747974662622	11717.0	0.9999954482429119	219695.37931067156
26	-18.069790972375294	11679.0	0.9999956304236332	228855.1374444449
27	-17.931795723516803	11882.0	0.9999958035783022	238298.26266537266
28	-17.99685738229078	11787.0	0.9999959601578868	247534.4263421026
29	-18.477257135941237	12181.0	0.9999961048004016	256726.25362010385
30	-18.04307700016308	11857.0	0.9999962407915667	266013.44877117686
31	-18.1630087661912	11902.0	0.9999963677647631	275312.56506907404
32	-18.471314532850997	11966.0	0.9999964876101225	284706.4348948286
33	-17.38191138195225	12036.0	0.9999966049041837	294542.4972170167
34	-17.76722580419961	12288.0	0.9999967111121093	304054.14633290283
35	-17.739723179591405	11989.0	0.9999968110737425	313585.1754666667
36	-17.889718772532106	12091.0	0.9999969051138506	323113.6629044407
37	-17.776986286436188	12253.0	0.9999969948940338	332766.96770996955
38	-17.797062385568154	12145.0	0.9999970801739808	342486.1596000839
39	-17.803037224431904	12143.0	0.9999971600288935	352116.2584006983
40	-17.70195370729751	12146.0	0.999997235089841	361675.40443014726
41	-18.050548428565982	12282.0	0.999997307229017	371364.66722593445
42	-17.231270088463848	12080.0	0.9999973755070004	381025.9734523954
43	-17.34079242928896	12432.0	0.9999974423670014	390986.5099976393
44	-17.504809863550086	12369.0	0.9999975054116145	400867.736652613
45	-17.48978525678402	12559.0	0.9999975660707685	410858.289173523
46	-17.39708501583087	12676.0	0.9999975993475553	416553.42579727987
47	-17.369340519755117	12657.0	0.9999976364763282	423097.0952166905
48	-17.61331994322377	12665.0	0.9999977325566088	441025.3433069565
49	-17.64711375827269	12836.0	0.999997783552431	451172.4138924976
50	-17.334039107687104	12419.0	0.9999978321585072	461288.33834511414
51	-17.35458196462311	12463.0	0.9999978779917433	471251.7007749414
52	-17.35994699550727	12366.0	0.9999979220937529	481253.66647456225
53	-17.37773146759576	12462.0	0.9999979639580491	491149.01563584304
54	-17.098920883388995	12285.0	0.9999980040841812	501023.1346237765
55	-17.272589310228177	12331.0	0.9999980427183597	510912.6757348647
56	-17.465035996517003	12281.0	0.999998079597972	520724.2990888409
57	-17.692134960518395	12279.0	0.9999981148869763	530472.1719336653
58	-16.964169190707	11944.0	0.9999981488362875	540200.7360149004
59	-17.259385441019962	12005.0	0.9999981814663096	549893.5792547861
60	-17.220763519247978	11724.0	0.999998211984104	559279.1441338271
61	-17.285345627511834	12029.0	0.9999982427398288	569067.6977940422
62	-17.268793037390257	11518.0	0.9999982706572847	578254.3802090219
