0	-23.15583338238278	10737.0
1	-22.003937914693154	10739.0
2	-22.01288984269023	10963.0
3	-21.444764765949866	10805.0
4	-20.844920876169958	10989.0
5	-20.7325584459876	11007.0
6	-21.50072880104192	10967.0
7	-20.68819141441741	11247.0
8	-20.725351978521015	11150.0
9	-20.171414981108782	11334.0
10	-20.33009303611893	11308.0
11	-20.279466208797043	11247.0
12	-20.64143906602057	11440.0
13	-19.925109162550683	11200.0
14	-19.724295407157463	11473.0
15	-20.175011572815556	11381.0
16	-19.6843800861569	11344.0
17	-19.620733387378248	11493.0
18	-19.405983892684734	11493.0
19	-19.64031730111438	11725.0
20	-19.860566393352453	11548.0
21	-19.415030781983276	11522.0
22	-20.93780056715083	11740.0
23	-19.370478107834273	11536.0
24	-19.074628859251664	11875.0
25	-19.182820677179027	11717.0
26	-19.00817965305491	11679.0
27	-18.878331879633016	11882.0
28	-18.8353820688244	11787.0
29	-19.169431330062643	12181.0
30	-18.88333886858935	11857.0
31	-19.033066171395195	11902.0
32	-19.30161198890817	11966.0
33	-18.27723927115597	12036.0
34	-18.35606731353798	12288.0
35	-18.515955277069118	11989.0
36	-18.594282304894428	12091.0
37	-18.525768791295942	12253.0
38	-18.603736424417598	12145.0
39	-18.559905069088693	12143.0
40	-18.362401378456042	12146.0
41	-18.73432316656976	12282.0
42	-17.98066804706518	12080.0
43	-17.991765752640465	12432.0
44	-18.10405510931711	12369.0
45	-18.136298517199346	12559.0
46	-17.99117502640806	12676.0
47	-17.935246580161497	12657.0
48	-18.141277229712973	12665.0
49	-18.220795451444705	12836.0
50	-17.913845463167043	12419.0
51	-17.8566683775921	12463.0
52	-17.88824021615833	12366.0
53	-17.916580065000154	12462.0
54	-17.56894925325222	12285.0
55	-17.797669591453936	12331.0
56	-17.903771010640234	12281.0
57	-18.141692943463507	12279.0
58	-17.437370405111643	11944.0
59	-17.739201773247327	12005.0
60	-17.657723585131766	11724.0
61	-17.801008548732316	12029.0
62	-17.709391403229297	11518.0
